"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"SmartDIMM: In-Memory Acceleration of Upper Layer Protocols","N. Patel; A. Mamandipoor; M. Nouri; M. Alian",University of Kansas; University of Kansas; University of Kansas; University of Kansas,2024 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"2 Apr 2024","2024","","","312","329","There has been significant focus on offloading upperlayer network protocols (ULPs) to accelerators located on CPUs and SmartNICs. However, restricting accelerator placement to these locations limits both the variety of ULPs that can be accelerated and the overall performance. In particular, it overlooks the opportunity to accelerate ULPs running atop a stateful transport protocol in the face of high cache contention. That is, at high network rates, the frequent DRAM accesses and SmartNIC-CPU synchronizations outweigh the benefits of hardware acceleration. This work introduces SmartDIMM, which unlocks the opportunity for accelerating ULPs running atop stateful transport protocols that primarily operate on data stored in DRAM. We prototyped SmartDIMM using Samsung's AxDIMM and implemented endto-end offloading of (de/en)cryption and (de)compression– two ULPs widely employed in datacenters. We then compared the performance of SmartDIMM with accelerator placements on the CPU, SmartNIC, and PCIe cards. Our results demonstrate that ULP offloading on SmartDIMM outperforms CPU, SmartNIC and PCIe-based offload configurations. In comparison to a server executing (de/en)cryption and (de)compression on the CPU, SmartDIMM achieves 21.0% to 10.28 × higher requests per second and 36.3% to 88.9% lower memory bandwidth utilization.","2378-203X","979-8-3503-9313-2","10.1109/HPCA57654.2024.00032","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10476416","Processing near-memory;Datacenter-scale systems and architectures;End-host Networking","Transport protocols;Performance evaluation;Random access memory;Computer architecture;Bandwidth;Programming;Servers","","2","","97","IEEE","2 Apr 2024","","","IEEE","IEEE Conferences"
"BeaconGNN: Large-Scale GNN Acceleration with Out-of-Order Streaming In-Storage Computing","Y. Wang; X. Pan; Y. An; J. Zhang; G. Reinman",UCLA; Peking University; Peking University; UCLA; UCLA,2024 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"2 Apr 2024","2024","","","330","344","Prior in-storage computing (ISC) solutions show fundamental drawbacks when applied to GNN acceleration. First, they obey a strict ordering of GNN neighbor sampling. Such serialization fails to utilize flash internal parallelism. Second, the I/Osizes generated by GNN are much smaller than the minimum flash access granularity. The limited channel bandwidth is wasted when serving the requests. Third, the prior solutions rely on firmware-based request processing, making the backend I/O throughput constrained by the embedded core processing power. To address these challenges, we propose BeaconGNN, an in-storage computing (ISC) design for GNN that supports both large-scale graph structures and feature tables. First, it utilizes a novel graph format to enable out-of-order GNN neighbor sampling, improving flash resource utilization. Second, it deploys near-data processing engines across multiple levels of the flash hierarchy (i.e., controller, channel, and die). Specifically, flash-die-level samplers perform neighbor samplings while reducing channel transfer simultaneously. Flash-channel-level command routers communicate with backend dies without the involvement of flash firmware. Lastly, a spatial accelerator is attached to the device bus to accelerate GNN computation. With our software and hardware co-design, BeaconGNN achieves up to 11.6x higher throughput and 4 x better energy efficiency than the state-of-the-art ISC design.","2378-203X","979-8-3503-9313-2","10.1109/HPCA57654.2024.00033","National Key Research and Development Program of China(grant numbers:2023YFB4502702); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10476427","computational storage;in-storage computing;GNN acceleration;Flash SSD;storage system","Out of order;Performance evaluation;Process control;Parallel processing;Throughput;Routing;Energy efficiency","","7","","83","IEEE","2 Apr 2024","","","IEEE","IEEE Conferences"
"Smart-Infinity: Fast Large Language Model Training using Near-Storage Processing on a Real System","H. Jang; J. Song; J. Jung; J. Park; Y. Kim; J. Lee","Department of Electrical and Computer Engineering, Seoul National University; Department of Electrical and Computer Engineering, Seoul National University; Department of Electrical and Computer Engineering, Seoul National University; Department of Electrical and Computer Engineering, University of Texas at Austin; Department of Computer Science, Yonsei University; Department of Electrical and Computer Engineering, Seoul National University",2024 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"2 Apr 2024","2024","","","345","360","The recent huge advance of Large Language Models (LLMs) is mainly driven by the increase in the number of parameters. This has led to substantial memory capacity requirements, necessitating the use of dozens of GPUs just to meet the capacity. One popular solution to this is storage-offloaded training, which uses host memory and storage as an extended memory hierarchy. However, this obviously comes at the cost of storage bandwidth bottleneck because storage devices have orders of magnitude lower bandwidth compared to that of GPU device memories. Our work, Smart-Infinity, addresses the storage bandwidth bottleneck of storage-offloaded LLM training using near-storage processing devices on a real system. The main component of Smart-Infinity is SmartUpdate, which performs parameter updates on custom near-storage accelerators. We identify that moving parameter updates to the storage side removes most of the storage traffic. In addition, we propose an efficient data transfer handler structure to address the system integration issues for Smart-Infinity. The handler allows overlapping data transfers with fixed memory consumption by reusing the device buffer. Lastly, we propose accelerator-assisted gradient compression/decompression to enhance the scalability of Smart-Infinity. When scaling to multiple near-storage processing devices, the write traffic on the shared channel becomes the bottleneck. To alleviate this, we compress the gradients on the GPU and decompress them on the accelerators. It provides further acceleration from reduced traffic. As a result, Smart-Infinity achieves a significant speedup compared to the baseline. Notably, SmartInfinity is a ready-to-use approach that is fully integrated into PyTorch on a real system. The implementation of Smart-Infinity is available at https://github.com/AIS-SNU/smart-infinity.","2378-203X","979-8-3503-9313-2","10.1109/HPCA57654.2024.00034","National Research Foundation of Korea (NRF)(grant numbers:2022R1C1C1011307,2022R1C1C1008131); Institute of Information & communications Technology Planning & Evaluation (IITP)(grant numbers:IITP2023-RS-2023-00256081); MSIT; Ministry of Education (MOE); National Research Foundation (NRF); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10476401","Processing in-memory/near-memory/in-cache;FPGA: Architectures and accelerators;Large Language Models (LLMs)","Training;Performance evaluation;Scalability;Memory management;Graphics processing units;Bandwidth;System integration","","10","","130","IEEE","2 Apr 2024","","","IEEE","IEEE Conferences"
"FlashGNN: An In-SSD Accelerator for GNN Training","F. Niu; J. Yue; J. Shen; X. Liao; H. Jin","Huazhong University of Science and Technology, China; Michigan Technological University, USA; Michigan Technological University, USA; Huazhong University of Science and Technology, China; Huazhong University of Science and Technology, China",2024 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"2 Apr 2024","2024","","","361","378","Recently, Graph Neural Networks (GNNs) have emerged as powerful tools for data analysis, surpassing traditional algorithms in various applications. However, the growing size of real-world datasets has outpaced the capabilities of centralized CPU or G PU - based systems. To address this challenge, numerous distributed systems have been proposed. However, these systems suffer from low hardware utilization due to slow network data exchange. While SSDs provide a promising alternative with large capacity and improved access latency, SSD-based G NN training on a single computer is bottlenecked by slow PCIe bus data transfer. This bottleneck leads to low CPU and G PU utilization, as confirmed by our experiments. Moreover, the design of in-SSD GNN training is hindered by slow access to flash memory. FlashGNN is a proposed solution that overcomes the PCIe bottleneck, fully utilizes I/O parallelism in flash chips, and maximizes data reuse from fetched flash memory chunks for efficient GNN training. We achieve this by designing the SSD firmware to coordinate data movements and hardware unit access. To address design challenges arising from slow flash memory and limited resources, we propose a novel node-wise GNN training method, an efficient scheduling algorithm for flash requests, and a high-performance subgraph generation method. Experimental results demonstrate that FlashGNN outperforms Ginex, a state-of-the-art SSD-based GNN training system, with a speed-up ratio ranging from 4.89× to 11.83 × and achieves energy savings of 57.14 × to 192.66 × for four typical real-world graph datasets. Additionally, FlashGNN is up to 23.17 × more efficient than the enhanced state-of-the-art in-storage accelerator, SmartSAGE+.","2378-203X","979-8-3503-9313-2","10.1109/HPCA57654.2024.00035","National Natural Science Foundation of China(grant numbers:61825202,62072198,61732010); National Key Research and Development Program of China(grant numbers:61825202,62072198,61732010); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10476462","In-SSD accelerator;Near-data accelerator;GNN training","Training;Scheduling algorithms;Energy conservation;Parallel processing;Data transfer;Graph neural networks;Hardware","","4","","54","IEEE","2 Apr 2024","","","IEEE","IEEE Conferences"
"DockerSSD: Containerized In-Storage Processing and Hardware Acceleration for Computational SSDs","D. Gouk; M. Kwon; H. Bae; M. Jung","Computer Architecture and Memory Systems Laboratory, KAIST; Computer Architecture and Memory Systems Laboratory, KAIST; Computer Architecture and Memory Systems Laboratory, KAIST; Computer Architecture and Memory Systems Laboratory, KAIST",2024 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"2 Apr 2024","2024","","","379","394","Processing data in storage is an energy-efficient solution to examine massive datasets. However, a general incarnation of such well-known task-offloading model in a real system is unfortunately unsuccessful due to not only poor performance but also many practical challenges, such as limited processing capabilities and high vulnerabilities at the storage-level. We propose DockerSSD, a fully flexible in-storage processing (ISP) model that can run a variety of applications near flash without their source-level modification. Specifically, it enables lightweight OS-level virtualization in modern SSDs, which allows the storage intelligence to be well harmonized with existing computing environment and makes ISP even faster. Instead of developing a vendor-specific ISP to offload, DockerSSD can reuse existing Docker images, create containers as a self-governing execution object in storage, and process data directly where they are in real-time. To this end, we design a new communication method and virtual firmware that operate together to download Docker images and manage their container execution without a change of the existing storage interface and runtime. We further accelerate ISP and reduce the execution latency by automating container-related network and I/O handling data paths over hardware. Our evaluation shows that DockerSSD is 2.0 × faster than state-of-the-art ISP models for workloads with a high volume of system calls or file accesses. Moreover, it demonstrates a reduction in power and energy consumption by 1.6 × and 2.3 × respectively.","2378-203X","979-8-3503-9313-2","10.1109/HPCA57654.2024.00036","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10476461","OS virtualization;storage system;container;in-storage processing;processing-in-memory;near-data processing","Solid modeling;Runtime;Computational modeling;Containers;Real-time systems;Virtualization;Task analysis","","","","82","IEEE","2 Apr 2024","","","IEEE","IEEE Conferences"
"PREFETCHX: Cross-Core Cache-Agnostic Prefetcher-based Side-Channel Attacks","Y. Chen; A. Hajiabadi; L. Pei; T. E. Carlson","School of Computing, National University of Singapore; School of Computing, National University of Singapore; School of Computing, National University of Singapore; School of Computing, National University of Singapore",2024 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"2 Apr 2024","2024","","","395","408","In this paper, we reveal the existence of a new class of prefetcher, the XPT prefetcher, in modern Intel processors which has never been officially detailed. It speculatively issues a load, bypassing last-level cache (LLC) lookups, when it predicts that a load request will result in an LLC miss. We demonstrate that XPT prefetcher is shared among different cores, which enables an attacker to build cross-core side-channel and covertchannel attacks. We propose PREFETCHX, a cross-core attack mechanism, to leak users’ sensitive data and activities. We empirically demonstrate that PREFETCHX can be used to extract private keys of real-world RSA applications. Furthermore, we show that PREFETCHX can enable side-channel attacks that can monitor keystrokes and network traffic patterns of users. Our two cross-core covert-channel attacks also see a low error rate and a 122KiB/s maximum channel capacity. Due to the cache-independent feature of PREFETCHX, current cache-based mitigations are not effective against our attacks. Overall, our work uncovers a significant vulnerability in the XPT prefetcher, which can be exploited to compromise the confidentiality of sensitive information in both cryptography and non-cryptography-related applications among processor cores.","2378-203X","979-8-3503-9313-2","10.1109/HPCA57654.2024.00037","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10476423","Side-Channel Attacks;Prefetcher;Intel CPU;Computer Security","Program processors;Error analysis;Prefetching;Side-channel attacks;Telecommunication traffic;Computer architecture;Feature extraction","","7","","48","IEEE","2 Apr 2024","","","IEEE","IEEE Conferences"
"Modeling, Derivation, and Automated Analysis of Branch Predictor Security Vulnerabilities","Q. Wang; M. Tang; K. Xu; H. Wang","Key Laboratory of Aerospace Information Security and Trusted Computing, Ministry of Education, School of Cyber Science and Engineering, Wuhan University, Wuhan, China; Key Laboratory of Aerospace Information Security and Trusted Computing, Ministry of Education, School of Cyber Science and Engineering, Wuhan University, Wuhan, China; Key Laboratory of Aerospace Information Security and Trusted Computing, Ministry of Education, School of Cyber Science and Engineering, Wuhan University, Wuhan, China; Key Laboratory of Aerospace Information Security and Trusted Computing, Ministry of Education, School of Cyber Science and Engineering, Wuhan University, Wuhan, China",2024 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"2 Apr 2024","2024","","","409","423","With the intensification of microarchitectural side-channel attacks targeting branch predictors, the security boundary of computer systems and users' security-critical data are under serious threat. Since the root cause of these attacks is the neglect of security issues in the microarchitecture design of branch predictors, an analysis framework that can exhaustively and automatically explore these concerns in the design phase is imminent. In this paper, we propose a comprehensive and automated evaluation framework for inspecting the security guarantees of branch predictors at the microarchitecture design stage. Our technique involves a three-step modeling approach that abstractly characterizes 19 branch predictor states and 53 operations that could affect these states. Subsequently, we develop a symbolic execution-based framework to investigate all three-step combinations and derive 156 valid attack patterns against branch predictors, including 89 novel attacks never considered in the previous work. Finally, we apply our framework to 8 secure branch predictor designs and four typical hardware-based countermeasures against speculative execution attacks to evaluate their security capabilities. The result demonstrates that these security branch predictors provide efficient security guarantees and outperform those hardware-based alleviations against speculative execution attacks, indicating that the security branch predictors are promising in mitigating branch predictor security vulnerabilities.","2378-203X","979-8-3503-9313-2","10.1109/HPCA57654.2024.00038","National Key R&D Program of China(grant numbers:2022YFB3103800); National Natural Science Foundation of China(grant numbers:61972295); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10476476","","Analytical models;Microarchitecture;Program processors;Side-channel attacks;Computer architecture;Predictive models;Security","","1","","66","IEEE","2 Apr 2024","","","IEEE","IEEE Conferences"
"SegScope: Probing Fine-grained Interrupts via Architectural Footprints","X. Zhang; Z. Zhang; Q. Shen; W. Wang; Y. Gao; Z. Yang; J. Zhang","School of Software and Microelectronics, Peking University; The University of Western Australia; School of Software and Microelectronics, Peking University; CAS, Institute of Information Engineering; Data61, CSIRO; School of Software and Microelectronics, Peking University; College of Semiconductors, (College of Integrated Circuits), Hunan University",2024 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"2 Apr 2024","2024","","","424","438","Interrupts are critical hardware resources for OS kernels to schedule processes. As they are related to system activities, interrupts can be used to mount various side-channel attacks (i.e., monitoring keystrokes, inferring website visits, detecting GPU activities, and fingerprinting processes). Given that all these attacks rely on system file interfaces or architectural timers to probe interrupts, various countermeasures have been proposed to either remove the unprivileged access to the file interfaces or detect/cripple architectural timers. In this work, we propose SegScope, a new technique that abuses segment protection to provision fine-grained interrupt observations without any timer. As segment protection is widely used on x86, SegScope works across a wide range of Intel-and AMD-based CPUs. Particularly, we observe that while segment protection preserves the confidentiality of high privileged domain, it leaves a footprint via the data segment registers values when an interrupt occurs. With this key observation, SegScope is crafted by capturing the footprints. To show its security implications, we evaluate it in four case studies. First, SegScope has inferred website visits with a respective success rate of 92.4% on Chrome and 87.4% on Tor Browser in default system settings. Second, SegScope successfully extracts the keys from Cloudflare's Interoperable Reusable Cryptographic Library (CIRCL) vl.l. Third, SegScope steals DNN model architectures with an accuracy of over 80%. Last, SegScope effectively reduces the noise of interrupts to improve the performance of other side channels. As an example, SegScope reduces the error rate of Spectral side channel by 56×. Compared with existing timer-based interrupt-probing techniques, SegScope is fine-grained without introducing false-positives. Further, we leverage SegScope to craft a fine-grained timer, as regular timer interrupts as clock edges contain timestamps. Our evaluation shows that it achieves the same level of timing granularity as the high-resolution timer, i.e., rdtsc and rdpru. We then leverage the timer to break KASLR in about 10 seconds and mount a Flush+Reload based Spectre attack.","2378-203X","979-8-3503-9313-2","10.1109/HPCA57654.2024.00039","National Natural Science Foundation of China(grant numbers:61672062); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10476480","Micro-architectural Attacks;Side Channel Attacks;System Security","Schedules;Side-channel attacks;Computer architecture;Libraries;Timing;Registers;Probes","","4","","79","IEEE","2 Apr 2024","","","IEEE","IEEE Conferences"
"Differential-Matching Prefetcher for Indirect Memory Access","G. Fu; T. Xia; Z. Luo; R. Chen; W. Zhao; P. Ren",Xi'an Jiaotong University; Xi'an Jiaotong University; Xi'an Jiaotong University; Xi'an Jiaotong University; Xi'an Jiaotong University; Xi'an Jiaotong University,2024 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"2 Apr 2024","2024","","","439","453","Indirect memory access is a critical bottleneck for modern CPUs, especially for graph analysis and sparse linear algebra applications, where the values of one data array are used to generate the fetching addresses of another array. It often causes irregular data accesses with poor temporal and spatial locality that are difficult to be captured by conventional hardware prefetchers. For many complex workloads, such indirect access patterns may have different types and are nested in a multiplelevel form. Moreover, branch mispredictions would further disturb their patterns, making them even harder to detect. As a result, existing hardware prefetchers are unable to fully prefetch complex indirect patterns. This paper proposes DMP, a low-cost hardware prefetcher to improve the memory latency in several representative irregular workloads. DMP targets four types of indirect memory access patterns including single, range, multi-level, and multi-way indirect access. DMP uses differential matching to identify an indirect access pattern in pair with its corresponding index stream. Then DMP uses a flexible prefetching mechanism to dynamically adapt the prefetching degree to maintain prefetching coverage. We evaluate the performance, energy consumption, and transistor cost of DMP among various algorithms from GAP, NAS, and HPCG benchmarks. DMP improves performance by 1.8 × (up to 5.6 ×) on average against state-of-the-art hardware prefetchers and 1.2 × (up to 2.3 ×) speedup against state-of-the-art compiler-based prefetcher Prodigy. Besides, the proposed design is optimized to take only 0.9KB of storage, making it feasible to be integrated into current CPU designs.","2378-203X","979-8-3503-9313-2","10.1109/HPCA57654.2024.00040","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10476460","","Energy consumption;Prefetching;Heuristic algorithms;Linear algebra;Hardware;Indexes;Arrays","","4","","76","IEEE","2 Apr 2024","","","IEEE","IEEE Conferences"
"SPADE: Sparse Pillar-based 3D Object Detection Accelerator for Autonomous Driving","M. Lee; S. Park; H. Kim; M. Yoon; J. Lee; J. W. Choi; N. S. Kim; M. Kang; J. Choi","Hanyang University; Hanyang University; Hanyang University; Hanyang University; Hanyang University; Hanyang University; University of Illinois at Urbana-Champaign; University of California, San Diego; Hanyang University",2024 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"2 Apr 2024","2024","","","454","467","3D object detection using point cloud (PC) data is essential for perception pipelines of autonomous driving, where efficient encoding is key to meeting stringent resource and latency requirements. PointPillars, a widely adopted bird's-eye view (BEV) encoding, aggregates 3D point cloud data into 2D pillars for fast and accurate 3D object detection. However, the stateof-the-art methods employing PointPillars overlook the inherent sparsity of pillar encoding where only a valid pillar is encoded with a vector of channel elements, missing opportunities for significant computational reduction. Meanwhile, current sparse convolution accelerators are designed to handle only elementwise activation sparsity and do not effectively address the vector sparsity imposed by pillar encoding. In this paper, we propose SPADE, an algorithm-hardware codesign strategy to maximize vector sparsity in pillar-based 3D object detection and accelerate vector-sparse convolution commensurate with the improved sparsity. SPADE consists of three components: (1) a dynamic vector pruning algorithm balancing accuracy and computation savings from vector sparsity, (2) a sparse coordinate management hardware transforming 2D systolic array into a vector-sparse convolution accelerator, and (3) sparsityaware dataflow optimization tailoring sparse convolution schedules for hardware efficiency. Taped-out with a commercial technology, SPADE saves the amount of computation by 36.3–89.2% for representative 3D object detection networks and benchmarks, leading to 1.3–10.9 × speedup and 1.5–12.6 × energy savings compared to the ideal dense accelerator design. These sparsityproportional performance gains equate to 4.1–28.8 × speedup and 90.2–372.3 × energy savings compared to the counterpart server and edge platforms.","2378-203X","979-8-3503-9313-2","10.1109/HPCA57654.2024.00041","Institute of Information & communications Technology Planning & Evaluation (IITP)(grant numbers:IITP2024-RS-2023-00253914); Korea government (MSIT)(grant numbers:2022-0-00957); National Research Foundation of Korea (NRF); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10476405","","Three-dimensional displays;Convolution;Heuristic algorithms;Energy conservation;Object detection;Vectors;Encoding","","9","","59","IEEE","2 Apr 2024","","","IEEE","IEEE Conferences"
"Rapper: A Parameter-Aware Repair-in-Memory Accelerator for Blockchain Storage Platform","C. Ma; Y. Wang; F. Chen; J. Liao; Y. Wang; R. Mao","College of Computer Science and Software Engineering, Shenzhen University; College of Computer Science and Software Engineering, Shenzhen University; College of Computer Science and Software Engineering, Shenzhen University; College of Computer Science and Software Engineering, Shenzhen University; College of Computer Science and Software Engineering, Shenzhen University; College of Computer Science and Software Engineering, Shenzhen University",2024 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"2 Apr 2024","2024","","","468","482","Blockchain storage platforms reward storage nodes for keeping user-uploaded data for a certain amount of time. These storage nodes are unstable and can go online or offline unpredictably at any time, leading to potential data loss. To prevent data loss, blockchain storage platforms adopt erasure codes on user-uploaded encrypted data. Data repair processes will be performed to recover the lost data. However, the data repair processes heavily rely on time-consuming erasure coding algorithms, mainly consisting of vector-matrix multiplications. The emerging processing-in-memory technique can efficiently speed up the processing of vector-matrix multiplications. It can be integrated into blockchain storage platforms to solve the data repair issue. This paper presents Rapper, a parameter-aware repair-inmemory accelerator for blockchain storage platforms. Rapper utilizes the computing power of emerging processing-in-memory architecture so that data repair processes can be processed in a parallel manner and the overall efficiency can be improved significantly. Specifically, at the hardware level, the ReRAM memory is reorganized into our proposed double bank, XRU, XGroup, and ReRAM crossbars structure. At the software level, a parallel decoding/encoding strategy is proposed to fully exploit the internal parallelism of ReRAM. We also propose an adaptive parameter-aware mapping to handle various sizes of stripes. To demonstrate the viability of the proposed technique, a representative blockchain storage project Storj is adopted as the default storage infrastructure. Experimental results show that Rapper can achieve a 1.96 × speedup on average compared to the representative scheme.","2378-203X","979-8-3503-9313-2","10.1109/HPCA57654.2024.00042","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10476464","Data Repair;Accelerator;Processing-in-memory;Blockchain Storage;Erasure Coding","Computer architecture;Maintenance engineering;Parallel processing;Throughput;Encoding;Software;Hardware","","","","54","IEEE","2 Apr 2024","","","IEEE","IEEE Conferences"
"MOPED: Efficient Motion Planning Engine with Flexible Dimension Support","L. Huang; Y. Gong; Y. Sui; X. Zang; B. Yuan","Rutgers University, New Jersey, USA; Rutgers University, New Jersey, USA; Rutgers University, New Jersey, USA; Rutgers University, New Jersey, USA; Rutgers University, New Jersey, USA",2024 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"2 Apr 2024","2024","","","483","497","Motion planning aims to compute the high-quality and collision-free robotic trajectory. To solve the planning problems defined in varying dimensional sizes, motion planners, especially sampling-based, are typically computation intensive because of the costly kernel operations, and computation inefficient due to the inherent sequential processing scheme, hindering their efficient deployment. To address these challenges and enable real-time highly efficient motion planning, this paper proposes MOPED, an algorithm and hardware co-design for sampling-based motion planning engine with flexible dimension support. At the algorithm level, MOPED proposes a two-stage processing scheme to reduce the frequency and unit cost of collision check. It also fully leverages the spatial information and unique property of planning process to enable low-cost approximated neighbor search. At the hardware level, MOPED proposes a correctness-ensured speculative processing scheme to overcome the serialization problem. It also develop a multi-level caching strategy to reduce data movement and resolve resource conflict. We demonstrate the effectiveness of MOPED via implementing a design example with CMOS 28nm technology via synthesizing. Compared with the baseline motion planning processors, MOPED brings significant improvement on throughput, energy efficiency and area efficiency.","2378-203X","979-8-3503-9313-2","10.1109/HPCA57654.2024.00043","National Science Foundation(grant numbers:CCF-2239945); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10476403","VLSI;Hardware architecture;Motion planning","Motorcycles;Approximation algorithms;Throughput;Hardware;Planning;Computational efficiency;Trajectory","","1","","89","IEEE","2 Apr 2024","","","IEEE","IEEE Conferences"
"TALCO: Tiling Genome Sequence Alignment Using Convergence of Traceback Pointers","S. Walia; C. Ye; A. Bera; D. Lodhavia; Y. Turakhia","Department of Electrical and Computer, Engineering University of California, San Diego; Department of Electrical and Computer, Engineering University of California, San Diego; Department of Electrical and Computer, Engineering University of California, San Diego; Department of Electrical and Computer, Engineering University of California, San Diego; Department of Electrical and Computer, Engineering University of California, San Diego",2024 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"2 Apr 2024","2024","","","91","107","Pairwise sequence alignment is one of the most fundamental and computationally intensive steps in genome analysis. With the improving costs and throughput of third-generation sequencing technologies and the growing availability of whole-genome datasets, longer alignments are becoming more common in the field of bioinformatics. However, the high memory demands of long alignments create significant obstacles to hardware acceleration. Banding techniques allow recovering high-quality alignments with lower memory, but they also require more memory for long alignments than what is typically available on-chip in hardware accelerators. Recently, tiling-based hardware accelerators have made remarkable strides in accelerating sequence alignment, achieving three to four orders of magnitude improvement in alignment throughput over software tools without any restrictions on alignment length. However, it is crucial to note that existing tiling heuristics can cause the alignment quality to degrade, which is a critical concern for the wider adoption of accelerators in the field of bioinformatics. To address this issue, this paper describes TALCO - a novel method for tiling long sequence alignments, that, similar to prior tiling techniques, maintains a constant memory footprint during the acceleration step independent of alignment length. However, unlike previous techniques, TALCO also ensures optimal alignments under banding constraints. TALCO does this by leveraging the convergence of traceback paths beyond a tile to a single point on the boundary of that tile - a strategy that generalizes well to a broad set of sequence alignment algorithms. We demonstrate the advantages of TALCO by applying it to two different and widely-used banded sequence alignment algorithms, X-Drop and WFA-Adapt. To the best of our knowledge, this is the first time that a tiling technique is being applied to a non-classical algorithm for sequence alignment, such as WFA-Adapt. The TALCO tiling strategy is beneficial to both software and hardware. When implemented in software, the TALCO strategy reduces the memory requirements for X-Drop and WFA-Adapt algorithms by up to 39 × and 57 ×, respectively, and when implemented as ASIC accelerator, it provides up to 1,900 × and 2,000 × improvement in alignment throughput/watt over CPU baselines implementing the same algorithms. Compared to state-of-the-art GPU and ASIC baselines implementing tiling heuristics, TALCO provides up to 50 × and 1.1 × improvement in alignment throughput, respectively, while also maintaining a higher alignment quality. Code availability: https://github.com/TurakhiaLab/TALCO.","2378-203X","979-8-3503-9313-2","10.1109/HPCA57654.2024.00044","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10476438","Genome Sequence Alignment;Hardware Accelerator;Banded Alignment;Tiling","Sequential analysis;Software algorithms;Memory management;Genomics;Throughput;System-on-chip;Bioinformatics","","6","","115","IEEE","2 Apr 2024","","","IEEE","IEEE Conferences"
"Effective Context-Sensitive Memory Dependence Prediction","S. S. Kim; A. Ros",University of Murcia; University of Murcia,2024 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"2 Apr 2024","2024","","","515","527","Memory dependence prediction is a fundamental technique to increase instruction- and memory-level parallelism in out-of-order processors, which are crucial for high performance. However, over the years, the performance gap of state-of-the-art memory dependence predictors with respect to an ideal predictor has grown due to the increase of the pipeline width, reaching up to 6% for modern architectures. State-of-the-art predictors brace context sensitivity, however, not-well-adjusted history lengths lead to loss of accuracy and high storage requirements. This work proposes PHAST, a novel context-sensitive memory dependence predictor that identifies for each load the minimum history length necessary to provide precise predictions. Our key observation is that for each load, it suffices to identify the youngest conflicting store and the path between them. This observation is proven empirically using an unlimited budget version of PHAST, which performs close to an ideal predictor with a 0.47% gap. Through cycle-accurate simulation of the SPEC CPU 2017 suite, we show that a 14.5KB implementation of PHAST falls 1.50% behind an ideal predictor. Compared to the top-performing state-of-the-art predictors, PHAST achieves average speedups of 5.05% (up to 39.7%), 1.29% (up to 22.0%), and 3.04% (up to 38.2%) with respect to an 18.5KB StoreSets, a 19KB NoSQ, and a 38.6 MDP-TAGE, respectively. This stems from a considerable misprediction reduction, ranging between 62.5% and 70.0%, on average.","2378-203X","979-8-3503-9313-2","10.1109/HPCA57654.2024.00045","European Research Council (ERC)(grant numbers:819134); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10476400","Memory Dependence Prediction;Microarchitecture","Out of order;Sensitivity;Program processors;Pipelines;Memory management;Parallel processing;Distance measurement","","3","","45","IEEE","2 Apr 2024","","","IEEE","IEEE Conferences"
