"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"DIMM-Link: Enabling Efficient Inter-DIMM Communication for Near-Memory Processing","Z. Zhou; C. Li; F. Yang; G. Sun","School of Integrated Circuits; School of Integrated Circuits; School of Computer Science, Nankai University; School of Integrated Circuits",2023 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"24 Mar 2023","2023","","","302","316","DIMM-based near-memory processing architectures (DIMM-NMP) have received growing interest from both academia and industry. They have the advantages of large memory capacity, low manufacturing cost, high flexibility, compatible form factor, etc. However, inter-DIMM communication (IDC) has become a critical obstacle for generic DIMM-NMP architectures because it involves costly forwarding transactions through the host CPU. Recent research has demonstrated that, for many applications, the overhead induced by IDC may even offset the performance and energy benefits of near-memory processing.To tackle this problem, we propose DIMM-Link, which enables high-performance IDC in DIMM-NMP architectures and supports seamless integration with existing host memory systems. It adopts bidirectional external data links to connect DIMMs, via which point-to-point communication and inter-DIMM broadcast are efficiently supported in a packet-routing way. We present the full-stack design of DIMM-Link, including the hardware architecture, interconnect protocol, system organization, routing mechanisms, optimization strategies, etc. Comprehensive experiments on typical data-intensive tasks demonstrate that the DIMM-Link-equipped NMP system can achieve a 5.93× average speedup over the 16-core CPU baseline. Compared to other IDC methods, DIMM-Link outperforms MCN, AIM, and ABC-DIMM by 2.42×, 1.87×, and 1.77×, respectively. More importantly, DIMM-Link fully considers the implementation feasibility and system integration constraints, which are critical for designing NMP architectures based on modern DDR4/DDR5 DIMMs.","2378-203X","978-1-6654-7652-2","10.1109/HPCA56546.2023.10071005","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10071005","","Industries;Protocols;Computer architecture;Organizations;System integration;Routing;Hardware","","22","","91","IEEE","24 Mar 2023","","","IEEE","IEEE Conferences"
"AutoCAT: Reinforcement Learning for Automated Exploration of Cache-Timing Attacks","M. Luo; W. Xiong; G. Lee; Y. Li; X. Yang; A. Zhang; Y. Tian; H. -H. S. Lee; G. E. Suh",Cornell University; Virginia Tech; Virginia Tech; Cornell University; Meta AI; Meta AI; Meta AI; Intel Corporation; Cornell University,2023 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"24 Mar 2023","2023","","","317","332","The aggressive performance optimizations in modern microprocessors can result in security vulnerabilities. For example, timing-based attacks in processor caches can steal secret keys or break randomization. So far, finding cache-timing vulnerabilities is mostly performed by human experts, which is inefficient and laborious. There is a need for automatic tools that can explore vulnerabilities given that unreported vulnerabilities leave the systems at risk.In this paper, we propose AutoCAT, an automated exploration framework that finds cache timing-channel attack sequences using reinforcement learning (RL). Specifically, AutoCAT formulates the cache timing-channel attack as a guessing game between an attack program and a victim program holding a secret. This guessing game can thus be solved via modern deep RL techniques. AutoCAT can explore attacks in various cache configurations without knowing design details and under different attack and victim program configurations. AutoCAT can also find attacks to bypass certain detection and defense mechanisms. In particular, AutoCAT discovered StealthyStreamline, a new attack that is able to bypass performance counter-based detection and has up to a 71% higher information leakage rate than the state-of-the-art LRU-based attacks on real processors. AutoCAT is the first of its kind in using RL for crafting microarchitectural timing-channel attack sequences and can accelerate cache timing-channel exploration for secure microprocessor designs.","2378-203X","978-1-6654-7652-2","10.1109/HPCA56546.2023.10070947","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10070947","","Microarchitecture;Microprocessors;Bit rate;Closed box;Reinforcement learning;Games;Computer architecture","","2","","86","IEEE","24 Mar 2023","","","IEEE","IEEE Conferences"
"SHADOW: Preventing Row Hammer in DRAM with Intra-Subarray Row Shuffling","M. Wi; J. Park; S. Ko; M. J. Kim; N. Sung Kim; E. Lee; J. H. Ahn",Seoul National University; Seoul National University; Seoul National University; Seoul National University; University of Illinois at Urbana-Champaign; Inha University; Seoul National University,2023 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"24 Mar 2023","2023","","","333","346","As Row Hammer (RH) attacks have been a critical threat to computer systems, numerous hardware-based (HWbased) RH mitigation strategies have been proposed. However, the advent of non-adjacent RH attacks and lower RH thresholds significantly increase the area and performance overhead of these prior solutions due to their conservative design characteristics.We propose a new in-DRAM RH protection solution named Shuffling Aggressor DRAM Rows (SHADOW). SHADOW dynamically randomizes DRAM row mapping information, preventing an attacker from targeting a specific victim row that may hold critical data. SHADOW is robust against non-adjacent RH attacks because it utilizes the in-DRAM row-shuffle technique. To realize the in-DRAM row-shuffle operation with low performance and energy overhead, we use a novel DRAM microarchitecture optimization technique. We also utilize the recently introduced JEDEC RFM interface to enable in-DRAM RH mitigation without any DRAM interface changes. By exploiting an additional DRAM row per subarray, SHADOW does not require costly SRAM- or CAM-based tracking structures other than intrinsic counters for the RFM interface. We demonstrate the strong probabilistic protection of SHADOW against RH attacks through adversarial pattern analysis and highlight the compelling performance, area, and energy overheads compared to those of state-of-the-art HW-based RH prevention solutions.","2378-203X","978-1-6654-7652-2","10.1109/HPCA56546.2023.10070966","National Research Foundation of Korea; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10070966","","Microarchitecture;Random access memory;Computer architecture;Probabilistic logic;Pattern analysis;Computer security;Optimization","","20","","99","IEEE","24 Mar 2023","","","IEEE","IEEE Conferences"
"Efficient Distributed Secure Memory with Migratable Merkle Tree","E. Feng; D. Du; Y. Xia; H. Chen","Institute of Parallel and Distributed Systems, Shanghai Jiao Tong University; Institute of Parallel and Distributed Systems, Shanghai Jiao Tong University; Institute of Parallel and Distributed Systems, Shanghai Jiao Tong University; Institute of Parallel and Distributed Systems, Shanghai Jiao Tong University",2023 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"24 Mar 2023","2023","","","347","360","Hardware-assisted enclaves with memory encryption have been widely adopted in the prevailing architectures, e.g., Intel SGX/TDX, AMD SEV, ARM CCA, etc. However, existing enclave designs fall short in supporting efficient cooperation among cross-node enclaves (i.e., multi-machines) because the range of hardware memory protection is within a single node. A naive approach is to leverage cryptography at the application level and transfer data between nodes through secure channels (e.g., SSL). However, it incurs orders of magnitude costs due to expensive encryption/decryption, especially for distributed applications with large data transfer, e.g., MapReduce and graph computing. A secure and efficient mechanism of distributed secure memory is necessary but still missing.This paper proposes Migratable Merkle Tree (MMT), a design enabling efficient distributed secure memory to support distributed confidential computing. MMT sets up an integrity forest for distributed memory on multiple nodes. It allows an enclave to securely delegate an MMT closure, which contains both data and metadata of a subtree, to a remote enclave. By reusing the memory encryption mechanisms of existing enclaves, our design achieves secure data transfer without software re-encryption. We have implemented a prototype of MMT and a trusted firmware for management, and further applied MMT to real-world distributed applications. The evaluation results show that compared with existing systems using the AES-NI instruction, MMT can achieve up to 13x speedup on data transferring, and gain 12%~58% improvement on the end-to-end performance of MapReduce and PageRank.","2378-203X","978-1-6654-7652-2","10.1109/HPCA56546.2023.10071130","National Key Research and Development Program of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10071130","","Protocols;Program processors;Memory management;Prototypes;Metadata;Data transfer;Software","","4","","70","IEEE","24 Mar 2023","","","IEEE","IEEE Conferences"
"AB-ORAM: Constructing Adjustable Buckets for Space Reduction in Ring ORAM","M. Raoufi; J. Yang; X. Tang; Y. Zhang","Computer Science Department, University of Pittsburgh, Pittsburgh, PA, USA; Electrical and Computer Engineering Department, University of Pittsburgh, Pittsburgh, PA, USA; Computer Science Department, University of Pittsburgh, Pittsburgh, PA, USA; Computer Science Department, University of Pittsburgh, Pittsburgh, PA, USA",2023 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"24 Mar 2023","2023","","","361","373","Ring ORAM (Oblivious RAM) is a secure primitive that mitigates the large performance degradation of ORAM through reduced online memory bandwidth demand, i.e., the number of memory accesses at servicing a real memory request. Ring ORAM requires 4× or more of the protected data space to enable the optimization and thus presents high capacity pressure on modern memory systems. While recent studies strive to reduce its space consumption through bucket compaction, the large space consumption remains a major design challenge for Ring ORAM.In this paper, we propose AB-ORAM to reduce the space capacity demand in Ring ORAM. AB-ORAM identifies two inefficient use of memory space in Ring ORAM: (i) accessed blocks hold useless data until the next reshuffle operation; and (ii) large buckets provide a diminishing performance benefit for tree levels close to the leaves. AB-ORAM then proposes two schemes to exploit the optimization opportunities, respectively. Specifically, it reclaims accessed blocks early by allocating them to buckets that need a reshuffle; and shrinks the bucket size for tree level close to the leaves for a better space/performance trade-off. We evaluate the proposed AB-ORAM design and compare it to the state-of-the-art. Our results show that AB-ORAM achieves an average of 36% space reduction over the state-of-the-art while introducing very low performance overhead.","2378-203X","978-1-6654-7652-2","10.1109/HPCA56546.2023.10071064","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10071064","Oblivious RAM;ORAM;security;memory access pattern;space efficiency","Degradation;Memory management;Random access memory;Bandwidth;Compaction;Resource management;Optimization","","2","","40","IEEE","24 Mar 2023","","","IEEE","IEEE Conferences"
"Scalable and Secure Row-Swap: Efficient and Safe Row Hammer Mitigation in Memory Systems","J. Woo; G. Saileshwar; P. J. Nair",University of British Columbia; University of British Columbia; University of British Columbia,2023 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"24 Mar 2023","2023","","","374","389","As Dynamic Random Access Memories (DRAM) scale, they are becoming increasingly susceptible to Row Hammer. By rapidly activating rows of DRAM cells (aggressor rows), attackers can exploit inter-cell interference through Row Hammer to flip bits in neighboring rows (victim rows). A recent work, called Randomized Row-Swap (RRS), proposed proactively swapping aggressor rows with randomly selected rows before an aggressor row can cause Row Hammer.Our paper observes that RRS is neither secure nor scalable. We first propose the ‘Juggernaut attack pattern’ that breaks RRS in under 1 day. Juggernaut exploits the fact that the mitigative action of RRS, a swap operation, can itself induce additional target row activations, defeating such a defense. Second, this paper proposes a new defense Secure Row-Swap mechanism that avoids the additional activations from swap (and unswap) operations and protects against Juggernaut. Furthermore, this paper extends Secure Row-Swap with attack detection to defend against even future attacks. While this provides better security, it also allows for securely reducing the frequency of swaps, thereby enabling Scalable and Secure Row-Swap. The Scalable and Secure Row-Swap mechanism provides years of Row Hammer protection with 3.3× lower storage overheads as compared to the RRS design. It incurs only a 0.7% slowdown as compared to a not-secure baseline for a Row Hammer threshold of 1200.","2378-203X","978-1-6654-7652-2","10.1109/HPCA56546.2023.10070999","Natural Sciences and Engineering Research Council of Canada; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10070999","","Correlation;Memory management;Random access memory;System-on-chip;Security;Intercell interference","","21","","60","IEEE","24 Mar 2023","","","IEEE","IEEE Conferences"
"Post0-VR: Enabling Universal Realistic Rendering for Modern VR via Exploiting Architectural Similarity and Data Sharing","Y. Wen; C. Xie; S. L. Song; X. Fu","ECE Department, ECMOS Lab, University of Houston; School of Computer Science and Engineering, Beihang University; FSA Lab, School of Computer Science, University of Sydney; ECE Department, ECMOS Lab, University of Houston",2023 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"24 Mar 2023","2023","","","390","402","To provide users with a fully immersive environment, VR post-processing, which adds numerous realistic effects on the frame after rendering, plays a key role in modern VR systems. Current post-processing is processed separately from normal rendering by the graphics processing unit (GPU). As a result, the GPU needs to first render a high-resolution frame and then add the post-processing effects within a very short time frame. Our in-depth experimental results on commercial VR products demonstrate that the post-processing in VR applications extends the VR frame time by approximately 2X on average. Furthermore, the ever-increasing resolution requirements of modern VR significantly increase the workloads for post-processing in the execution pipeline. This long delay causes VR real-time execution to frequently miss the critical frame-time deadline, thus hurting users’ quality of experience.Based on the analysis of VR post-processing workflow and its common realistic effects, we observe that post-processing shares the same hardware pipeline with normal rendering, and even reuses the intermediate data produced by normal rendering. To fully utilize this hardware-level similarity and capture the data locality, we propose a novel universal realistic rendering architecture for VR, named Post0-VR, which eliminates post-processing by directly merging the common realistic effects into the normal rendering process. Based on our newly proposed VR architecture design, we further propose a dynamic accuracy adjustment method to simplify the normal rendering without hurting users’ perception. The evaluation results on real-world applications demonstrate that Post0-VR can support different types of realistic effects while significantly improving the overall VR rendering performance.","2378-203X","978-1-6654-7652-2","10.1109/HPCA56546.2023.10071097","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10071097","","Pipelines;Merging;Graphics processing units;Computer architecture;Virtual reality;Quality of service;Rendering (computer graphics)","","2","","94","IEEE","24 Mar 2023","","","IEEE","IEEE Conferences"
"ParallelNN: A Parallel Octree-based Nearest Neighbor Search Accelerator for 3D Point Clouds","F. Chen; R. Ying; J. Xue; F. Wen; P. Liu","Brain-Inspired Application Technology Center (BATC), Shanghai Jiao Tong University, Shanghai, China; Brain-Inspired Application Technology Center (BATC), Shanghai Jiao Tong University, Shanghai, China; Brain-Inspired Application Technology Center (BATC), Shanghai Jiao Tong University, Shanghai, China; Brain-Inspired Application Technology Center (BATC), Shanghai Jiao Tong University, Shanghai, China; Brain-Inspired Application Technology Center (BATC), Shanghai Jiao Tong University, Shanghai, China",2023 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"24 Mar 2023","2023","","","403","414","As Light Detection And Ranging (LiDAR) increasingly becomes an essential component in robotic navigation and autonomous driving, the processing of high throughput 3D point clouds in real time is widely required. This work considers the point cloud k-Nearest Neighbor (kNN) search, which is an important 3D processing kernel. Although applying fine-grained parallelism optimization on internal processing, e.g., using multiple workers, has demonstrated high efficiency, previous accelerators with DDR external memory are fundamentally limited by the external bandwidth bottleneck. To break this bottleneck, this work proposes a highly parallel architecture, namely ParallelNN, for highly efficient kNN search processing of high throughput point clouds. First, we optimize the multichannel cache based on High Bandwidth Memory (HBM) and on-chip memory to provide large external bandwidth. Then, a novel parallel depth-first octree construction algorithm is proposed and mapped onto multiple construction branches with trace-coded construction queues, which can regularize random accesses and perform multi-branch octree construction efficiently. Furthermore, in the search stage, we present algorithm-architecture co-optimization, including parallel keyframe-based scheduling and multi-branch flexible search engines, to provide conflict-free access and maximum reuse opportunities for reference points, which achieves more than 27.0× speedup compared with baseline architectures. We prototype ParallelNN on Virtex HBM FPGA and perform extensive benchmarking on the KITTI dataset. The results demonstrate that ParallelNN achieves up to 107.7× and 12.1× speedup over CPU and GPU implementations, while being more energy efficient, e.g., outperforming CPU and GPU implementations by 73.6× and 31.1×, respectively. Besides, with the proposed algorithm-architecture co-optimization, ParallelNN achieves 11.4× speedup over state-of-the-art architecture. Moreover, ParallelNN is configurable and can be easily generalized to similar octree-based applications.","2378-203X","978-1-6654-7652-2","10.1109/HPCA56546.2023.10070940","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10070940","","Point cloud compression;Three-dimensional displays;Octrees;Graphics processing units;Bandwidth;Parallel processing;Search problems","","14","","48","IEEE","24 Mar 2023","","","IEEE","IEEE Conferences"
"ViTALiTy: Unifying Low-rank and Sparse Approximation for Vision Transformer Acceleration with a Linear Taylor Attention","J. Dass; S. Wu; H. Shi; C. Li; Z. Ye; Z. Wang; Y. Lin","Rice University, Houston, TX; Rice University, Houston, TX; Georgia Institute of Technology, Atlanta, GA; Georgia Institute of Technology, Atlanta, GA; Rice University, Houston, TX; Nanjing University, Nanjing; Georgia Institute of Technology, Atlanta, GA",2023 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"24 Mar 2023","2023","","","415","428","Vision Transformer (ViT) has emerged as a competitive alternative to convolutional neural networks for various computer vision applications. Specifically, ViTs’ multi-head attention layers make it possible to embed information globally across the overall image. Nevertheless, computing and storing such attention matrices incurs a quadratic cost dependency on the number of patches, limiting its achievable efficiency and scalability and prohibiting more extensive real-world ViT applications on resource-constrained devices. Sparse attention has been shown to be a promising direction for improving hardware acceleration efficiency for NLP models. However, a systematic counterpart approach is still missing for accelerating ViT models. To close the above gap, we propose a first-of-its-kind algorithm-hardware codesigned framework, dubbed VITALITY, for boosting the inference efficiency of ViTs. Unlike sparsity-based Transformer accelerators for NLP, VITALITY unifies both low-rank and sparse components of the attention in ViTs. At the algorithm level, we approximate the dot-product softmax operation via first-order Taylor attention with row-mean centering as the low-rank component to linearize the cost of attention blocks and further boost the accuracy by incorporating a sparsity-based regularization. At the hardware level, we develop a dedicated accelerator to better leverage the resulting workload and pipeline from VITALITY’s linear Taylor attention which requires the execution of only the low-rank component, to further boost the hardware efficiency. Extensive experiments and ablation studies validate that VITALITY offers boosted end-to-end efficiency (e.g., 3× faster and 3× energy-efficient) under comparable accuracy, with respect to the state-of-the-art solution. We make the codes available on https://github.com/GATECH-EIC/ViTaLiTy","2378-203X","978-1-6654-7652-2","10.1109/HPCA56546.2023.10071081","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10071081","","Training;Costs;Systematics;Approximation algorithms;Transformers;Boosting;Sparse representation","","39","","51","IEEE","24 Mar 2023","","","IEEE","IEEE Conferences"
"CTA: Hardware-Software Co-design for Compressed Token Attention Mechanism","H. Wang; H. Xu; Y. Wang; Y. Han","CICS, Institute of Computing Technology, Chinese Academy of Sciences; CICS, Institute of Computing Technology, Chinese Academy of Sciences; CICS, Institute of Computing Technology, Chinese Academy of Sciences; CICS, Institute of Computing Technology, Chinese Academy of Sciences",2023 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"24 Mar 2023","2023","","","429","441","The attention mechanism is becoming an integral part of modern neural networks, bringing breakthroughs to Natural Language Processing (NLP) applications and even Computer Vision (CV) applications. Unfortunately, the superiority of attention mechanism comes from its ability to model relations between any two positions in long sequence, which incurs high inference overhead. For state-of-the-art AI workloads such as Bert or GPT-2, attention mechanism is reported to account up to 50% of the inference overhead. Previous works seek to alleviate this performance bottleneck by removing useless relations for each position and accelerate position-specific operations. However their attempts require selecting from a sequence of relations once for each position, which is essentially frequent on-the-fly pruning and breaks the inherent parallelism in attention mechanism. In this paper, we propose CTA, an algorithm-architecture co-designed solution that can substantially reduce theoretic complexity of attention mechanism, enabling significant speedup and energy saving. Inspired by the fact that the feature sequence encoded by attention mechanism contain a large number of semantic feature repetition, we propose a novel approximation scheme that can efficiently remove that repetition, only calculating attention among necessary features thus reducing computation complexity quadratically. To utilize this algorithmic bonus and empower high performance attention mechanism inference, we devise specialized architecture to efficiently support the proposed approximation scheme. Extensive experiments show that, on average, CTA achieves 27.7× speedup, 634.0× energy savings with no accuracy loss, and 44.2× speedup, 950.0× energy savings with around 1% accuracy loss over Nvidia V100-SXM2 GPU. Also, CTA achieves 22.8× speedup, 479.6× energy savings over ELSA accelerator+GPU system.","2378-203X","978-1-6654-7652-2","10.1109/HPCA56546.2023.10070997","National Natural Science Foundation of China; Chinese Academy of Sciences; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10070997","","Computational modeling;Semantics;Neural networks;Graphics processing units;Computer architecture;Parallel processing;Approximation algorithms","","12","","65","IEEE","24 Mar 2023","","","IEEE","IEEE Conferences"
"HeatViT: Hardware-Efficient Adaptive Token Pruning for Vision Transformers","P. Dong; M. Sun; A. Lu; Y. Xie; K. Liu; Z. Kong; X. Meng; Z. Li; X. Lin; Z. Fang; Y. Wang",Northeastern University; Northeastern University; Simon Fraser University; Northeastern University; Simon Fraser University; Northeastern University; Northeastern University; Northeastern University; Northeastern University; Simon Fraser University; Northeastern University,2023 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"24 Mar 2023","2023","","","442","455","While vision transformers (ViTs) have continuously achieved new milestones in the field of computer vision, their sophisticated network architectures with high computation and memory costs have impeded their deployment on resource-limited edge devices. In this paper, we propose a hardware-efficient image-adaptive token pruning framework called HeatViT for efficient yet accurate ViT acceleration on embedded FPGAs. Based on the inherent computational patterns in ViTs, we first adopt an effective, hardware-efficient, and learnable head-evaluation token selector, which can be progressively inserted before transformer blocks to dynamically identify and consolidate the non-informative tokens from input images. Moreover, we implement the token selector on hardware by adding miniature control logic to heavily reuse existing hardware components built for the backbone ViT. To improve the hardware efficiency, we further employ 8-bit fixed-point quantization and propose polynomial approximations with regularization effect on quantization error for the frequently used nonlinear functions in ViTs. Compared to existing ViT pruning studies, under the similar computation cost, HeatViT can achieve 0.7% ~ 8.9% higher accuracy; while under the similar model accuracy, HeatViT can achieve more than 28.4% ~ 65.3% computation reduction, for various widely used ViTs, including DeiT-T, DeiT-S, DeiT-B, LV-ViT-S, and LV-ViT-M, on the ImageNet dataset. Compared to the baseline hardware accelerator, our implementations of HeatViT on the Xilinx ZCU102 FPGA achieve 3.46×~4.89× speedup with a trivial resource utilization overhead of 8%~11% more DSPs and 5%~8% more LUTs.","2378-203X","978-1-6654-7652-2","10.1109/HPCA56546.2023.10071047","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10071047","Vision Transformer;FPGA Accelerator;Hardware and Software Co-design;Data-level Sparsity","Heating systems;Training;Quantization (signal);Costs;Image edge detection;Transformers;Software","","67","","66","IEEE","24 Mar 2023","","","IEEE","IEEE Conferences"
"Trans-FW: Short Circuiting Page Table Walk in Multi-GPU Systems via Remote Forwarding","B. Li; J. Yin; A. Holey; Y. Zhang; J. Yang; X. Tang","University of Pittsburgh, Pittsburgh, Pennsylvania, USA; Lehigh University, Bethlehem, Pennsylvania, USA; NVIDIA, Santa Clara, California, USA; University of Pittsburgh, Pittsburgh, Pennsylvania, USA; University of Pittsburgh, Pittsburgh, Pennsylvania, USA; University of Pittsburgh, Pittsburgh, Pennsylvania, USA",2023 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"24 Mar 2023","2023","","","456","470","Multi-GPU systems have become a popular platform to meet the ever-growing application demands. However, employing multiple GPUs does not guarantee proportional performance improvements. While prior works have extensively studied the optimizations to mitigate the non-uniform memory accesses (NUMA) overheads, the address translation process also plays an important role in shaping the overall execution performance. In this paper, we investigate the address translation process in multi-GPU systems under unified virtual memory (UVM). We specifically focus on the efficiency of page table walk and identify three major latency penalties: i) queuing for available page table walk threads, ii) memory accesses for page walk cache misses, and iii) handling page faults. Based on our observations, we propose Trans-FW, which short circuits the page table walk by leveraging substantial translation sharing and eager remote translation forwarding. Experimental results on 10 representative multi-GPU applications show that our proposed approach improves the overall performance by 53.8% on average.","2378-203X","978-1-6654-7652-2","10.1109/HPCA56546.2023.10071054","University of Pittsburgh; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10071054","multi-GPU;page fault;page table walk","Fault diagnosis;Scalability;Prefetching;Memory management;Circuit faults;Optimization","","11","","80","IEEE","24 Mar 2023","","","IEEE","IEEE Conferences"
"Ah-Q: Quantifying and Handling the Interference within a Datacenter from a System Perspective","Y. Liu; X. Deng; J. Zhou; M. Chen; Y. Bao","State Key Lab of Processors, Institute of Computing Technology, Chinese Academy of Sciences, Beijing, China; State Key Lab of Processors, Institute of Computing Technology, Chinese Academy of Sciences, Beijing, China; State Key Lab of Processors, Institute of Computing Technology, Chinese Academy of Sciences, Beijing, China; State Key Lab of Processors, Institute of Computing Technology, Chinese Academy of Sciences, Beijing, China; State Key Lab of Processors, Institute of Computing Technology, Chinese Academy of Sciences, Beijing, China",2023 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"24 Mar 2023","2023","","","471","484","Interference among applications frequently occurs in a datacenter and significantly influences the cost-efficiency and the user experience. However, it is challenging for us to quantify the exact intensity of the interference that occurred in the overall system of a datacenter, because there are many concurrent applications in a datacenter, and their type can be either latency-critical (LC) and best-effort (BE). To address this issue, we present the Ah-Q which includes a theory and a strategy.First, we propose the ""system entropy"" (ES) theory to holistically and analytically quantify the interference in a datacenter to address this vital issue. The interference is caused by the scarcity of resources or/and the irrationality of scheduling. As more appropriate scheduling can compensate for resource scarcity, we derive the concept of ""resource equivalence"" to quantify the effectiveness of a resource scheduling strategy. We evaluate different resource scheduling strategies to validate the correctness and effectiveness of the proposed theory.Moreover, using the theory to eliminate interference, we propose a new resource scheduling strategy; i.e., ARQ, which dynamically allocates the isolated resources and the shared resources to simultaneously harvest the benefits of isolation and sharing. Our results show that compared to the state-of-the-art strategies (PARTIES and CLITE), ARQ is more effective to reduce the tail latency of the LC applications and to increase the IPC of the BE applications. Compared with PARTIES and CLITE, ARQ increases the yield (the ratio of satisfactory LC applications) by 25% and 20%, respectively; when the load is low, ARQ increases IPC of BE applications by 63.8% and 37.1%, respectively; ARQ reduces ES by 36.4% and 33.3%, respectively. The effectiveness of ARQ has saved resources significantly to achieve the same satisfactory overall user experience.","2378-203X","978-1-6654-7652-2","10.1109/HPCA56546.2023.10071128","National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10071128","","Concurrent computing;Interference;Computer architecture;Tail;Quality of service;Dynamic scheduling;User experience","","10","","57","IEEE","24 Mar 2023","","","IEEE","IEEE Conferences"
"Market Mechanism-Based User-in-the-Loop Scalable Power Oversubscription for HPC Systems","M. R. Hossen; K. Ahmed; M. A. Islam",The University of Texas at Arlington; The University of Toledo; The University of Texas at Arlington,2023 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"24 Mar 2023","2023","","","485","498","Significant power consumption is one of the major challenges for current and future high-performance computing (HPC) systems. All the while, HPC systems generally remain power underutilized, making them a great candidate for applying power oversubscription to reclaim unused capacity. However, an oversubscribed HPC system may occasionally get overloaded. In this paper, we propose MPR (Market-based Power Reduction), a scalable market-based approach where users actively participate in reducing the HPC system’s power consumption to mitigate overloads. In MPR, HPC users bid to supply, in exchange for incentives, the resource reduction required for handling the overloads. Using several real-world trace-based simulations, we extensively evaluate MPR and show that, by participating in MPR, users always receive more rewards than the cost of performance loss. At the same time, the HPC manager enjoys orders of magnitude more resource gain than her incentive payoff to the users. We also demonstrate the real-world effectiveness of MPR on a prototype system.","2378-203X","978-1-6654-7652-2","10.1109/HPCA56546.2023.10071006","National Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10071006","","Power demand;Costs;High performance computing;Prototypes;Computer architecture","","3","","66","IEEE","24 Mar 2023","","","IEEE","IEEE Conferences"
