"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Stealth-Persist: Architectural Support for Persistent Applications in Hybrid Memory Systems","M. Alwadi; V. R. Kommareddy; C. Hughes; S. D. Hammond; A. Awad",University of Central Florida; University of Central Florida; Sandia National Laboratories; Sandia National Laboratories; North Carolina State University,2021 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"22 Apr 2021","2021","","","139","152","Non-volatile memories (NVMs) have the characteristics of both traditional storage systems (persistent) and traditional memory systems (byte-addressable). However, they suffer from high write latency and have a limited write endurance. Researchers have proposed hybrid memory systems that combine DRAM and NVM, utilizing the lower latency of the DRAM to hide some of the shortcomings of the NVM – improving system’s performance by caching resident NVM data in the DRAM. However, this can nullify the persistency of the cached pages, leading to a question of trade-offs in terms of performance and reliability. In this paper, we propose Stealth-Persist, a novel architecture support feature that allows applications that need persistence to run in the DRAM while maintaining the persistency features provided by the NVM. Stealth-Persist creates the illusion of a persistent memory for the application to use, while utilizing the DRAM for performance optimizations. Our experimental results show that Stealth-Persist improves the performance by 42.02% for persistent applications.","2378-203X","978-1-6654-2235-2","10.1109/HPCA51647.2021.00022","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9407136","persistent applications;hybrid memories","Nonvolatile memory;System performance;Memory management;Random access memory;Performance gain;Parallel processing;Hardware","","6","","65","IEEE","22 Apr 2021","","","IEEE","IEEE Conferences"
"TILT: Achieving Higher Fidelity on a Trapped-Ion Linear-Tape Quantum Computing Architecture","X. -C. Wu; D. M. Debroy; Y. Ding; J. M. Baker; Y. Alexeev; K. R. Brown; F. T. Chong","Department of Computer Science, University of Chicago, Chicago, USA; Department of Physics, Duke University, Durham, USA; Department of Computer Science, University of Chicago, Chicago, USA; Department of Computer Science, University of Chicago, Chicago, USA; Computational Science Division Argonne National Laboratory, Lemont, USA; Department of Electrical and Computer Engineering, Duke University, Durham, USA; Department of Computer Science, University of Chicago, Chicago, USA",2021 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"22 Apr 2021","2021","","","153","166","Trapped-ion qubits are a leading technology for practical quantum computing. In this work, we present an architectural analysis of a linear-tape architecture for trapped ions. In order to realize our study, we develop and evaluate mapping and scheduling algorithms for this architecture. In particular, we introduce TILT, a linear “Turing-machinelike” architecture with a multilaser control “head,” where a linear chain of ions moves back and forth under the laser head. We find that TILT can substantially reduce communication as compared with comparable-sized Quantum Charge Coupled Device (QCCD) architectures. We also develop two important scheduling heuristics for TILT. The first heuristic reduces the number of swap operations by matching data traveling in opposite directions into an “opposing swap.”, and also avoids the maximum swap distance across the width of the head, as maximum swap distances make scheduling multiple swaps in one head position difficult. The second heuristic minimizes ion chain motion by scheduling the tape to the position with the maximal executable operations for every movement. We provide application performance results from our simulation, which suggest that TILT can outperform QCCD in a range of NISQ applications in terms of success rate (up to 4.35x and 1.95x on average). We also discuss using TILT as a building block to extend existing scalable trapped-ion quantum computing proposals.","2378-203X","978-1-6654-2235-2","10.1109/HPCA51647.2021.00023","U.S. Department of Energy; Office of Science; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9407237","Quantum Computing;Trapped-ion Architecture;Circuit Optimization","Performance evaluation;Scheduling algorithms;Optimizing compilers;Architecture;Qubit;Computer architecture;Ions","","13","","92","IEEE","22 Apr 2021","","","IEEE","IEEE Conferences"
"QuCloud: A New Qubit Mapping Mechanism for Multi-programming Quantum Computing in Cloud Environment","L. Liu; X. Dou","Sys-Inventor Lab, SKLCA, ICT, CAS; Sys-Inventor Lab, SKLCA, ICT, CAS",2021 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"22 Apr 2021","2021","","","167","178","For a specific quantum chip, multi-programming improves overall throughput and resource utilization. Previous studies on mapping multiple programs often lead to resource under-utilization, high error rate, and low fidelity. This paper proposes QuCloud, a new approach for mapping quantum programs in the cloud environment. We have three new designs in QuCloud. (1) We leverage the community detection technique to partition physical qubits among concurrent quantum programs, avoiding the waste of robust resources. (2) We design X-SWAP scheme that enables inter-program SWAPs and prioritizes SWAPs associated with critical gates to reduce the SWAP overheads. (3) We propose a compilation task scheduler that schedules concurrent quantum programs to be compiled and executed based on estimated fidelity for the best practice. We evaluate our work on publicly available quantum computer IBMQ16 and a simulated quantum chip IBMQ50. Our work outperforms the state-of-the-art work for multi-programming on fidelity and compilation overheads by 9.7% and 11.6%, respectively.","2378-203X","978-1-6654-2235-2","10.1109/HPCA51647.2021.00024","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9407180","","Schedules;Error analysis;Qubit;Computer architecture;Logic gates;Throughput;Market research","","33","","33","IEEE","22 Apr 2021","","","IEEE","IEEE Conferences"
"Systematic Approaches for Precise and Approximate Quantum State Runtime Assertion","J. Liu; H. Zhou","North Carolina State University, Raleigh, United States; North Carolina State University, Raleigh, United States",2021 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"22 Apr 2021","2021","","","179","193","With the rapid growth of quantum computing technology, programmers need new tools for debugging quantum programs. Recent works show that assertions are a promising way for debugging quantum programs. However, there are two main drawbacks with the existing schemes. First, the existing schemes, including both statistical and dynamic assertions are only capable of asserting limited types of states, namely classical, superposition, and specific entanglement states. Second, the use cases of these assertions are limited, since the programmer has to know the exact/precise state to assert.In this work, we propose two systematic approaches for dynamic quantum state assertion and they can assert a much broader range of quantum states including both pure states and mixed states. We also introduce the idea of approximate quantum state assertion for the cases where the programmers only have limited knowledge of the quantum states. Approximate assertion is capable of checking membership in a set of states $\{|\psi\rangle,\ |\phi\rangle,\ldots\}$. While precise quantum state assertion can check a specific quantum state, approximate assertion enables a way to check whether the qubits of interest are in a super-set of some expected states, which is analogous to the well-known Bloom filter for membership checking in classical computing. Our experiments demonstrate that our systematic approaches can assert many more quantum states and can be used in various assertion locations for qubit state checking.","2378-203X","978-1-6654-2235-2","10.1109/HPCA51647.2021.00025","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9407042","quantum computing;runtime assertion","Computers;Systematics;Runtime;Qubit;Debugging;Computer architecture;Quantum state","","18","","43","IEEE","22 Apr 2021","","","IEEE","IEEE Conferences"
"Faster Schrödinger-style simulation of quantum circuits","A. Fatima; I. L. Markov","Electrical Engineering and Computer Science, University of Michigan, Ann Arbor, United States; Electrical Engineering and Computer Science, University of Michigan, Ann Arbor, United States",2021 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"22 Apr 2021","2021","","","194","207","Recent demonstrations of superconducting quantum computers by Google and IBM and trapped-ion computers from IonQ fueled new research in quantum algorithms, compilation into quantum circuits, and empirical algorithmics. While online access to quantum hardware remains too limited to meet the demand, simulating quantum circuits on conventional computers satisfies many needs. We advance Schrödinger-style simulation of quantum circuits that is useful standalone and as a building block in layered simulation algorithms, both cases are illustrated in our results. Our algorithmic contributions show how to simulate multiple quantum gates at once, how to avoid floating-point multiplies, how to best use data-level and thread-level parallelism as well as CPU cache, and how to leverage these optimizations by reordering circuit gates. While not described previously, these techniques implemented by us supported published high-performance distributed simulations up to 64 qubits. To show additional impact, we benchmark our simulator against Microsoft, IBM and Google simulators on hard circuits from Google.","2378-203X","978-1-6654-2235-2","10.1109/HPCA51647.2021.00026","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9407212","quantum circuits;simulation;algorithms","Computers;Computational modeling;Quantum chemistry;Qubit;Clustering algorithms;Logic gates;Internet","","18","","29","IEEE","22 Apr 2021","","","IEEE","IEEE Conferences"
"Mix and Match: A Novel FPGA-Centric Deep Neural Network Quantization Framework","S. -E. Chang; Y. Li; M. Sun; R. Shi; H. K. . -H. So; X. Qian; Y. Wang; X. Lin",Northeastern University; Northeastern University; Northeastern University; The University of Hong Kong; The University of Hong Kong; University of Southern California; Northeastern University; Northeastern University,2021 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"22 Apr 2021","2021","","","208","220","Deep Neural Networks (DNNs) have achieved extraordinary performance in various application domains. To support diverse DNN models, efficient implementations of DNN inference on edge-computing platforms, e.g., ASICs, FPGAs, and embedded systems, are extensively investigated. Due to the huge model size and computation amount, model compression is a critical step to deploy DNN models on edge devices. This paper focuses on weight quantization, a hardware-friendly model compression approach that is complementary to weight pruning.Unlike existing methods that use the same quantization scheme for all weights, we propose the first solution that applies different quantization schemes for different rows of the weight matrix. It is motivated by (1) the distribution of the weights in the different rows are not the same; and (2) the potential of achieving better utilization of heterogeneous FPGA hardware resources. To achieve that, we first propose a hardware-friendly quantization scheme named sum-of-power-of-2 (SP2) suitable for Gaussian-like weight distribution, in which the multiplication arithmetic can be replaced with logic shifter and adder, thereby enabling highly efficient implementations with the FPGA LUT resources. In contrast, the existing fixed-point quantization is suitable for Uniform-like weight distribution and can be implemented efficiently by DSP. Then to fully explore the resources, we propose an FPGA-centric mixed scheme quantization (MSQ) with an ensemble of the proposed SP2 and the fixed-point schemes. Combining the two schemes can maintain, or even increase accuracy due to better matching with weight distributions.For the FPGA implementations, we develop a parameterized architecture with heterogeneous Generalized Matrix Multiplication (GEMM) cores—one using LUTs for computations with SP2 quantized weights and the other utilizing DSPs for fixed-point quantized weights. Given the partition ratio among the two schemes based on resource characterization, MSQ quantization training algorithm derives an optimally quantized model for the FPGA implementation. We evaluate our FPGA-centric quantization framework across multiple application domains. With optimal SP2/fixed-point ratios on two FPGA devices, i.e., Zynq XC7Z020 and XC7Z045, we achieve performance improvement of 2.1 × -4.1 × compared to solely exploiting DSPs for all multiplication operations. In addition, the CNN implementations with the proposed MSQ scheme can achieve higher accuracy and comparable hardware utilization efficiency compared to the state-of-the-art designs.","2378-203X","978-1-6654-2235-2","10.1109/HPCA51647.2021.00027","National Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9407035","deep neural network;quantization;FPGA;inference","Performance evaluation;Quantization (signal);Recurrent neural networks;Computational modeling;Hardware;Table lookup;Field programmable gate arrays","","93","","81","IEEE","22 Apr 2021","","","IEEE","IEEE Conferences"
"Revisiting HyperDimensional Learning for FPGA and Low-Power Architectures","M. Imani; Z. Zou; S. Bosch; S. A. Rao; S. Salamat; V. Kumar; Y. Kim; T. Rosing","Department of Computer Science, University of California Irvine; Department of Computer Science, University of California Irvine; Department of Electrical Engineering and Computer Science, Massachusetts Institute of Technology; Department of Computer Science, University of California Irvine; Department of Computer Science, University of California Irvine; Department of Computer Science, University of California Irvine; Information and Communication Engineering, Daegu Gyeongbuk Institute of Science and Technology; Department of Computer Science, University of California Irvine",2021 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"22 Apr 2021","2021","","","221","234","Today’s applications are using machine learning algorithms to analyze the data collected from a swarm of devices on the Internet of Things (IoT). However, most existing learning algorithms are overcomplex to enable real-time learning on IoT devices with limited resources and computing power. Recently, Hyperdimensional computing (HDC) is introduced as an alternative computing paradigm for enabling efficient and robust learning. HDC emulates the cognitive task by representing the values as patterns of neural activity in high-dimensional space. HDC first encodes all data points to high-dimensional vectors. It then efficiently performs the learning task using a well-defined set of operations. Existing HDC solutions have two main issues that hinder their deployments on low-power embedded devices: (i) the encoding module is costly, dominating 80% of the entire training performance, (ii) the HDC model size and the computation cost grow significantly with the number of classes in online inference.In this paper, we proposed a novel architecture, LookHD, which enables real-time HDC learning on low-power edge devices. LookHD exploits computation reuse to memorize the encoding module and simplify its computation with single memory access. LookHD also address the inference scalability by exploiting HDC governing mathematics that compresses the HDC trained model into a single hypervector. We present how the proposed architecture can be implemented on the existing low power architectures: ARM processor and FPGA design. We evaluate the efficiency of the proposed approach on a wide range of practical classification problems such as activity recognition, face recognition, and speech recognition. Our evaluations show that LookHD can achieve, on average, $ 28.3\times$ faster and $ 97.4\times$ more energy-efficient training as compared to the state-of-the-art HDC implemented on the FPGA. Similarly, in the inference, LookHD is $ 2.2\times$ faster, $ 4.1\times$ more energy-efficient, and has $ 6.3\times$ smaller model size than the same state-of-the-art algorithms.","2378-203X","978-1-6654-2235-2","10.1109/HPCA51647.2021.00028","Semiconductor Research Corporation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9407181","HyprDimensional computing;Brain-inspired computing;Machine learning;Real-time learning;FPGA","Training;Computational modeling;Scalability;Computer architecture;Encoding;Energy efficiency;Real-time systems","","66","","64","IEEE","22 Apr 2021","","","IEEE","IEEE Conferences"
"Tensor Casting: Co-Designing Algorithm-Architecture for Personalized Recommendation Training","Y. Kwon; Y. Lee; M. Rhu","School of Electrical Engineering, KAIST; School of Electrical Engineering, KAIST; School of Electrical Engineering, KAIST",2021 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"22 Apr 2021","2021","","","235","248","Personalized recommendations are one of the most widely deployed machine learning (ML) workload serviced from cloud datacenters. As such, architectural solutions for high-performance recommendation inference have recently been the target of several prior literatures. Unfortunately, little have been explored and understood regarding the training side of this emerging ML workload. In this paper, we first perform a detailed workload characterization study on training recommendations, root-causing sparse embedding layer training as one of the most significant performance bottlenecks. We then propose our algorithm-architecture co-design called Tensor Casting, which enables the development of a generic accelerator architecture for tensor gather-scatter that encompasses all the key primitives of training embedding layers. When prototyped on a real CPUGPU system, Tensor Casting provides $1.9 - 21 \times$ improvements in training throughput compared to state-of-the-art approaches.","2378-203X","978-1-6654-2235-2","10.1109/HPCA51647.2021.00029","Samsung; KAIST; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9407139","computer architecture;memory-centric;machine learning;deep learning;recommendation system","Training;Casting;Analytical models;Tensors;Statistical analysis;Computational modeling;Focusing","","27","","57","IEEE","22 Apr 2021","","","IEEE","IEEE Conferences"
"GradPIM: A Practical Processing-in-DRAM Architecture for Gradient Descent","H. Kim; H. Park; T. Kim; K. Cho; E. Lee; S. Ryu; H. -J. Lee; K. Choi; J. Lee","ECE, Seoul National University; Samsung Electronics, SAIT; ECE, Seoul National University; CS, Yonsei University; Memory Business, Samsung Electronics; ECE, Seoul National University; ECE, Seoul National University; ECE, Seoul National University; CS, Yonsei University",2021 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"22 Apr 2021","2021","","","249","262","In this paper, we present GradPIM, a processingin-memory architecture which accelerates parameter updates of deep neural networks training. As one of processing-in-memory techniques that could be realized in the near future, we propose an incremental, simple architectural design that does not invade the existing memory protocol. Extending DDR4 SDRAM to utilize bank-group parallelism makes our operation designs in processing-in-memory (PIM) module efficient in terms of hardware cost and performance. Our experimental results show that the proposed architecture can improve the performance of DNN training and greatly reduce memory bandwidth requirement while posing only a minimal amount of overhead to the protocol and DRAM area.","2378-203X","978-1-6654-2235-2","10.1109/HPCA51647.2021.00030","National Research Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9407195","","Training;Protocols;Neural networks;Memory management;Bandwidth;Performance gain;Parallel processing","","37","","107","IEEE","22 Apr 2021","","","IEEE","IEEE Conferences"
"SynCron: Efficient Synchronization Support for Near-Data-Processing Architectures","C. Giannoula; N. Vijaykumar; N. Papadopoulou; V. Karakostas; I. Fernandez; J. Gómez-Luna; L. Orosa; N. Koziris; G. Goumas; O. Mutlu","National Technical University, Athens; University of Toronto; National Technical University, Athens; National Technical University, Athens; University of Malaga; ETH, Zürich; ETH, Zürich; National Technical University, Athens; National Technical University, Athens; ETH, Zürich",2021 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"22 Apr 2021","2021","","","263","276","Near-Data-Processing (NDP) architectures present a promising way to alleviate data movement costs and can provide significant performance and energy benefits to parallel applications. Typically, NDP architectures support several NDP units, each including multiple simple cores placed close to memory. To fully leverage the benefits of NDP and achieve high performance for parallel workloads, efficient synchronization among the NDP cores of a system is necessary. However, supporting synchronization in many NDP systems is challenging because they lack shared caches and hardware cache coherence support, which are commonly used for synchronization in multicore systems, and communication across different NDP units can be expensive.This paper comprehensively examines the synchronization problem in NDP systems, and proposes SynCron, an end-to-end synchronization solution for NDP systems. SynCron adds low-cost hardware support near memory for synchronization acceleration, and avoids the need for hardware cache coherence support. SynCron has three components: 1) a specialized cache memory structure to avoid memory accesses for synchronization and minimize latency overheads, 2) a hierarchical message-passing communication protocol to minimize expensive communication across NDP units of the system, and 3) a hardware-only overflow management scheme to avoid performance degradation when hardware resources for synchronization tracking are exceeded.We evaluate SynCron using a variety of parallel workloads, covering various contention scenarios. SynCron improves performance by $1.27\times$ on average (up to $1.78\times$) under high-contention scenarios, and by $ 1.35\times$ on average (up to $2.29\times)$ under low-contention real applications, compared to state-of-the-art approaches. SynCron reduces system energy consumption by $ 2.08\times$ on average (up to $4.25\times$).","2378-203X","978-1-6654-2235-2","10.1109/HPCA51647.2021.00031","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9407213","Near Data Processing;Processing Near Memory;Synchronization;Accelerators;Irregular Applications;Parallel Applications;Multithreaded Applications;Programmability","Degradation;Energy consumption;Protocols;Multicore processing;Memory management;Cache memory;Coherence","","47","","158","IEEE","22 Apr 2021","","","IEEE","IEEE Conferences"
"Zero Directory Eviction Victim: Unbounded Coherence Directory and Core Cache Isolation","M. Chaudhuri","Department of CSE, Indian Institute of Technology, Kanpur",2021 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"22 Apr 2021","2021","","","277","290","A directory structure is traditionally employed for tracking coherence information of the privately cached blocks in a cache-coherent chip-multiprocessor (CMP). The eviction of a directory entry necessarily invalidates the privately cached copies of the block that the evicted entry was tracking. These forced directory eviction victims pose two major challenges. First, with decreasing directory size, the volume of these victim blocks increases significantly causing performance degradation. As a result, sizing the directory remains an important challenge. Second, the tight coupling between the directory evictions and the private cache contents can be exploited to launch timing-based side-channel attacks, as has been demonstrated recently. The existing solutions to the first problem allow reducing the directory capacity only up to a certain extent before the performance starts degrading. The existing mitigation technique for the security vulnerability avoids generation of only a certain specific subset of directory victims. In this paper, we present the Zero Directory Eviction Victim (Ze-roDEV) coherence protocol and accompanying novel mechanisms that guarantee freedom from invalidations arising from directory victims, thereby completely isolating the private core caches from the coherence directory evictions. This is the first fully hardwired design proposal that enables a practically unbounded coherence directory which, to the core caches in a CMP, appears to never evict a live entry. Unlike the prior proposals that have completely eliminated the directory and the coherence information eviction victims in a multi-/many-core CMP, our proposal does not require any operating system or application software changes. Our proposal, instead, repurposes the on-die last-level cache (LLC) space for holding the evicted directory entries and engineers a novel mechanism to handle directory entry eviction from the LLC without generating any invalidation to the private core caches. The ZeroDEV protocol evaluated on multi-threaded and multi-programmed workloads for inclusive and two popular non-inclusive CMP cache hierarchy designs performs within 1-2% of a well-provisioned traditional baseline. Importantly, as an additional benefit of eliminating directory eviction victims and utilizing the large on-die LLC for caching directory entries, we show that our proposal does not need any dedicated directory structure at all for certain classes of CMP cache hierarchy designs while maintaining the performance level and continuing to guarantee complete isolation of the core caches from directory entry eviction.","2378-203X","978-1-6654-2235-2","10.1109/HPCA51647.2021.00032","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9407149","chip-multiprocessor;cache coherence;sparse directory;directory eviction victim.","Degradation;Couplings;Protocols;Operating systems;Coherence;Side-channel attacks;Computer architecture","","7","","54","IEEE","22 Apr 2021","","","IEEE","IEEE Conferences"
"Designing a Cost-Effective Cache Replacement Policy using Machine Learning","S. Sethumurugan; J. Yin; J. Sartori","Electrical and Computer Engineering, University of Minnesota, Twin Cities Minneapolis, MN; Electrical and Computer Engineering, Lehigh University, Bethlehem, PA; Electrical and Computer Engineering, University of Minnesota, Twin Cities Minneapolis, MN",2021 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"22 Apr 2021","2021","","","291","303","Extensive research has been carried out to improve cache replacement policies, yet designing an efficient cache replacement policy that incurs low hardware overhead remains a challenging and time-consuming task. Given the surging interest in applying machine learning (ML) to challenging computer architecture design problems, we use ML as an offline tool to design a cost-effective cache replacement policy. We demonstrate that ML is capable of guiding and expediting the generation of a cache replacement policy that is competitive with state-of-the-art hand-crafted policies. In this work, we use Reinforcement Learning (RL) to learn a cache replacement policy. After analyzing the learned model, we are able to focus on a few critical features that might impact system performance. Using the insights provided by RL, we successfully derive a new cache replacement policy – Reinforcement Learned Replacement (RLR). Compared to the state-of-the-art policies, RLR has low hardware overhead, and it can be implemented without needing to modify the processor’s control and data path to propagate information such as program counter. On average, RLR improves single-core and four-core system performance by 3.25% and 4.86% over LRU, with an overhead of 16.75KB for 2MB last-level cache (LLC) and 67KB for 8MB LLC.","2378-203X","978-1-6654-2235-2","10.1109/HPCA51647.2021.00033","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9407137","","Training;System performance;Neural networks;Process control;Computer architecture;Reinforcement learning;Tools","","57","","36","IEEE","22 Apr 2021","","","IEEE","IEEE Conferences"
"WiDir: A Wireless-Enabled Directory Cache Coherence Protocol","A. Franques; A. Kokolis; S. Abadal; V. Fernando; S. Misailovic; J. Torrellas",University of Illinois at Urbana-Champaign; University of Illinois at Urbana-Champaign; Universitat Politécnica de Catalunya; University of Illinois at Urbana-Champaign; University of Illinois at Urbana-Champaign; University of Illinois at Urbana-Champaign,2021 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"22 Apr 2021","2021","","","304","317","As the core count in shared-memory manycores keeps increasing, it is becoming increasingly harder to design cache-coherence protocols that deliver high performance without an inordinate increase in complexity and cost. In particular, sharing patterns where a group of cores frequently reads and writes a shared variable are hard to support efficiently. Hence, programmers end up tuning their applications to avoid these patterns, hurting the programmability of shared memory. To address this problem, this paper uses the recently-proposed on-chip wireless network technology to augment a conventional invalidation-based directory cache coherence protocol. We call the resulting protocol WiDir. WiDir seamlessly transitions between wired and wireless coherence transactions for a given line based on the access patterns in a programmer-transparent manner. In this paper, we describe the protocol transitions in detail. Further, an evaluation using SPLASH and PARSEC applications shows that WiDir substantially reduces the memory stall time of applications. As a result, for 64-core runs, WiDir reduces the execution time of applications by an average of 22% compared to a conventional directory protocol. Moreover, WiDir is more scalable. These benefits are obtained with a very modest power cost.","2378-203X","978-1-6654-2235-2","10.1109/HPCA51647.2021.00034","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9407196","Multicore;Wireless Network on chip;Directory cache coherence protocol","Protocols;Multicore processing;Wireless networks;Coherence;Computer architecture;System-on-chip;Complexity theory","","10","","84","IEEE","22 Apr 2021","","","IEEE","IEEE Conferences"
"Heat Behind the Meter: A Hidden Threat of Thermal Attacks in Edge Colocation Data Centers","Z. Shao; M. A. Islam; S. Ren","University of California, Riverside; University of Texas at Arlington; University of California, Riverside",2021 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"22 Apr 2021","2021","","","318","331","The widespread adoption of Internet of Things and latency-critical applications has fueled the burgeoning development of edge colocation data centers (a.k. a., edge colocation) — small-scale data centers in distributed locations. In an edge colocation, multiple entities/tenants house their own physical servers together, sharing the power and cooling infrastructures for cost efficiency and scalability. In this paper, we discover that the sharing of cooling systems also exposes edge colocations’ potential vulnerabilities to cooling load injection attacks (called thermal attacks) by an attacker which, if left at large, may create thermal emergencies and even trigger system outages. Importantly, thermal attacks can be launched by leveraging the emerging architecture of built-in batteries integrated with servers that can conceal the attacker’s actual server power (or cooling load). We consider both one-shot attacks (which aim at creating system outages) and repeated attacks (which aim at causing frequent thermal emergencies). For repeated attacks, we present a foresighted attack strategy which, using reinforcement learning, learns on the fly a good timing for attacks based on the battery state and benign tenants’ load. We also combine prototype experiments with simulations to validate our attacks and show that, for a small 8kW edge colocation, an attacker can potentially cause significant losses. Finally, we suggest effective countermeasures to the potential threat of thermal attacks.","2378-203X","978-1-6654-2235-2","10.1109/HPCA51647.2021.00035","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9407172","","Data centers;Cooling;Scalability;Prototypes;Reinforcement learning;Computer architecture;Batteries","","8","","74","IEEE","22 Apr 2021","","","IEEE","IEEE Conferences"
"Trident: A Hybrid Correlation-Collision GPU Cache Timing Attack for AES Key Recovery","J. Ahn; C. Jin; J. Kim; M. Rhu; Y. Fei; D. Kaeli; J. Kim","KAIST, Daejeon, Republic of Korea; KAIST, Daejeon, Republic of Korea; KAIST, Daejeon, Republic of Korea; KAIST, Daejeon, Republic of Korea; Northeastern University, Boston, MA, USA; Northeastern University, Boston, MA, USA; KAIST, Daejeon, Republic of Korea",2021 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"22 Apr 2021","2021","","","332","344","Given the parallel processing capabilities of Graphics Processing Units (GPUs), many applications are exploiting GPUs and cryptographic systems have also begun to leverage GPUs to accelerate encryption/decryption. Recent work has identified how microarchitectural side-channel attacks can be carried out on AES (Advanced Encryption Standard) by exploiting the SIMT characteristics and memory coalescing of GPUs. In this work, we first show that previously proposed correlation-based side-channel attacks are not feasible on modern GPUs that support narrower data-cache accesses via a sectored-cache microarchitecture–resulting in memory accesses from different levels of the memory hierarchy. In comparison, we identify how negative timing correlation can occur in modern GPUs when data is fetched from different levels of the cache hierarchy. We then propose Trident - a hybrid cache-collision timing attack on GPUs that can fully recover all AES key bytes on modern GPUs. Cache collisions in GPUs present challenges due to the large number of threads and the number of samples required. To address these challenges, Trident consists of three different components - negative timing correlation, cache-collision attack, and chosen plaintext attack. We leverage the negative timing correlation to recover earlier key bytes of AES while exploiting cache-collision attacks for the latter AES key bytes. To enable GPU cache collision attacks, we exploit memory coalescing to control the number of memory accesses through chosen-plaintext attacks to significantly reduce the number of timing samples needed. Our proposed Trident attack results in over 10× reduction in the number of samples needed to recover the key bytes compared with prior work, while still being successful in full AES key recovery in modern GPUs. We also propose TridentShield - a latency-based countermeasure to the Trident attack that minimizes throughput degradation in GPUs.","2378-203X","978-1-6654-2235-2","10.1109/HPCA51647.2021.00036","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9407157","GPU;AES;side-channel attack;sectored-cache","Degradation;Correlation;Microarchitecture;Graphics processing units;Side-channel attacks;Parallel processing;Throughput","","8","","49","IEEE","22 Apr 2021","","","IEEE","IEEE Conferences"
