"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"DStress: Automatic Synthesis of DRAM Reliability Stress Viruses using Genetic Algorithms","L. Mukhanov; D. S. Nikolopoulos; G. Karakonstantis","Queen’s University, Belfast, UK; Virginia Tech, USA; Queen’s University, Belfast, UK",2020 53rd Annual IEEE/ACM International Symposium on Microarchitecture (MICRO),"11 Nov 2020","2020","","","298","312","Failures become inevitable in DRAM devices, which is a major obstacle for scaling down the density of cells in future DRAM technologies. These failures can be detected by specific DRAM tests that implement the data and memory access patterns having a strong impact on DRAM reliability. However, the design of such tests is very challenging, especially for testing DRAM devices in operation, due to an extremely large number of possible cell-to-cell interference effects and combinations of patterns inducing these effects.In this paper, we present a new framework for the synthesis of DRAM reliability stress viruses, DStress. This framework automatically searches for the data and memory access patterns that induce the worst-case DRAM error behavior regardless the internal DRAM design. The search engine of our framework is based on Genetic Algorithms (GA) and a programming tool that we use to specify the patterns examined by GA. To evaluate the effect of program viruses on DRAM reliability, we integrate DStress with an experimental server where 72 DRAM chips can operate under various operating parameters and temperatures.We present the results of our 7-month experimental study on the search of DRAM reliability stress viruses. We show that DStress finds the worst-case data pattern virus and the worst-case memory access virus with probabilities of 1 - 4 × 10-7 and 0.95, respectively. We demonstrate that the discovered patterns induce by at least 45% more errors than the traditional data pattern micro-benchmarks used in previous studies. We show that DStress enables us to detect the marginal DRAM operating parameters reducing the DRAM power by 17.7 % on average without compromising reliability. Overall, our framework facilitates the exploration of new data patterns and memory access scenarios increasing the probability of DRAM errors, which is essential for improving the state-of-the-art DRAM testing mechanisms.","","978-1-7281-7383-2","10.1109/MICRO50266.2020.00035","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9251864","DRAM;reliability;program synthesis;viruses","Random access memory;Tools;Reliability;Stress;Viruses (medical);Genetic algorithms;Testing","","10","","110","IEEE","11 Nov 2020","","","IEEE","IEEE Conferences"
"FIGARO: Improving System Performance via Fine-Grained In-DRAM Data Relocation and Caching","Y. Wang; L. Orosa; X. Peng; Y. Guo; S. Ghose; M. Patel; J. S. Kim; J. G. Luna; M. Sadrosadati; N. M. Ghiasi; O. Mutlu",National University of Defense Technology; ETH Zürich; Chinese University of Hong Kong; National University of Defense Technology; University of Illinois at Urbana–Champaign; ETH Zürich; ETH Zürich; ETH Zürich; Institute of Research in Fundamental Sciences; ETH Zürich; ETH Zürich,2020 53rd Annual IEEE/ACM International Symposium on Microarchitecture (MICRO),"11 Nov 2020","2020","","","313","328","Main memory, composed of DRAM, is a performance bottleneck for many applications, due to the high DRAM access latency. In-DRAM caches work to mitigate this latency by augmenting regular-latency DRAM with small-but-fast regions of DRAM that serve as a cache for the data held in the regular-latency (i.e., slow) region of DRAM. While an effective in-DRAM cache can allow a large fraction of memory requests to be served from a fast DRAM region, the latency savings are often hindered by inefficient mechanisms for migrating (i.e., relocating) copies of data into and out of the fast regions. Existing in-DRAM caches have two sources of inefficiency: (1) their data relocation granularity is an entire multi-kilobyte row of DRAM, even though much of the row may never be accessed due to poor data locality; and (2) because the relocation latency increases with the physical distance between the slow and fast regions, multiple fast regions are physically interleaved among slow regions to reduce the relocation latency, resulting in increased hardware area and manufacturing complexityWe propose a new substrate, FIGARO, that uses existing shared global buffers among subarrays within a DRAM bank to provide support for in-DRAM data relocation across subar-rays at the granularity of a single cache block. FIGARO has a distance-independent latency within a DRAM bank, and avoids complex modifications to DRAM (such as the interleaving of fast and slow regions). Using FIGARO, we design a fine-grained in-DRAM cache called FIGCache. The key idea of FIGCache is to cache only small, frequently-accessed portions of different DRAM rows in a designated region of DRAM. By caching only the parts of each row that are expected to be accessed in the near future, we can pack more of the frequently-accessed data into FIGCache, and can benefit from additional row hits in DRAM (i.e., accesses to an already-open row, which have a lower latency than accesses to an unopened row). FIGCache provides benefits for systems with both heterogeneous DRAM banks (i.e., banks with fast regions and slow regions) and conventional homogeneous DRAM banks (i.e., banks with only slow regions)Our evaluations across a wide variety of applications show that FIGCache improves the average performance of a system using DDR4 DRAM by 16.3% and reduces average DRAM energy consumption by 7.8% for 8-core workloads, over a conventional system without in-DRAM caching. We show that FIGCache outperforms state-of-the-art in-DRAM caching techniques, and that its performance gains are robust across many system and mechanism parameters.","","978-1-7281-7383-2","10.1109/MICRO50266.2020.00036","National University of Defense Technology; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9251865","","Energy consumption;System performance;Random access memory;Performance gain;Hardware;Manufacturing;Substrates","","30","","158","IEEE","11 Nov 2020","","","IEEE","IEEE Conferences"
"PerpLE: Improving the Speed and Effectiveness of Memory Consistency Testing","T. Melissaris; M. Markakis; K. Shaw; M. Martonosi",Princeton University; Princeton University; Williams College; Princeton University,2020 53rd Annual IEEE/ACM International Symposium on Microarchitecture (MICRO),"11 Nov 2020","2020","","","329","341","Even as most of today’s computer systems have turned to parallelism to improve performance, their documentation often remains informal, incomplete or even incorrect regarding their memory consistency models. This leads to programmer and designer confusion and to buggy concurrent systems. Existing tools for empirical memory consistency testing rely on large numbers of iterations of simple multi-threaded litmus tests to perform conformance testing. The current approach typically employs thread synchronization at every iteration, which imposes a significant overhead and can reduce testing performance and efficiency.This paper proposes new litmus test variants called perpetual litmus tests, which allow for consistency testing without periteration synchronization. Perpetual litmus tests use arithmetic sequences in store operations to reduce the required synchronization points. We present PerpLE, a software suite that includes tools for the generation, execution, and analysis of perpetual litmus tests. We introduce an algorithm for determining the outcomes of perpetual litmus tests as well as a scalable linear heuristic algorithm. Evaluating the performance, scalability and ability of our tool to find outcomes of interest on an x86 system, we observe a wider variety of outcomes than litmus7 while experiencing runtime speedups over all litmus7 synchronization modes (8.89x over the default user mode). Compared to the default litmus7 synchronization (user) mode, PerpLE offers over four orders-of-magnitude improvement in the rate with which we detect target outcomes.","","978-1-7281-7383-2","10.1109/MICRO50266.2020.00037","National Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9251867","","Heuristic algorithms;Instruction sets;Software algorithms;Tools;Software;Synchronization;Testing","","","","43","IEEE","11 Nov 2020","","","IEEE","IEEE Conferences"
"CATCAM: Constant-time Alteration Ternary CAM with Scalable In-Memory Architecture","D. Chen; Z. Li; T. Xiong; Z. Liu; J. Yang; S. Yin; S. Wei; L. Liu",Tsinghua University; Tsinghua University; Tsinghua University; Tsinghua University; Tsinghua University; Tsinghua University; Tsinghua University; Tsinghua University,2020 53rd Annual IEEE/ACM International Symposium on Microarchitecture (MICRO),"11 Nov 2020","2020","","","342","355","TCAM (Ternary Content-Addressable Memory) is the essential component for high-speed packet classification in modern hardware switches. However, due to its relatively slow update process, recent advances in Software-Defined Network (SDN) regard them as the bottleneck to the agile deployment of network services. Rule installation in commodity switches suffers from non-deterministic delays, ranging from a few milliseconds to nearly half a second. The crux of the problem is that TCAM prioritizes rules based on physical addresses. Corresponding entries have to be reallocated according to the priority of an incoming rule, such that the insertion delay grows linearly with the number of existing rules in a TCAM. In this paper, we present Constant-time Alteration Ternary CAM (CATCAM) that can accomplish both lookup queries and update requests for packet classification in a few nanoseconds. The key to fast update is to decouple rule priorities from physical addresses. We propose a matrix-based priority encoding scheme that records the priority relation between rules and can be implemented in 8T SRAM arrays with the emerging Processing In-Memory (PIM) technique. CATCAM also comes with a hierarchical architecture to scale out, its interval-based scheduling scheme guarantees deterministic update performance in all scenarios. CATCAM is developed under full-custom design in the 28 nm process. Evaluation across benchmark workloads shows that CATCAM provides at least three orders of magnitude speedup over state-of-the-art TCAM update algorithms and offers equivalent search capability to conventional TCAM while incurring 0.3% power and 20% area overhead.","","978-1-7281-7383-2","10.1109/MICRO50266.2020.00038","National Natural Science Foundation of China; Ministry of Science and Technology; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9251963","packet classification;ternary content-addressable memory;processing in-memory;hardware accelerator","Microarchitecture;Scalability;Random access memory;Hardware;Encoding;Delays;Classification algorithms","","6","","60","IEEE","11 Nov 2020","","","IEEE","IEEE Conferences"
"DUAL: Acceleration of Clustering Algorithms using Digital-based Processing In-Memory","M. Imani; S. Pampana; S. Gupta; M. Zhou; Y. Kim; T. Rosing","Department of Computer Science, UC, Irvine; Department of Computer Science and Engineering, UC, San Diego; Department of Computer Science and Engineering, UC, San Diego; Department of Computer Science and Engineering, UC, San Diego; Department of Information and Communication Engineering, DGIST; Department of Computer Science and Engineering, UC, San Diego",2020 53rd Annual IEEE/ACM International Symposium on Microarchitecture (MICRO),"11 Nov 2020","2020","","","356","371","Today's applications generate a large amount of data that need to be processed by learning algorithms. In practice, the majority of the data are not associated with any labels. Unsupervised learning, i.e., clustering methods, are the most commonly used algorithms for data analysis. However, running clustering algorithms on traditional cores results in high energy consumption and slow processing speed due to a large amount of data movement between memory and processing units. In this paper, we propose DUAL, a Digital-based Unsupervised learning AcceLeration, which supports a wide range of popular algorithms on conventional crossbar memory. Instead of working with the original data, DUAL maps all data points into high-dimensional space, replacing complex clustering operations with memory-friendly operations. We accordingly design a PIM-based architecture that supports all essential operations in a highly parallel and scalable way. DUAL supports a wide range of essential operations and enables in-place computations, allowing data points to remain in memory. We have evaluated DUAL on several popular clustering algorithms for a wide range of large-scale datasets. Our evaluation shows that DUAL provides a comparable quality to existing clustering algorithms while using a binary representation and a simplified distance metric. DUAL also provides 58.8× speedup and 251.2× energy efficiency improvement as compared to the state-of-the-art solution running on GPU.","","978-1-7281-7383-2","10.1109/MICRO50266.2020.00039","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9251944","Processing in-memory;Unsupervised learning;Hyperdimensional computing;Algorithm-hardware co-design","Microarchitecture;Memory management;Clustering algorithms;Graphics processing units;Energy efficiency;Acceleration;Unsupervised learning","","78","","114","IEEE","11 Nov 2020","","","IEEE","IEEE Conferences"
"Newton: A DRAM-maker’s Accelerator-in-Memory (AiM) Architecture for Machine Learning","M. He; C. Song; I. Kim; C. Jeong; S. Kim; I. Park; M. Thottethodi; T. N. Vijaykumar","Electrical and Computer Engineering, Purdue University, West Lafayette, IN, U.S.A; DRAM Design, SK Hynix, Icheon, South Korea; DRAM Design, SK Hynix, Icheon, South Korea; DRAM Design, SK Hynix, Icheon, South Korea; DRAM Design, SK Hynix, Icheon, South Korea; DRAM Design, SK Hynix, Icheon, South Korea; Electrical and Computer Engineering, Purdue University, West Lafayette, IN, U.S.A; Electrical and Computer Engineering, Purdue University, West Lafayette, IN, U.S.A",2020 53rd Annual IEEE/ACM International Symposium on Microarchitecture (MICRO),"11 Nov 2020","2020","","","372","385","Advances in machine learning (ML) have ignited hardware innovations for efficient execution of the ML models many of which are memory-bound (e.g., long short-term memories, multi-level perceptrons, and recurrent neural networks). Specifically, inference using these ML models with small batches, as would be the case at the Cloud edge, has little reuse of the large filters and is deeply memory-bound. Simultaneously, processing-in or -near memory (PIM or PNM) is promising unprecedented high-bandwidth connection between compute and memory. Fortunately, the memory-bound ML models are a good fit for PIM. We focus on digital PIM which provides higher bandwidth than PNM and does not incur the reliability issues of analog PIM. Previous PIM and PNM approaches advocate full processor cores which do not conform to PIM’s severe area and power constraints. We describe Newton, a major DRAM maker’s upcoming accelerator-in-memory (AiM) product for machine learning, which makes the following contributions: (1) To satisfy PIM’s area constraints, Newton (a) places a minimal compute of only multiply-accumulate units and buffers in the DRAM which avoids the full-core area and power overheads of previous work and thus makes PIM feasible for the first time, and (b) employs a DRAM-like interface for the host to issue commands to the PIM compute. The PIM compute is rate-matched to the internal DRAM bandwidth and employs a non-intuitive, global input vector buffer shared by the entire channel to capture input reuse while amortizing buffer area cost. To the host, Newton’s interface is indistinguishable from regular DRAM without any offloading overheads and PIM/non-PIM mode switching, and with the same deterministic latencies even for floating-point commands. (2) To prevent the PIM-host interface from becoming a bottleneck, we include three optimizations: commands which gang multiple compute operations both within a bank and across banks; complex, multi-step compute commands – both of which save critical command bandwidth; and targeted reduction of tFAW overhead. (3) To capture output vector reuse with reasonable buffering, Newton employs an unusually-wide interleaved layout for the matrix. Our simulations running state-of-the-art neural networks show that building on a realistic HBM2E-like DRAM, Newton achieves 10x and 54x average speedup over a non-PIM system with infinite compute that perfectly uses the external DRAM bandwidth and a realistic GPU, respectively.","","978-1-7281-7383-2","10.1109/MICRO50266.2020.00040","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9251855","processing-in-memory;fully-connected neural networks;DRAM","Computational modeling;Random access memory;Graphics processing units;Bandwidth;Machine learning;Acceleration;Optimization","","132","","45","IEEE","11 Nov 2020","","","IEEE","IEEE Conferences"
"AQUOMAN: An Analytic-Query Offloading Machine","S. Xu; T. Bourgeat; T. Huang; H. Kim; S. Lee; A. Arvind","MIT CSAIL, DGIST; MIT CSAIL, DGIST; MIT CSAIL, DGIST; MIT CSAIL, DGIST; MIT CSAIL, DGIST; MIT CSAIL, DGIST",2020 53rd Annual IEEE/ACM International Symposium on Microarchitecture (MICRO),"11 Nov 2020","2020","","","386","399","Analytic workloads on terabyte data-sets are often run in the cloud, where application and storage servers are separate and connected via network. In order to saturate the storage bandwidth and to hide the long storage latency, such a solution requires an expensive server cluster with sufficient aggregate DRAM capacity and hardware threads. An alternative solution is to push the query computation into storage servers.In this paper we present an in-storage Analytics QUery Offloading MAchiNe (AQUOMAN) to ""offload"" most SQL operators, including multi-way joins, to SSDs. AQUOMAN executes Table Tasks, which apply a static dataflow graph of SQL operators to relational tables to produce an output table. Table Tasks use a streaming computation model, which allows AQUOMAN to process queries with a reasonable amount of DRAM for intermediate results. AQUOMAN is a general analytic query processor, which can be integrated in the database software stack transparently. We have built a prototype of AQUOMAN in FPGAs, and using TPC-H benchmarks on 1TB data sets, shown that a single instance of 1TB AQUOMAN disk, on average, can free up 70% CPU cycles and reduce DRAM usage by 60%. One way to visualize this saving is to think that if we run queries sequentially and ignore inter-query page cache reuse, MonetDB running on a 4-core, 16GB-DRAM machine with AQUOMAN augmented SSDs performs, on average, as well as a MonetDB running on a 32-core, 128GB-DRAM machine with standard SSDs.","","978-1-7281-7383-2","10.1109/MICRO50266.2020.00041","Samsung; National Research Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9251860","Accelerator;SQL analytics;Near-data computing;FPGA;Flash storage;Database","Microarchitecture;Random access memory;Prototypes;Servers;Task analysis;Standards;Field programmable gate arrays","","12","","55","IEEE","11 Nov 2020","","","IEEE","IEEE Conferences"
"MOUSE: Inference In Non-volatile Memory for Energy Harvesting Applications","S. Resch; S. K. Khatamifard; Z. I. Chowdhury; M. Zabihi; Z. Zhao; H. Cilasun; J. -P. Wang; S. S. Sapatnekar; U. R. Karpuzcu","University of Minnesota, Twin Cities; University of Minnesota, Twin Cities; University of Minnesota, Twin Cities; University of Minnesota, Twin Cities; University of Minnesota, Twin Cities; University of Minnesota, Twin Cities; University of Minnesota, Twin Cities; University of Minnesota, Twin Cities; University of Minnesota, Twin Cities",2020 53rd Annual IEEE/ACM International Symposium on Microarchitecture (MICRO),"11 Nov 2020","2020","","","400","414","There is increasing demand to bring machine learning capabilities to low power devices. By integrating the computational power of machine learning with the deployment capabilities of low power devices, a number of new applications become possible. In some applications, such devices will not even have a battery, and must rely solely on energy harvesting techniques. This puts extreme constraints on the hardware, which must be energy efficient and capable of tolerating interruptions due to power outages. Here, we propose an in-memory machine learning accelerator utilizing non-volatile spintronic memory. The combination of processing-in-memory and non-volatility provides a key advantage in that progress is effectively saved after every operation. This enables instant shut down and restart capabilities with minimal overhead. Additionally, the operations are highly energy efficient leading to low power consumption.","","978-1-7281-7383-2","10.1109/MICRO50266.2020.00042","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9251938","Intermittent computing;Processing-in-Memory","Nonvolatile memory;Machine learning;Energy efficiency;Mice;Power system reliability;Energy harvesting;Spintronics","","27","","97","IEEE","11 Nov 2020","","","IEEE","IEEE Conferences"
"More with Less – Deriving More Translation Rules with Less Training Data for DBTs Using Parameterization","J. Jiang; R. Dong; Z. Zhou; C. Song; W. Wang; P. -C. Yew; W. Zhang","School of Computer Science, Shanghai Key Laboratory of Data Science, Fudan University; School of Computer Science, Shanghai Key Laboratory of Data Science, Fudan University; School of Computer Science, Shanghai Key Laboratory of Data Science, Fudan University; School of Computer Science, Shanghai Key Laboratory of Data Science, Fudan University; Department of Computer Science, University of Georgia; Department of Computer Science and Engineering, University of Minnesota, Twin Cities; School of Computer Science, Shanghai Key Laboratory of Data Science, Fudan University",2020 53rd Annual IEEE/ACM International Symposium on Microarchitecture (MICRO),"11 Nov 2020","2020","","","415","426","Dynamic binary translation (DBT) is widely used in system virtualization and many other important applications. To achieve a higher translation quality, a learning-based approach has been recently proposed to automatically learn semantically-equivalent translation rules. Because translation rules directly impact the quality and performance of the translated host codes, one of the key issues is to collect as many translation rules as possible through minimal training data set. The collected translation rules should also cover (i.e. apply to) as many guest binary instructions or code sequences as possible at the runtime. For those guest binary instructions that are not covered by the learned rules, emulation has to be used, which will incur additional runtime overhead. Prior learning-based DBT systems only achieve an average of about 69% dynamic code coverage for SPEC CINT 2006.In this paper, we propose a novel parameterization approach to take advantage of the regularity and the well-structured format in most modern ISAs. It allows us to extend the learned translation rules to include instructions or instruction sequences of similar structures or characteristics that are not covered in the training set. More translation rules can thus be harvested from the same training set. Experimental results on QEMU 4.1 show that using such a parameterization approach we can expand the learned 2,724 rules to 86,423 applicable rules for SPEC CINT 2006. Its code coverage can also be expanded from about 69.7% to about 95.5% with a 24% performance improvement compared to enhanced learning-based approach.","","978-1-7281-7383-2","10.1109/MICRO50266.2020.00043","National Natural Science Foundation of China; University of Georgia; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9251952","DBT;Rule based;Parameterization","Training;Runtime;Microarchitecture;Emulation;Training data;Prototypes;Virtualization","","8","","26","IEEE","11 Nov 2020","","","IEEE","IEEE Conferences"
"Optimizing the Memory Hierarchy by Compositing Automatic Transformations on Computations and Data","J. Zhao; P. Di","State Key Laboratory of Mathematical Engineering and Advanced Computing, Zhengzhou, China; Huawei Technologies Co. ,Ltd, Beijing, China",2020 53rd Annual IEEE/ACM International Symposium on Microarchitecture (MICRO),"11 Nov 2020","2020","","","427","441","Optimizing compilers exploit the memory hierarchy using loop tiling and fusion, but these two transformations usually interfere with each other due to the oversight of transformations on data in memories. We present a novel composition of loop tiling and fusion in this paper. Unlike existing tiling-after-fusion algorithms that only transform computation spaces, our approach first applies rectangular/parallelogram tiling to live-out computation spaces for fitting the memory hierarchy, followed by the computation of the memory footprints required by each tile. The upwards exposed data extracted from the memory footprints are used to determine the tile shapes of intermediate computation spaces, allowing the construction of arbitrary tile shapes. Finally, our technique implements a post-tiling fusion strategy for maximizing data locality without losing tilability or parallelism of live-out computation spaces, thereby enabling storage reduction and reuse, and optimizing the memory hierarchy. We demonstrate that our approach can achieve superior performance on both CPU and GPU architectures over the state of the art by experimenting on 11 benchmarks extracted from numerous domains including neural networks, image processing, sparse matrix computation and linear algebra. Also, the results of the ResNet-50 model on an AI accelerator show that our approach can obtain 16% performance improvement.","","978-1-7281-7383-2","10.1109/MICRO50266.2020.00044","National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9251965","memory hierarchy;data locality;parallelism;polyhedral model;tiling;fusion","Shape;Tiles;Memory management;Transforms;Benchmark testing;Sparse matrices;Optimization","","19","","63","IEEE","11 Nov 2020","","","IEEE","IEEE Conferences"
"DiffTune: Optimizing CPU Simulator Parameters with Learned Differentiable Surrogates","A. Renda; Y. Chen; C. Mendis; M. Carbin",MIT CSAIL; MIT CSAIL; MIT CSAIL; MIT CSAIL,2020 53rd Annual IEEE/ACM International Symposium on Microarchitecture (MICRO),"11 Nov 2020","2020","","","442","455","CPU simulators are useful tools for modeling CPU execution behavior. However, they suffer from inaccuracies due to the cost and complexity of setting their fine-grained parameters, such as the latencies of individual instructions. This complexity arises from the expertise required to design benchmarks and measurement frameworks that can precisely measure the values of parameters at such fine granularity. In some cases, these parameters do not necessarily have a physical realization and are therefore fundamentally approximate, or even unmeasurable. In this paper we present DiffTune, a system for learning the parameters of x86 basic block CPU simulators from coarse-grained end-to-end measurements. Given a simulator, DiffTune learns its parameters by first replacing the original simulator with a differentiable surrogate, another function that approximates the original function; by making the surrogate differentiable, DiffTune is then able to apply gradient-based optimization techniques even when the original function is non-differentiable, such as is the case with CPU simulators. With this differentiable surrogate, DiffTune then applies gradient-based optimization to produce values of the simulator's parameters that minimize the simulator's error on a dataset of ground truth end-to-end performance measurements. Finally, the learned parameters are plugged back into the original simulator. DiffTune is able to automatically learn the entire set of microarchitecture-specific parameters within the Intel x86 simulation model of llvm-mca, a basic block CPU simulator based on LLVM's instruction scheduling model. DiffTune's learned parameters lead llvm-mca to an average error that not only matches but lowers that of its original, expert-provided parameter values.","","978-1-7281-7383-2","10.1109/MICRO50266.2020.00045","National Science Foundation; Advanced Research Projects Agency; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9251993","Performance Modeling;Machine Learning","Microarchitecture;Tools;Complexity theory;Software measurement;Task analysis;Optimization;Tuning","","16","","41","IEEE","11 Nov 2020","","","IEEE","IEEE Conferences"
"Predicting Execution Times With Partial Simulations in Virtual Memory Research: Why and How","M. Agbarya; I. Yaniv; J. Gandhi; D. Tsafrir",Technion – Israel Institute of Technology; Technion – Israel Institute of Technology; VMware Research; Technion & VMware Research,2020 53rd Annual IEEE/ACM International Symposium on Microarchitecture (MICRO),"11 Nov 2020","2020","","","456","470","Computer architects frequently use cycle-accurate simulations, which incur heavy overheads. Recently, virtual memory studies increasingly employ a lighter-weight methodology that utilizes partial simulations-of only the memory subsystem- whose output is fed into a mathematical linear model that predicts execution runtimes. The latter methodology is much faster, but its accuracy is only assumed, never rigorously validated.We question the assumption and put it to the test by developing Mosalloc, the Mosaic Memory Allocator. Mosalloc backs the virtual memory of applications with arbitrary combinations of 4KB, 2MB, and 1GB pages (each combination forms a ""mosaic"" of pages). Previous studies used a single page size per execution (either 4KB or 2MB) to generate exactly two execution samples, which defined the aforementioned linear model. In contrast, Mosalloc can generate numerous samples, allowing us to test instead of assume the model's accuracy. We find that prediction errors of existing models can be as high as 25%-192%. We propose a new model that bounds the maximal error below 3%, making it more reliable and useful for exploring new ideas.""The phenomena surrounding computers are deep and obscure, requiring much experimentation to assess their nature."" (A. Newell and H. A. Simon).","","978-1-7281-7383-2","10.1109/MICRO50266.2020.00046","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9251981","simulation;virtual memory;caches;TLB","Runtime;Microarchitecture;Computational modeling;Predictive models;Data models;Mathematical model;Reliability","","6","","74","IEEE","11 Nov 2020","","","IEEE","IEEE Conferences"
"gem5-SALAM: A System Architecture for LLVM-based Accelerator Modeling","S. Rogers; J. Slycord; M. Baharani; H. Tabkhi","Dept. of Electrical and Computer Engineering, University of North Carolina at Charlotte, Charlotte, North Carolina; Dept. of Electrical and Computer Engineering, University of North Carolina at Charlotte, Charlotte, North Carolina; Dept. of Electrical and Computer Engineering, University of North Carolina at Charlotte, Charlotte, North Carolina; Dept. of Electrical and Computer Engineering, University of North Carolina at Charlotte, Charlotte, North Carolina",2020 53rd Annual IEEE/ACM International Symposium on Microarchitecture (MICRO),"11 Nov 2020","2020","","","471","482","With the prevalence of hardware accelerators as an integral part of the modern systems on chip (SoCs), the ability to quickly and accurately model accelerators within the system it operates is critical. This paper presents gem5-SALAM as a novel system architecture for LLVM-based modeling and simulation of custom hardware accelerators integrated into the gem5 framework. gem5-SALAM overcomes the inherent limitations of state-of-the-art trace-based pre-register-transfer level (RTL) simulators by offering a truly ""execute-in-execute"" LLVM-based model. It enables scalable modeling of multiple dynamically interacting accelerators with full-system simulation support. To create sustainable long-term expansion compatible with the gem5 system framework, gem5-SALAM offers a general-purpose and modular communication interface and memory hierarchy integrated into the gem5 ecosystem which streamlines designing and modeling accelerators for new and emerging applications. Validation on the MachSuite [17] benchmarks present a timing estimation error of less than 1% against Vivado High-Level Synthesis (HLS) tool. Results also show less than a 4% area and power estimation error against Synopsys Design Compiler. Additionally, system validation against implementations on a Ultrascale+ ZCU102 shows an average end-to-end timing error of less than 2%. Lastly, this paper presents the capabilities of gem5-SALAM in cycle-level profiling and full system design space exploration of accelerator-rich systems.","","978-1-7281-7383-2","10.1109/MICRO50266.2020.00047","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9251937","hardware accelerators;LLVM;system simulation;gem5","Estimation error;Ecosystems;Systems architecture;Hardware;Systems simulation;Timing;Space exploration","","21","","21","IEEE","11 Nov 2020","","","IEEE","IEEE Conferences"
"Shaving Retries with Sentinels for Fast Read over High-Density 3D Flash","Q. Li; M. Ye; Y. Cui; L. Shi; X. Li; T. -W. Kuo; C. J. Xue","City University of Hong Kong; City University of Hong Kong; City University of Hong Kong; East China Normal University; YEESTOR Microelectronics Co., Ltd; City University of Hong Kong; City University of Hong Kong",2020 53rd Annual IEEE/ACM International Symposium on Microarchitecture (MICRO),"11 Nov 2020","2020","","","483","495","High-density flash-memory chips are under tremendous demands with the exponential growth of data. At the same time, the slow read performance of these high-density flash-memory chips becomes a new challenge. In this work, we analyze the high raw bit error rates (RBER) issue by characterizing the error behaviours of 3D QLC flash-memory chips. A preferred read voltage to a QLC cell could vary among layers and might even change in a short period of time due to the temperature. A sentinel-cell approach is thus proposed to utilize the error characteristics among cells. We propose to infer the optimal read voltages of a wordline based on errors introduced on sentinel cells. An on-line calibration procedure is further presented to resolve the problem of possible non-uniform error distribution on some wordlines. With optimal voltages being inferred, the number of read retries will be significantly reduced. Experiments show that optimal read voltages can be instantly obtained in 94% cases on average over the evaluated QLC flash memory with at most 2 read retries, and with merely 0.2% space overheads for adopting sentinel cells. The number of read retries could be reduced by 82% on average, and the read performance can be improved by 74% on average through a series of extensive experiments over 3D TLC and QLC flash-memory chips.","","978-1-7281-7383-2","10.1109/MICRO50266.2020.00048","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9251942","3D NAND flash;read retry;reliability","Industries;Solid modeling;Three-dimensional displays;Temperature;Microarchitecture;Memory management;Flash memories","","35","","44","IEEE","11 Nov 2020","","","IEEE","IEEE Conferences"
