"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"HRL: Efficient and flexible reconfigurable logic for near-data processing","M. Gao; C. Kozyrakis",Stanford University; Stanford University,2016 IEEE International Symposium on High Performance Computer Architecture (HPCA),"4 Apr 2016","2016","","","126","137","The energy constraints due to the end of Dennard scaling, the popularity of in-memory analytics, and the advances in 3D integration technology have led to renewed interest in near-data processing (NDP) architectures that move processing closer to main memory. Due to the limited power and area budgets of the logic layer, the NDP compute units should be area and energy efficient while providing sufficient compute capability to match the high bandwidth of vertical memory channels. They should also be flexible to accommodate a wide range of applications. Towards this goal, NDP units based on fine-grained (FPGA) and coarse-grained (CGRA) reconfigurable logic have been proposed as a compromise between the efficiency of custom engines and the flexibility of programmable cores. Unfortunately, FPGAs incur significant area overheads for bit-level reconfiguration, while CGRAs consume significant power in the interconnect and are inefficient for irregular data layouts and control flows. This paper presents Heterogeneous Reconfigurable Logic (HRL), a reconfigurable array for NDP systems that improves on both FPGA and CGRA arrays. HRL combines both coarse-grained and fine-grained logic blocks, separates routing networks for data and control signals, and uses specialized units to effectively support branch operations and irregular data layouts in analytics workloads. HRL has the power efficiency of FPGA and the area efficiency of CGRA. It improves performance per Watt by 2.2x over FPGA and 1.7x over CGRA. For NDP systems running MapReduce, graph processing, and deep neural networks, HRL achieves 92% of the peak performance of an NDP system based on custom accelerators for each application.","2378-203X","978-1-4673-9211-2","10.1109/HPCA.2016.7446059","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7446059","","Field programmable gate arrays;Arrays;Three-dimensional displays;Bandwidth;Random access memory;Layout","","153","1","60","IEEE","4 Apr 2016","","","IEEE","IEEE Conferences"
"Software transparent dynamic binary translation for coarse-grain reconfigurable architectures","M. A. Watkins; T. Nowatzki; A. Carno","Lafayette College, Easton, PA; Univ. of Wisconsin-Madison, Madison, WI; Virginia Tech, Blacksburg, VA",2016 IEEE International Symposium on High Performance Computer Architecture (HPCA),"4 Apr 2016","2016","","","138","150","The end of Dennard Scaling has forced architects to focus on designing for execution efficiency. Course-grained reconfigurable architectures (CGRAs) are a class of architectures that provide a configurable grouping of functional units that aim to bridge the gap between the power and performance of custom hardware and the flexibility of software. Despite their potential benefit, CGRAs face a major adoption challenge as they do not execute a standard instruction stream. Dynamic translation for CGRAs has the potential to solve this problem, but faces non-trivial challenges. Existing attempts either do not achieve the full power and performance potential CGRAs offer or suffer from excessive translation time. In this work we propose DORA, a Dynamic Optimizer for Reconfigurable Architectures, which achieves substantial (2X) power and performance improvements while having low hardware and insertion overhead and benefiting the current execution. In addition to traditional optimizations, DORA leverages dynamic register information to perform optimizations not available to compilers and achieves performance similar to or better than CGRA-targeted compiled code.","2378-203X","978-1-4673-9211-2","10.1109/HPCA.2016.7446060","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7446060","","Optimization;Computer architecture;Hardware;Software;Coprocessors;Radiation detectors;Monitoring","","23","","50","IEEE","4 Apr 2016","","","IEEE","IEEE Conferences"
"Core tunneling: Variation-aware voltage noise mitigation in GPUs","R. Thomas; K. Barber; N. Sedaghati; L. Zhou; R. Teodorescu","Department of Computer Science and Engineering, The Ohio State University; Department of Computer Science and Engineering, The Ohio State University; Department of Computer Science and Engineering, The Ohio State University; Department of Computer Science and Engineering, The Ohio State University; Department of Computer Science and Engineering, The Ohio State University",2016 IEEE International Symposium on High Performance Computer Architecture (HPCA),"4 Apr 2016","2016","","","151","162","Voltage noise and manufacturing process variation represent significant reliability challenges for modern microprocessors. Voltage noise is caused by rapid changes in processor activity that can lead to timing violations and errors. Process variation is caused by manufacturing challenges in low-nanometer technologies and can lead to significant heterogeneity in performance and reliability across the chip. To ensure correct execution under worst-case conditions, chip designers generally add operating margins that are often unnecessarily conservative for most use cases, which results in wasted energy. This paper investigates the combined effects of process variation and voltage noise on modern GPU architectures. A distributed power delivery and process variation model at functional unit granularity was developed and used to simulate supply voltage behavior in a multicore GPU system. We observed that, just like in CPUs, large changes in power demand can lead to significant voltage droops. We also note that process variation makes some cores much more vulnerable to noise than others in the same GPU. Therefore, protecting the chip against large voltage droops by using fixed and uniform voltage guardbands is costly and inefficient. This paper presents core tunneling, a variation-aware solution for dynamically reducing voltage margins. The system relies on hardware critical path monitors to detect voltage noise conditions and quickly reacts by clock-gating vulnerable cores to prevent timing violations. This allows a substantial reduction in voltage margins. Since clock gating is enabled infrequently and only on the most vulnerable cores, the performance impact of core tunneling is very low. On average, core tunneling reduces energy consumption by 15%.","2378-203X","978-1-4673-9211-2","10.1109/HPCA.2016.7446061","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7446061","","Graphics processing units;Tunneling;Histograms;Power demand;Monitoring;Delays;Kernel","","26","2","39","IEEE","4 Apr 2016","","","IEEE","IEEE Conferences"
"Warped-preexecution: A GPU pre-execution approach for improving latency hiding","K. Kim; S. Lee; M. K. Yoon; G. Koo; W. W. Ro; M. Annavaram","School of Electrical and Electronic Engineering, Yonsei University; School of Electrical and Electronic Engineering, Yonsei University; School of Electrical and Electronic Engineering, Yonsei University; University of Southern California, Los Angeles, CA, US; School of Electrical and Electronic Engineering, Yonsei University; Ming Hsieh Department of Electrical Engineering, University of Southern California",2016 IEEE International Symposium on High Performance Computer Architecture (HPCA),"4 Apr 2016","2016","","","163","175","This paper presents a pre-execution approach for improving GPU performance, called P-mode (pre-execution mode). GPUs utilize a number of concurrent threads for hiding processing delay of operations. However, certain long-latency operations such as off-chip memory accesses often take hundreds of cycles and hence leads to stalls even in the presence of thread concurrency and fast thread switching capability. It is unclear if adding more threads can improve latency tolerance due to increased memory contention. Further, adding more threads increases on-chip storage demands. Instead we propose that when a warp is stalled on a long-latency operation it enters P-mode. In P-mode, a warp continues to fetch and decode successive instructions to identify any independent instruction that is not on the long latency dependence chain. These independent instructions are then pre-executed. To tackle write-after-write and write-after-read hazards, during P-mode output values are written to renamed physical registers. We exploit the register file underutilization to re-purpose a few unused registers to store the P-mode results. When a warp is switched from P-mode to normal execution mode it reuses pre-executed results by reading the renamed registers. Any global load operation in P-mode is transformed into a pre-load which fetches data into the L1 cache to reduce future memory access penalties. Our evaluation results show 23% performance improvement for memory intensive applications, without negatively impacting other application categories.","2378-203X","978-1-4673-9211-2","10.1109/HPCA.2016.7446062","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7446062","","Registers;Graphics processing units;Instruction sets;Hazards;Pipelines;Memory management;Switches","","38","","46","IEEE","4 Apr 2016","","","IEEE","IEEE Conferences"
"Approximating warps with intra-warp operand value similarity","D. Wong; N. S. Kim; M. Annavaram","University of California, Riverside; University of Illinois, Urbana-Champaign; University of Southern California",2016 IEEE International Symposium on High Performance Computer Architecture (HPCA),"4 Apr 2016","2016","","","176","187","Value locality, the recurrence of a previously-seen value, has been the enabler of myriad optimization techniques in traditional processors. Value similarity relaxes the constraint of value locality by allowing values to differ in the lowest significant bits where values are micro-architecturally near. With the end of Dennard Scaling and the turn towards massively parallel accelerators, we revisit value similarity in the context of GPUs. We identify a form of value similarity called intra-warp operand value similarity, which is abundant in GPUs. We present Warp Approximation, which leverages intra-warp operand value similarity to trade off accuracy for energy. Warp Approximation dynamically identifies intra-warp operand value similarity in hardware, and executes a single representative thread on behalf of all the active threads in a warp, thereby producing a representative value with approximate value locality. This representative value can then be stored compactly in the register file as a value similar scalar, reducing the read and write energy when dealing with approximate data. With Warp Approximation, we can reduce execution unit energy by 37%, register file energy by 28%, and improve overall GPGPU energy efficiency by 26% with minimal quality degradation.","2378-203X","978-1-4673-9211-2","10.1109/HPCA.2016.7446063","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7446063","","Registers;Graphics processing units;Hardware;Writing;Computers;Microarchitecture","","35","","41","IEEE","4 Apr 2016","","","IEEE","IEEE Conferences"
"A case for toggle-aware compression for GPU systems","G. Pekhimenko; E. Bolotin; N. Vijaykumar; O. Mutlu; T. C. Mowry; S. W. Keckler","Carnegie Mellon University; NVIDIA; Carnegie Mellon University, Pittsburgh, PA, US; Carnegie Mellon University, Pittsburgh, PA, US; Carnegie Mellon University; Carnegie Mellon University",2016 IEEE International Symposium on High Performance Computer Architecture (HPCA),"4 Apr 2016","2016","","","188","200","Data compression can be an effective method to achieve higher system performance and energy efficiency in modern data-intensive applications by exploiting redundancy and data similarity. Prior works have studied a variety of data compression techniques to improve both capacity (e.g., of caches and main memory) and bandwidth utilization (e.g., of the on-chip and off-chip interconnects). In this paper, we make a new observation about the energy-efficiency of communication when compression is applied. While compression reduces the amount of transferred data, it leads to a substantial increase in the number of bit toggles (i.e., communication channel switchings from 0 to 1 or from 1 to 0). The increased toggle count increases the dynamic energy consumed by on-chip and off-chip buses due to more frequent charging and discharging of the wires. Our results show that the total bit toggle count can increase from 20% to 2.2x when compression is applied for some compression algorithms, averaged across different application suites. We characterize and demonstrate this new problem across 242 GPU applications and six different compression algorithms. To mitigate the problem, we propose two new toggle-aware compression techniques: Energy Control and Metadata Consolidation. These techniques greatly reduce the bit toggle count impact of the data compression algorithms we examine, while keeping most of their bandwidth reduction benefits.","2378-203X","978-1-4673-9211-2","10.1109/HPCA.2016.7446064","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7446064","","Bandwidth;Data compression;System-on-chip;Graphics processing units;Compression algorithms;Data transfer;Random access memory","","57","2","76","IEEE","4 Apr 2016","","","IEEE","IEEE Conferences"
"Minimal disturbance placement and promotion","E. Teran; Y. Tian; Z. Wang; D. A. Jiménez","Texas A&M University; Advanced Micro Devices, Inc.; Intel Labs; Texas A&M University",2016 IEEE International Symposium on High Performance Computer Architecture (HPCA),"4 Apr 2016","2016","","","201","211","Cache replacement policies often order blocks into distinct positions. A block is placed into a set in some initial position. A re-referenced block is promoted into a higher position while other blocks may move into lower positions. A block in the lowest position is a candidate for replacement. Tree-based PseudoLRU is a well-known space-efficient replacement policy based on representing block positions as distinct paths in a binary tree. We find that a placement or promotion for one block often needlessly disturbs the non-promoted blocks. Guided by the principle of minimal disturbance, i.e. that a policy should seek to disturb the order of non-promoted blocks to the smallest extent possible, we develop a simple modification to PseudoLRU resulting in a policy that improves performance over previous techniques while retaining the low cost of PseudoLRU. The result is a minimal disturbance placement and promotion (MDPP) policy. We first give a static formulation of MDPP and show that it provides superior performance to LRU, PseudoLRU and matches performance for SRRIP for both single-threaded and multi-core workloads. We then give a dynamic formulation that uses dead block prediction for placement and bypass and show that it meets or exceeds state-of-the-art performance with lower overhead. For single-threaded workloads, dynamic MDPP matches the 5.9% speedup over LRU of the state-of-the-art policy SHiP. For multi-core workloads, dynamic MDPP gives a normalized weighted speedup of 14.3% over LRU, compared with SHiP that yields a speedup of 12.3% over LRU and requires double the storage overhead per set. We show that minimal disturbance policies can reduce the frequency of a costly read-modify-write cycle for replacement state, making them potentially suitable for future work in DRAM caches.","2378-203X","978-1-4673-9211-2","10.1109/HPCA.2016.7446065","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7446065","","Radiation detectors;Binary trees;Marine vehicles;Electronics packaging;Neural networks;Genetic algorithms;Random access memory","","14","","27","IEEE","4 Apr 2016","","","IEEE","IEEE Conferences"
"Revisiting virtual L1 caches: A practical design using dynamic synonym remapping","H. Yoon; G. S. Sohi","Computer Sciences Department, University of Wisconsin-Madison; Computer Sciences Department, University of Wisconsin-Madison",2016 IEEE International Symposium on High Performance Computer Architecture (HPCA),"4 Apr 2016","2016","","","212","224","Virtual caches have potentially lower access latency and energy consumption than physical caches because they do not consult the TLB prior to cache access. However, they have not been popular in commercial designs. The crux of the problem is the possibility of synonyms. This paper makes several empirical observations about the temporal characteristics of synonyms, especially in caches of sizes that are typical of L1 caches. By leveraging these observations, the paper proposes a practical design of an L1 virtual cache that (1) dynamically decides a unique virtual page number for all the synonymous virtual pages that map to the same physical page and (2) uses this unique page number to place and look up data in the virtual caches. Accesses to this unique page number proceed without any intervention. Accesses to other synonymous pages are dynamically detected, and remapped to the corresponding unique virtual page number to correctly access data in the cache. Such remapping operations are rare, due to the temporal properties of synonyms, allowing a Virtual Cache with Dynamic Synonym Remapping (VC-DSR) to achieve most of the benefits of virtual caches but without software involvement. Experimental results based on real world applications show that VC-DSR can achieve about 92% of the dynamic energy savings for TLB lookups, and 99.4% of the latency benefits of ideal (but impractical) virtual caches for the configurations considered.","2378-203X","978-1-4673-9211-2","10.1109/HPCA.2016.7446066","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7446066","","Computers;Software;Organizations;Energy consumption;Microarchitecture;Hardware;Coherence","","15","24","55","IEEE","4 Apr 2016","","","IEEE","IEEE Conferences"
"Modeling cache performance beyond LRU","N. Beckmann; D. Sanchez",Massachusetts Institute of Technology; Massachusetts Institute of Technology,2016 IEEE International Symposium on High Performance Computer Architecture (HPCA),"4 Apr 2016","2016","","","225","236","Modern processors use high-performance cache replacement policies that outperform traditional alternatives like least-recently used (LRU). Unfortunately, current cache models do not capture these high-performance policies as most use stack distances, which are inherently tied to LRU or its variants. Accurate predictions of cache performance enable many optimizations in multicore systems. For example, cache partitioning uses these predictions to divide capacity among applications in order to maximize performance, guarantee quality of service, or achieve other system objectives. Without an accurate model for high-performance replacement policies, these optimizations are unavailable to modern processors. We present a new probabilistic cache model designed for high-performance replacement policies. It uses absolute reuse distances instead of stack distances, and models replacement policies as abstract ranking functions. These innovations let us model arbitrary age-based replacement policies. Our model achieves median error of less than 1% across several high-performance policies on both synthetic and SPEC CPU2006 benchmarks. Finally, we present a case study showing how to use the model to improve shared cache performance.","2378-203X","978-1-4673-9211-2","10.1109/HPCA.2016.7446067","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7446067","","Analytical models;Program processors;Optimization;Electronics packaging;Organizations;Computational modeling","","32","2","57","IEEE","4 Apr 2016","","","IEEE","IEEE Conferences"
"Efficient footprint caching for Tagless DRAM Caches","H. Jang; Y. Lee; J. Kim; Y. Kim; J. Kim; J. Jeong; J. W. Lee","Sungkyunkwan University, Suwon, Korea; Sungkyunkwan University, Suwon, Korea; Sungkyunkwan University, Suwon, Korea; POSTECH, Pohang, Korea; POSTECH, Pohang, Korea; Sungkyunkwan University, Suwon, Korea; Sungkyunkwan University, Suwon, Korea",2016 IEEE International Symposium on High Performance Computer Architecture (HPCA),"4 Apr 2016","2016","","","237","248","Efficient cache tag management is a primary design objective for large, in-package DRAM caches. Recently, Tagless DRAM Caches (TDCs) have been proposed to completely eliminate tagging structures from both on-die SRAM and in-package DRAM, which are a major scalability bottleneck for future multi-gigabyte DRAM caches. However, TDC imposes a constraint on DRAM cache block size to be the same as OS page size (e.g., 4KB) as it takes a unified approach to address translation and cache tag management. Caching at a page granularity, or page-based caching, incurs significant off-package DRAM bandwidth waste by over-fetching blocks within a page that are not actually used. Footprint caching is an effective solution to this problem, which fetches only those blocks that will likely be touched during the page's lifetime in the DRAM cache, referred to as the page's footprint. In this paper we demonstrate TDC opens up unique opportunities to realize efficient footprint caching with higher prediction accuracy and a lower hardware cost than the original footprint caching scheme. Since there are no cache tags in TDC, the footprints of cached pages are tracked at TLB, instead of cache tag array, to incur much lower on-die storage overhead than the original design. Besides, when a cached page is evicted, its footprint will be stored in the corresponding page table entry, instead of an auxiliary on-die structure (i.e., Footprint History Table), to prevent footprint thrashing among different pages, thus yielding higher accuracy in footprint prediction. The resulting design, called Footprint-augmented Tagless DRAM Cache (F-TDC), significantly improves the bandwidth efficiency of TDC, and hence its performance and energy efficiency. Our evaluation with 3D Through-Silicon-Via-based in-package DRAM demonstrates an average reduction of off-package bandwidth by 32.0%, which, in turn, improves IPC and EDP by 17.7% and 25.4%, respectively, over the state-of-the-art TDC with no footprint caching.","2378-203X","978-1-4673-9211-2","10.1109/HPCA.2016.7446068","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7446068","","Random access memory;Bandwidth;Resource management;Tagging;History;Scalability;Three-dimensional displays","","40","","35","IEEE","4 Apr 2016","","","IEEE","IEEE Conferences"
"SCsafe: Logging sequential consistency violations continuously and precisely","Y. Duan; D. Koufaty; J. Torrellas",University of Illinois at Urbana-Champaign; Intel labs; University of Illinois at Urbana-Champaign,2016 IEEE International Symposium on High Performance Computer Architecture (HPCA),"4 Apr 2016","2016","","","249","260","Sequential Consistency Violations (SCV) in relaxed consistency machines cause programs to malfunction and are hard to debug. While there are proposals for detecting and recording SCVs, they are limited in that they end program execution after detecting the first SCV because the program is now non-SC. Therefore, they cannot be used in production runs. In addition, such proposals rely on complicated hardware. To address these problems, this paper proposes the first architecture that detects and logs SCVs in a continuous manner, while retaining SC. In addition, the scheme is precise and uses substantially simpler hardware. The scheme, called SCsafe, operates continously because, after SCV detection and logging, it recovers and resumes execution while retaining SC. As a result, it can be used in production runs. In addition, SCsafe is precise in that it identifies only true SCVs - rather than dependence cycles due to false sharing. Finally, SCsafe's hardware is mostly local to each processor, and uses known recovery techniques. We evaluate SCsafe using simulations of 16-processor multicores with Total Store Order or Release Consistency. In codes with SCVs, SCsafe detects and reports SCVs while enforcing SC during the execution. In codes with few SCVs, it adds a negligible performance overhead. Finally, SCsafe is scalable with the processor count.","2378-203X","978-1-4673-9211-2","10.1109/HPCA.2016.7446069","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7446069","","Hardware;Production;Load modeling;Coherence;Proposals;Debugging","","10","","34","IEEE","4 Apr 2016","","","IEEE","IEEE Conferences"
"LASER: Light, Accurate Sharing dEtection and Repair","L. Luo; A. Sriraman; B. Fugate; S. Hu; G. Pokam; C. J. Newburn; J. Devietti",University of Washington; University of Michigan; University of Pennsylvania; Intel Corporation; Intel Corporation; Intel Corporation; University of Pennsylvania,2016 IEEE International Symposium on High Performance Computer Architecture (HPCA),"4 Apr 2016","2016","","","261","273","Contention for shared memory, in the forms of true sharing and false sharing, is a challenging performance bug to discover and to repair. Understanding cache contention requires global knowledge of the program's actual sharing behavior, and can even arise invisibly in the program due to the opaque decisions of the memory allocator. Previous schemes have focused only on false sharing, and impose significant performance penalties or require non-trivial alterations to the operating system or runtime system environment. This paper presents the Light, Accurate Sharing dEtection and Repair (LASER) system, which leverages new performance counter capabilities available on Intel's Haswell architecture that identify the source of expensive cache coherence events. Using records of these events generated by the hardware, we build a system for online contention detection and repair that operates with low performance overhead and does not require any invasive program, compiler or operating system changes. Our experiments show that LASER imposes just 2% average runtime overhead on the Phoenix, Parsec and Splash2x benchmarks. LASER can automatically improve the performance of programs by up to 19% on commodity hardware.","2378-203X","978-1-4673-9211-2","10.1109/HPCA.2016.7446070","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7446070","","Maintenance engineering;Coherence;Hardware;Benchmark testing;Radiation detectors;Instruction sets","","20","","35","IEEE","4 Apr 2016","","","IEEE","IEEE Conferences"
"Efficient GPU hardware transactional memory through early conflict resolution","S. Chen; L. Peng","Division of Electrical & Computer Engineering, Louisiana State University; Louisiana State University Paul M Hebert Law Center, Baton Rouge, LA, US",2016 IEEE International Symposium on High Performance Computer Architecture (HPCA),"4 Apr 2016","2016","","","274","284","It has been proposed that Transactional Memory be added to Graphics Processing Units (GPUs) in recent years. One proposed hardware design, Warp TM, can scale to 1000s of concurrent transactions. As a programming method that can atomicize an arbitrary number of memory access locations and greatly reduce the efforts to program parallel applications, transactional memory handles the complexity of inter-thread synchronization. However, when thousands of transactions run concurrently on a GPU, conflicts and resource contentions arise, causing performance loss. In this paper, we identify and analyze the cause of conflicts and contentions and propose two enhancements that try to resolve conflicts early: (1) Early-Abort global conflict resolution that allows conflicts to be detected before they reach the Commit Units so that contention in the Commit Units is reduced and (2) Pause-and-Go execution scheme that reduces the chance of conflict and the performance penalty of re-executing long transactions. These two enhancements are enabled by a single hardware modification. Our evaluation shows the combination of the two enhancements greatly improves overall execution speed while reducing energy consumption.","2378-203X","978-1-4673-9211-2","10.1109/HPCA.2016.7446071","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7446071","","Graphics processing units;Hardware;Spatial resolution;Instruction sets;Programming;Hazards;Partitioning algorithms","","15","","24","IEEE","4 Apr 2016","","","IEEE","IEEE Conferences"
"PleaseTM: Enabling transaction conflict management in requester-wins hardware transactional memory","S. Park; M. Prvulovic; C. J. Hughes",Georgia Institute of Technology; Georgia Institute of Technology; Intel,2016 IEEE International Symposium on High Performance Computer Architecture (HPCA),"4 Apr 2016","2016","","","285","296","With recent commercial offerings, hardware transactional memory (HTM) has finally become an important tool in writing multithreaded applications. However, current offerings are commonly implemented in a way that keep the coherence protocol unmodified. Data conflicts are recognized by coherence messages sent by the requester to sharers of the cache block (e.g., a write to a speculatively read line), who are then aborted. This tends to abort transactions that have done more work, leading to suboptimal performance. Even worse, this can lead to live-lock situations where transactions repeatedly abort each other. In this paper, we present PleaseTM, a mechanism that allows more freedom in deciding which transaction to abort, while leaving the coherence protocol design unchanged. In PleaseTM, transactions insert plea bits into their responses to coherence requests as a simple payload, and use these bits to inform conflict management decisions. Coherence permission changes are then achieved with normal coherence requests. Our experiments show that this additional freedom can provide on average 43% speedup, with a maximum of 7-fold speedup, on STAMP benchmarks running at 32 threads compared to requester-wins HTM.","2378-203X","978-1-4673-9211-2","10.1109/HPCA.2016.7446072","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7446072","","Coherence;Protocols;Message systems;Hardware;Proposals;Memory management;Benchmark testing","","11","","33","IEEE","4 Apr 2016","","","IEEE","IEEE Conferences"
"Efficient synthetic traffic models for large, complex SoCs","J. Yin; O. Kayiran; M. Poremba; N. E. Jerger; G. H. Loh","Advanced Micro Devices, Inc.; Advanced Micro Devices, Inc.; Advanced Micro Devices, Inc.; University of Toronto; Advanced Micro Devices, Inc.",2016 IEEE International Symposium on High Performance Computer Architecture (HPCA),"4 Apr 2016","2016","","","297","308","The interconnect or network on chip (NoC) is an increasingly important component in processors. As systems scale up in size and functionality, the ability to efficiently model larger and more complex NoCs becomes increasingly important to the design and evaluation of such systems. Recent work proposed the ""SynFull"" methodology that performs statistical analysis of a workload's NoC traffic to create compact traffic generators based on Markov models. While the models generate synthetic traffic, the traffic is statistically similar to the original trace and can be used for fast NoC simulation. However, the original SynFull work only evaluated multi-core CPU scenarios with a very simple cache coherence protocol (MESI). We find the original SynFull methodology to be insufficient when modeling the NoC of a more complex system on a chip (SoC). We identify and analyze the shortcomings of SynFull in the context of a SoC consisting of a heterogeneous architecture (CPU and GPU), a more complex cache hierarchy including support for full coherence between CPU, GPU, and shared caches, and heterogeneous workloads. We introduce new techniques to address these shortcomings. Furthermore, the original SynFull methodology can only model a NoC with N nodes when the original application analysis is performed on an identically-sized N-node system, but one typically wants to model larger future systems. Therefore, we introduce new techniques to enable SynFull-like analysis to be extrapolated to model such larger systems. Finally, we present a novel synthetic memory reference model to replace SynFull's fixed latency model; this allows more realistic evaluation of the memory subsystem and its interaction with the NoC. The result is a robust NoC simulation methodology that works for large, heterogeneous SoC architectures.","2378-203X","978-1-4673-9211-2","10.1109/HPCA.2016.7446073","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7446073","","Graphics processing units;Protocols;Solid modeling;Central Processing Unit;Coherence;Analytical models;Computational modeling","","12","","43","IEEE","4 Apr 2016","","","IEEE","IEEE Conferences"
"DVFS for NoCs in CMPs: A thread voting approach","Y. Yao; Z. Lu","KTH Royal Institute of Technoloqy, Stockholm, Sweden; KTH Royal Institute of Technoloqy, Stockholm, Sweden",2016 IEEE International Symposium on High Performance Computer Architecture (HPCA),"4 Apr 2016","2016","","","309","320","As the core count grows rapidly, dynamic voltage/frequency scaling (DVFS) in networks-on-chip (NoCs) becomes critical in optimizing energy efficacy in chip multiprocessors (CMPs). Previously proposed techniques often exploit inherent network-level metrics to do so. However, such network metrics may contradictorily reflect application's performance need, leading to power over/under provisioning. We propose a novel on-chip DVFS technique for NoCs that is able to adjust per-region V/F level according to voted V/F levels of communicating threads. Each region is composed of a few adjacent routers sharing the same V/F level. With a voting-based approach, threads seek to influence the DVFS decisions independently by voting for a preferred V/F level that best suits their own performance interest according to their runtime profiled message generation rate and data sharing characteristics. The vote expressed in a few bits is then carried in the packet header and spread to the routers on the packet route. The final DVFS decision is made democratically by a region DVFS controller based on the majority election result of collected votes from all active threads. To achieve scalable V/F adjustment, each region works independently, and the voting-based V/F tuning forms a distributed decision making process. We evaluate our technique with detailed simulations of a 64-core CMP running a variety of multi-threaded PARSEC benchmarks. Compared with a network without DVFS and a network metric (router buffer occupancy) based approach, experimental results show that our voting based DVFS mechanism improves the network energy efficacy measured in MPPJ (million packets per joule) by about 17.9% and 9.7% on average, respectively, and the system energy efficacy measured in MIPJ (million instructions per joule) by about 26.3% and 17.1% on average, respectively.","2378-203X","978-1-4673-9211-2","10.1109/HPCA.2016.7446074","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7446074","","Message systems;Nickel;System-on-chip;Tuning;Delays;Benchmark testing","","17","","23","IEEE","4 Apr 2016","","","IEEE","IEEE Conferences"
"SLaC: Stage laser control for a flattened butterfly network","Y. Demir; N. Hardavellas","Intel Corporation, Portland, OR, USA; Department of Electrical Engineering and Computer Science, Northwestern University, Evanston, IL, USA",2016 IEEE International Symposium on High Performance Computer Architecture (HPCA),"4 Apr 2016","2016","","","321","332","Photonic interconnects have emerged as a promising candidate technology for high-performance energy-efficient on-chip, on-board, and datacenter-scale interconnects. However, the high optical loss of many nanophotonic components coupled with the low efficiency of current laser sources result in exceedingly high total power requirements for the laser. As optical interconnects stay on even during periods of system inactivity, most of this power is wasted, which has prompted research on laser gating. Unfortunately, prior work on laser gating has only focused on low-scalability on-chip photonic interconnects (photonic crossbars), and disrupts the connectivity of the network which renders a high-performance implementation challenging. In this paper we propose SLaC, a laser gating technique that turns on and off redundant paths in a photonic flattened-butterfly network to save laser energy while maintaining high performance and full connectivity. Maintaining full connectivity removes the laser turn-on latency from the critical path and results in minimal performance degradation. SLaC is equally applicable to on-chip, on-board, and datacenter level interconnects. For on-chip and multi-chip applications, SLaC saves up to 67% of the laser energy (43-57% on average) when running real-world workloads. On a datacenter network, SLaC saves 79% of the laser energy on average when running traffic traces collected from university datacenter servers.","2378-203X","978-1-4673-9211-2","10.1109/HPCA.2016.7446075","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7446075","","Photonics;Optical waveguides;System-on-chip;Layout;Waveguide lasers;Energy efficiency;Delays","","16","","46","IEEE","4 Apr 2016","","","IEEE","IEEE Conferences"
