"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"SWAP: Effective Fine-Grain Management of Shared Last-Level Caches with Minimum Hardware Support","X. Wang; S. Chen; J. Setter; J. F. Martínez","Computer Systems Laboratory, Cornell University Ithaca, NY, USA; Computer Systems Laboratory, Cornell University Ithaca, NY, USA; Dept. of Electrical Engineering, Stanford University Stanford, CA, USA; Computer Systems Laboratory, Cornell University Ithaca, NY, USA",2017 IEEE International Symposium on High Performance Computer Architecture (HPCA),"8 May 2017","2017","","","121","132","Performance isolation is an important goal in server-class environments. Partitioning the last-level cache of a chip multiprocessor (CMP) across co-running applications has proven useful in this regard. Two popular approaches are (a) hardware support for way partitioning, or (b) operating system support for set partitioning through page coloring. Unfortunately, neither approach by itself is scalable beyond a handful of cores without incurring in significant performance overheads. We propose SWAP, a scalable and fine-grained cache management technique that seamlessly combines set and way partitioning. By cooperatively managing cache ways and sets, SWAP (“Set and WAy Partitioning”) can successfully provide hundreds of fine-grained cache partitions for the manycore era. SWAP requires no additional hardware beyond way partitioning. In fact, SWAP can be readily implemented in existing commercial servers whose processors do support hardware way partitioning. In this paper, we prototype SWAP on a 48-core Cavium ThunderX platform running Linux, and we show average speedups over no cache partitioning that are twice as large as those attained with ThunderX's hardware way partitioning alone.","2378-203X","978-1-5090-4985-1","10.1109/HPCA.2017.65","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7920819","cache partitioning;resource management;QoS;throughput;multicore","Color;Hardware;Program processors;Probabilistic logic;Servers;Throughput;Interference","","36","","48","IEEE","8 May 2017","","","IEEE","IEEE Conferences"
"A Split Cache Hierarchy for Enabling Data-Oriented Optimizations","A. Sembrant; E. Hagersten; D. Black-Schaffer","Department of Information Technology, Uppsala University, Uppsala, Sweden; Department of Information Technology, Uppsala University, Uppsala, Sweden; Department of Information Technology, Uppsala University, Uppsala, Sweden",2017 IEEE International Symposium on High Performance Computer Architecture (HPCA),"8 May 2017","2017","","","133","144","Today's caches tightly couple data with metadata (Address Tags) at the cache line granularity. The co-location of data and its identifying metadata means that they require multiple approaches to locate data (associative way searches and level-by-level searches), evict data (coherent writebacks buffers and associative level-by-level searches) and keep data coherent (directory indirections and associative level-by-level searches). This results in complex implementations with many corner cases, increased latency and energy, and limited flexibility for data optimizations. We propose splitting the metadata and data into two separate structures: a metadata hierarchy and a data hierarchy. The metadata hierarchy tracks the location of the data in the data hierarchy. This allows us to easily apply many different optimizations to the data hierarchy, including smart data placement, dynamic coherence, and direct accesses. The new split cache hierarchy, Direct-to-Master (D2M), provides a unified mechanism for cache searching, eviction, and coherence, that eliminates level-by-level data movement and searches, associative cache address tags comparisons and about 90% of the indirections through a central directory. Optimizations such as moving LLC slices to the near-side of the network and private/shared data classification can easily be built on top off D2M to further improve its efficiency. This approach delivers a 54% improvement in cache hierarchy EDP vs. a mobile processor and 40% vs. a server processor, reduces network traffic by an average of 70%, reduces the L1 miss latency by 30% and is especially effective for workloads with high cache pressure.","2378-203X","978-1-5090-4985-1","10.1109/HPCA.2017.25","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7920820","","Metadata;Coherence;Optimization;Encoding;Arrays;Multicore processing;Couplings","","7","","45","IEEE","8 May 2017","","","IEEE","IEEE Conferences"
"Fast and Accurate Exploration of Multi-level Caches Using Hierarchical Reuse Distance","R. K. V. Maeda; Q. Cai; J. Xu; Z. Wang; Z. Tian",Hong Kong University of Science and Technology; HP Labs; Hong Kong University of Science and Technology; Hong Kong University of Science and Technology; Hong Kong University of Science and Technology,2017 IEEE International Symposium on High Performance Computer Architecture (HPCA),"8 May 2017","2017","","","145","156","Exploring the design space of the memory hierarchy requires the use of effective methodologies, tools, and models to evaluate different parameter values. Reuse distance is of one of the locality models used in the design exploration and permits analytical cache miss estimation, program characterization, and synthetic trace generation. Unfortunately, the reuse distance is limited to a single locality granularity. Hence, it is not a suitable model for caches with hybrid line sizes, such as sectored caches, an increasingly popular choice for large caches. In this work, we introduce a generalization to the reuse distance, which is able to capture locality seen at multiple granularities. We refer to it as Hierarchical Reuse Distance (HRD). The proposed model has same profiling and synthesis complexity as the traditional reuse distance, and our results show that HRD reduces the average miss rate error on sectored caches by more than three times. In addition, it has superior characteristics in exploring multi-level caches with conventional single line size. For instance, our method increases the accuracy on L2 and L3 by a factor of 4 and converges three orders of magnitude faster.","2378-203X","978-1-5090-4985-1","10.1109/HPCA.2017.11","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7920821","reuse distance;cache;simulation;statistical","Computational modeling;Benchmark testing;Estimation;Analytical models;Measurement;Organizations;Computers","","16","","42","IEEE","8 May 2017","","","IEEE","IEEE Conferences"
"Enabling Effective Module-Oblivious Power Gating for Embedded Processors","H. Cherupalli; H. Duwe; W. Ye; R. Kumar; J. Sartori",University of Minnesota; Universny of Illinois at Urbana-Champaign; Universny of Illinois at Urbana-Champaign; Universny of Illinois at Urbana-Champaign; University of Minnesota,2017 IEEE International Symposium on High Performance Computer Architecture (HPCA),"8 May 2017","2017","","","157","168","The increasingly-stringent power and energy requirements of emerging embedded applications have led to a strong recent interest in aggressive power gating techniques. Conventional techniques for aggressive power gating perform module-based power gating in processors, where power domains correspond to RTL modules. We observe that there can be significant power benefits from module-oblivious power gating, where power domains can include an arbitrary set of gates, possibly from multiple RTL modules. However, since it is not possible to infer the activity of module-oblivious power domains from software alone, conventional software-based power management techniques cannot be applied for module-oblivious power gating in processors. Also, since module-oblivious domains are not encapsulated with a well-defined port list and functionality like RTL modules, hardware-based management of module-oblivious domains is prohibitively expensive. In this paper, we present a technique for low-cost management of moduleoblivious power domains in embedded processors. The technique involves symbolic simulation-based co-analysis of a processor's hardware design and a software binary to derive profitable and safe power gating decisions for a given set of module-oblivious domains when the software binary is run on the processor. Our technique is automated, does not require programmer intervention, and incurs low management overhead. We demonstrate that module-oblivious power gating based on our technique reduces leakage energy by 2× with respect to state-of-the-art aggressive module-based power gating for a common embedded processor.","2378-203X","978-1-5090-4985-1","10.1109/HPCA.2017.48","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7920822","Power-gating;Embedded;Low-power;Leakage","Logic gates;Program processors;Hardware;Monitoring;Correlation;Microprocessors","","6","","72","IEEE","8 May 2017","","","IEEE","IEEE Conferences"
"Application-Specific Performance-Aware Energy Optimization on Android Mobile Devices","K. Rao; J. Wang; S. Yalamanchili; Y. Wardi; H. Ye","School of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, USA; Huawei US R&D, Atlanta, USA; Sch. of Electr. & Comput. Eng., Georgia Inst. of Technol., Atlanta, USA; Sch. of Electr. & Comput. Eng., Huawei US R&D, Santa Clara, USA; Huawei US R&D, Santa Clara, CA, USA",2017 IEEE International Symposium on High Performance Computer Architecture (HPCA),"8 May 2017","2017","","","169","180","Energy management is a key issue for mobile devices. On current Android devices, power management relies heavily on OS modules known as governors. These modules are created for various hardware components, including the CPU, to support DVFS. They implement algorithms that attempt to balance performance and power consumption. In this paper we make the observation that the existing governors are (1) general-purpose by nature (2) focused on power reduction and (3) are not energy-optimal for many applications. We thus establish the need for an application-specific approach that could overcome these drawbacks and provide higher energy efficiency for suitable applications. We also show that existing methods manage power and performance in an independent and isolated fashion and that co-ordinated control of multiple components can save more energy. In addition, we note that on mobile devices, energy savings cannot be achieved at the expense of performance. Consequently, we propose a solution that minimizes energy consumption of specific applications while maintaining a user-specified performance target. Our solution consists of two stages: (1) offline profiling and (2) online controlling. Utilizing the offline profiling data of the target application, our control theory based online controller dynamically selects the optimal system configuration (in this paper, combination of CPU frequency and memory bandwidth) for the application, while it is running. Our energy management solution is tested on a Nexus 6 smartphone with 6 real-world applications. We achieve 4 - 31% better energy than default governors with a worst case performance loss of <; 1%.","2378-203X","978-1-5090-4985-1","10.1109/HPCA.2017.32","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7920823","Android;energy optimization;control theory;DVFS;SoC","Performance evaluation;Frequency control;Bandwidth;Mobile handsets;Androids;Humanoid robots;Hardware","","32","2","26","IEEE","8 May 2017","","","IEEE","IEEE Conferences"
"Fast Decentralized Power Capping for Server Clusters","R. Azimi; M. Badiei; X. Zhan; N. Li; S. Reda","School of Engineering Brown University, Providence, RI; SEAS Harvard University, Cambridge, MA; School of Engineering Brown University, Providence, RI; SEAS Harvard University—, Cambridge, MA; School of Engineering Brown University, Providence, RI",2017 IEEE International Symposium on High Performance Computer Architecture (HPCA),"8 May 2017","2017","","","181","192","Power capping is a mechanism to ensure that the power consumption of clusters does not exceed the provisioned resources. A fast power capping method allows for a safe over-subscription of the rated power distribution devices, provides equipment protection, and enables large clusters to participate in demand-response programs. However, current methods have a slow response time with a large actuation latency when applied across a large number of servers as they rely on hierarchical management systems. We propose a fast decentralized power capping (DPC) technique that reduces the actuation latency by localizing power management at each server. The DPC method is based on a maximum throughput optimization formulation that takes into account the workloads priorities as well as the capacity of circuit breakers. Therefore, DPC significantly improves the cluster performance compared to alternative heuristics. We implement the proposed decentralized power management scheme on a real computing cluster. Compared to state-of-the-art hierarchical methods, DPC reduces the actuation latency by 72% up to 86% depending on the cluster size. In addition, DPC improves the system throughput performance by 16%, while using only 0.02% of the available network bandwidth. We describe how to minimize the overhead of each local DPC agent to a negligible amount. We also quantify the traffic and fault resilience of our decentralized power capping approach.","2378-203X","978-1-5090-4985-1","10.1109/HPCA.2017.49","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7920824","","Computer architecture","","14","","25","IEEE","8 May 2017","","","IEEE","IEEE Conferences"
"Random Folded Clos Topologies for Datacenter Networks","C. Camarero; C. Martínez; R. Beivide","Computer Science and Electronics Department, University of Cantabria; Computer Science and Electronics Department, University of Cantabria; Computer Science and Electronics Department, University of Cantabria",2017 IEEE International Symposium on High Performance Computer Architecture (HPCA),"8 May 2017","2017","","","193","204","In datacenter networks, big scale, high performance and faulttolerance, low-cost, and graceful expandability are pursued features. Recently, random regular networks, as the Jellyfish, have been proposed for satisfying these stringent requirements. However, their completely unstructured design entails several drawbacks. As a related alternative, in this paper we propose Random Folded Clos (RFC) networks. They constitute a compromise between total randomness and maintaining some topological structure. As it will be shown, RFCs preserve important properties of Clos networks that provide a straightforward deadlock-free equal-cost multi-path routing and enough randomness to gracefully expanding. These networks are minutely compared, in topological and cost terms, against fat-trees, orthogonal fat-trees and random regular graphs. Also, experiments are carried out to simulate their performance under synthetic traffics that emulate common loads in datacenters. It is shown that RFCs constitute an interesting alternative to currently deployed networks since they appropriately balance all the important design requirements. Moreover, they do that at much lower cost than the fat-tree, their natural competitor. Being able up to connect the same number of compute nodes, saving up to 95% of the cost, and giving similar performance.","2378-203X","978-1-5090-4985-1","10.1109/HPCA.2017.26","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7920825","","Topology;Network topology;Routing;Bandwidth;System recovery;Graph theory;Servers","","7","","39","IEEE","8 May 2017","","","IEEE","IEEE Conferences"
"Tiny Directory: Efficient Shared Memory in Many-Core Systems with Ultra-Low-Overhead Coherence Tracking","S. Shukla; M. Chaudhuri","Department of Computer Science and Engineering, Indian Institute of Technology Kanpur; Department of Computer Science and Engineering, Indian Institute of Technology Kanpur",2017 IEEE International Symposium on High Performance Computer Architecture (HPCA),"8 May 2017","2017","","","205","216","The sparse directory has emerged as a critical component for supporting the shared memory abstraction in multiand many-core chip-multiprocessors. Recent research efforts have explored ways to reduce the number of entries in the sparse directory. These include tracking coherence of private regions at a coarse grain, not tracking blocks that belong to pages identified as private by the operating system (OS), and not tracking a subset of blocks that are speculated to be private by the hardware. These techniques require support for multi-grain coherence, assistance of OS, or broadcast-based recovery on sharing an untracked block that is wrongly speculated as private. In this paper, we design a robust minimally-sized sparse directory that can offer adequate performance while enjoying the simplicity, scalability, and OS-independence of traditional broadcast-free block-grain coherence. We begin our exploration with a naïve design that does not have a sparse directory and the location/sharers of a block are tracked by borrowing a portion of the block's lastlevel cache (LLC) data way. Such a design, however, lengthens the critical path from two transactions to three transactions (two hops to three hops) for the blocks that experience frequent shared read accesses. We address this problem by architecting a tiny sparse directory that dynamically identifies and tracks a selected subset of the blocks that experience a large volume of shared accesses. We augment the tiny directory proposal with an option of selectively spilling into the LLC space for tracking the coherence of the critical shared blocks that the tiny directory fails to accommodate. Detailed simulation-based study on a 128-core system with a large set of multi-threaded applications spanning scientific, general-purpose, and commercial computing shows that our coherence tracking proposal operating with1/32 × to 1/256 × sparse directories offers performance within a percentage of a traditional 2× sparse directory.","2378-203X","978-1-5090-4985-1","10.1109/HPCA.2017.24","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7920826","sparse directory;cache coherence;shared memory","Coherence;Proposals;Protocols;Oceans;Organizations;Switches;Instruction sets","","11","2","51","IEEE","8 May 2017","","","IEEE","IEEE Conferences"
"Partial Row Activation for Low-Power DRAM System","Y. Lee; H. Kim; S. Hong; S. Kim","KAIST, Schcol of Computing; KAIST, Schcol of Computing; Samsung Electronics; KAIST, Schcol of Computing",2017 IEEE International Symposium on High Performance Computer Architecture (HPCA),"8 May 2017","2017","","","217","228","Owing to increasing demand of faster and larger DRAM system, the DRAM system accounts for a large portion of the total power consumption of computing systems. As memory traffic and DRAM bandwidth grow, the row activation and I/O power consumptions are becoming major contributors to total DRAM power consumption. Thus, reducing row activation and I/O power consumptions has big potential for improving the power and energy efficiency of the computing systems. To this end, we propose a partial row activation scheme for memory writes, in which DRAM is rearchitected to mitigate row overfetching problem of modern DRAMs and to reduce row activation power consumption. In addition, accompanying I/O power consumption in memory writes is also reduced by transferring only a part of cache line data that must be written to partially opened rows. In our proposed scheme, partial rows ranging from a one-eighth row to a full row can be activated to minimize row activation granularity for memory writes and the full bandwidth of the conventional DRAM can be maintained for memory reads. Our partial row activation scheme is shown to reduce total DRAM power consumption by up to 32% and 23% on average, which outperforms previously proposed schemes in DRAM power saving with almost no performance loss.","2378-203X","978-1-5090-4985-1","10.1109/HPCA.2017.35","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7920827","","Random access memory;Power demand;Bandwidth;Memory management;Decoding;Prefetching;Organizations","","23","","56","IEEE","8 May 2017","","","IEEE","IEEE Conferences"
"Understanding and Optimizing Power Consumption in Memory Networks","X. Jian; P. K. Hanumolu; R. Kumar","University of Illinois at Urbana-Champaign, Champaign, USA; University of Illinois at Urbana-Champaign, Champaign, USA; University of Illinois at Urbana-Champaign, Champaign, USA",2017 IEEE International Symposium on High Performance Computer Architecture (HPCA),"8 May 2017","2017","","","229","240","As the amount of digital data the world generates explodes, data centers and HPC systems that process this big data will require high bandwidth and high capacity main memory. Unfortunately, conventional memory technologies either provide high memory capacity (e.g., DDRx memory) or high bandwidth (GDDRx memory), but not both. Memory networks, which provide both high bandwidth and high capacity memory by connecting memory modules together via a network of pointto-point links, are promising future memory candidates for data centers and HPCs. In this paper, we perform the first exploration to understand the power characteristics of memory networks. We find idle I/O links to be the biggest power contributor in memory networks. Subsequently, we study idle I/O power in more detail. We evaluate well-known circuitlevel I/O power control mechanisms such as rapid on off, variable link width, and DVFS. We also adapt prior works on memory power management to memory networks. The adapted schemes together reduce I/O power by 32% and 21%, on average, for big and small networks, respectively. We also explore novel power management schemes specifically targeting memory networks, which yield another 29% and 17% average I/O power reduction for big and small networks, respectively.","2378-203X","978-1-5090-4985-1","10.1109/HPCA.2017.60","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7920828","Memory Power Management;Hybrid Memory Cube;Point-to-point Network;High-speed Memory I/O","Memory management;Bandwidth;Network topology;Topology;Random access memory;Pins;Power demand","","10","","23","IEEE","8 May 2017","","","IEEE","IEEE Conferences"
"SoftMC: A Flexible and Practical Open-Source Infrastructure for Enabling Experimental DRAM Studies","H. Hassan; N. Vijaykumar; S. Khan; S. Ghose; K. Chang; G. Pekhimenko; D. Lee; O. Ergin; O. Mutlu",Carnegie Mellon University; Carnegie Mellon University; Carnegie Mellon University; Carnegie Mellon University; Carnegie Mellon University; Carnegie Mellon University; Carnegie Mellon University; TOBB University of Economics & Technology; Carnegie Mellon University,2017 IEEE International Symposium on High Performance Computer Architecture (HPCA),"8 May 2017","2017","","","241","252","DRAM is the primary technology used for main memory in modern systems. Unfortunately, as DRAM scales down to smaller technology nodes, it faces key challenges in both data integrity and latency, which strongly affects overall system reliability and performance. To develop reliable and high-performance DRAM-based main memory in future systems, it is critical to characterize, understand, and analyze various aspects (e.g., reliability, latency) of existing DRAM chips. To enable this, there is a strong need for a publicly-available DRAM testing infrastructure that can flexibly and efficiently test DRAM chips in a manner accessible to both software and hardware developers. This paper develops the first such infrastructure, SoftMC (Soft Memory Controller), an FPGA-based testing platform that can control and test memory modules designed for the commonly used DDR (Double Data Rate) interface. SoftMC has two key properties: (i) it provides flexibility to thoroughly control memory behavior or to implement a wide range of mechanisms using DDR commands; and (ii) it is easy to use as it provides a simple and intuitive high-level programming interface for users, completely hiding the low-level details of the FPGA. We demonstrate the capability, flexibility, and programming ease of SoftMC with two example use cases. First, we implement a test that characterizes the retention time of DRAM cells. Experimental results we obtain using SoftMC are consistent with the findings of prior studies on retention time in modern DRAM, which serves as a validation of our infrastructure. Second, we validate two recently-proposed mechanisms, which rely on accessing recently-refreshed or recently-accessed DRAM cells faster than other DRAM cells. Using our infrastructure, we show that the expected latency reduction effect of these mechanisms is not observable in existing DRAM chips, which demonstrates the usefulness of SoftMC in testing new ideas on existing memory modules. We discuss several other use cases of SoftMC, including the ability to characterize emerging non-volatile memory modules that obey the DDR standard. We hope that our open-source release of SoftMC fills a gap in the space of publicly-available experimental memory testing infrastructures and inspires new studies, ideas, and methodologies in memory system design.","2378-203X","978-1-5090-4985-1","10.1109/HPCA.2017.62","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7920829","DRAM;FPGA;Memory Characterization","DRAM chips;Reliability;Testing;Timing;Open source software","","83","1","107","IEEE","8 May 2017","","","IEEE","IEEE Conferences"
"Static Bubble: A Framework for Deadlock-Free Irregular On-chip Topologies","A. Ramrakhyani; T. Krishna",School of ECE Georgia Institute of Technology; School of ECE Georgia Institute of Technology,2017 IEEE International Symposium on High Performance Computer Architecture (HPCA),"8 May 2017","2017","","","253","264","Future SoCs are expected to have irregular onchip topologies, either at design time due to heterogeneity in the size of core/accelerator tiles, or at runtime due to link/node failures or power-gating of network elements such as routers/router datapaths. A key challenge with irregular topologies is that of routing deadlocks (cyclic dependence between buffers), since conventional XY or turn-model based approaches are no longer applicable. Most prior works in heterogeneous SoC design, resiliency, and power-gating, have addressed the deadlock problem by constructing spanning trees over the physical topology; messages are routed via the root removing cyclic dependencies. However, this comes at a cost of tree construction at runtime, and increased latency and energy for certain flows as they are forced to use non-minimal routes. In this work, we sweep the design space of possible topologies as the number of disconnected components (links/routers) increase, and demonstrate that while most of the resulting topologies are deadlock prone (i.e., have cycles), the injection rates at which they deadlock are often much higher than the injection rates of real applications, making the current solutions highly conservative. We propose a novel framework for deadlock-freedom called Static Bubble, that can be applied at design time to the underlying mesh topology, and guarantees deadlock-freedom for any runtime topology derived from this mesh due to powergating or failure of router/link. We present an algorithm to augment a subset of routers in any n×m mesh (21 routers in a 64-core mesh) with an additional buffer called static bubble, such that any dependence chain has at least one static bubble. We also present the microarchitecture of a low-cost (less than 1% overhead) FSM at every router to activate one static bubble for deadlock recovery. Static Bubble enhances existing solutions for NoC resiliency and power-gating by providing up to 30% less network latency, 4x more throughput and 50% less EDP.","2378-203X","978-1-5090-4985-1","10.1109/HPCA.2017.44","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7920830","Networks on chip;Deadlocks;NoC Power Gating;NoC Fault tolerance;Irregular topologies","System recovery;Topology;Routing;Network topology;Runtime;System-on-chip;Microarchitecture","","29","","36","IEEE","8 May 2017","","","IEEE","IEEE Conferences"
"Designing Low-Power, Low-Latency Networks-on-Chip by Optimally Combining Electrical and Optical Links","S. Werner; J. Navaridas; M. Luján","The University of Manchester, Manchester, UK; The University of Manchester, Manchester, UK; The University of Manchester, Manchester, UK",2017 IEEE International Symposium on High Performance Computer Architecture (HPCA),"8 May 2017","2017","","","265","276","Optical on-chip communication is considered a promising candidate to overcome latency and energy bottlenecks of electrical interconnects. Although recently proposed hybrid Networks-on-chip (NoCs), which implement both electrical and optical links, improve power efficiency, they often fail to combine these two interconnect technologies efficiently and suffer from considerable laser power overheads caused by high-bandwidth optical links. We argue that these overheads can be avoided by inserting a higher quantity of low-bandwidth optical links in a topology, as this yields lower optical loss and in turn laser power. Moreover, when optimally combined with electrical links for short distances, this can be done without trading off latency. We present the effectiveness of this concept with Lego, our hybrid, mesh-based NoC that provides high power efficiency by utilizing electrical links for local traffic, and low-bandwidth optical links for long distances. Electrical links are placed systematically to outweigh the serialization delay introduced by the optical links, simplify router microarchitecture, and allow to save optical resources. Our routing algorithm always chooses the link that offers the lowest latency and energy. Compared to state-of-the-art proposals, Lego increases throughput-per-watt by at least 40%, and lowers latency by 35% on average for synthetic traffic. On SPLASH-2/PARSEC workloads, Lego improves power efficiency by at least 37% (up to 3.5×).","2378-203X","978-1-5090-4985-1","10.1109/HPCA.2017.23","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7920831","","Optical fiber communication;Power lasers;Delays;Bandwidth;Clocks;Optical resonators;Laser modes","","37","","53","IEEE","8 May 2017","","","IEEE","IEEE Conferences"
"Near-Ideal Networks-on-Chip for Servers","P. Lotfi-Kamran; M. Modarressi; H. Sarbazi-Azad","School of Computer Science, Institute for Research in Fundamental Sciences (IPM); School of Computer Science, Institute for Research in Fundamental Sciences (IPM); School of Computer Science, Institute for Research in Fundamental Sciences (IPM)",2017 IEEE International Symposium on High Performance Computer Architecture (HPCA),"8 May 2017","2017","","","277","288","Server workloads benefit from execution on many-core processors due to their massive request-level parallelism. A key characteristic of server workloads is the large instruction footprints. While a shared last-level cache (LLC) captures the footprints, it necessitates a low-latency network-on-chip (NOC) to minimize the core stall time on accesses serviced by the LLC. As strict quality-of-service requirements preclude the use of lean cores in server processors, we observe that even state-of-the-art single-cycle multi-hop NOCs are far from ideal because they impose significant NOC-induced delays on the LLC access latency, and diminish performance. Most of the NOC delay is due to per-hop resource allocation. In this paper, we take advantage of proactive resource allocation (PRA) to eliminate per-hop resource allocation time in single-cycle multi-hop networks to reach a near-ideal network for servers. PRA is undertaken during (1) the time interval in which it is known that LLC has the requested data, but the data is not yet ready, and (2) the time interval in which a packet is stalled in a router because the required resources are dedicated to another packet. Through detailed evaluation targeting a 64-core processor and a set of server workloads, we show that our proposal improves system performance by 12% over the state-of-the-art single-cycle multi-hop mesh NOC.","2378-203X","978-1-5090-4985-1","10.1109/HPCA.2017.16","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7920832","Latency;network-on-chip;resource allocation;server","Servers;Program processors;Spread spectrum communication;Delays;Resource management;Quality of service;Clocks","","12","","63","IEEE","8 May 2017","","","IEEE","IEEE Conferences"
"Design and Evaluation of AWGR-Based Photonic NoC Architectures for 2.5D Integrated High Performance Computing Systems","P. Grani; R. Proietti; V. Akella; S. J. Ben Yoo","Department of Electrical and Computer Engineering, University of California, Davis, CA, USA; Department of Electrical and Computer Engineering, University of California, Davis, CA, USA; Department of Electrical and Computer Engineering, University of California, Davis, CA, USA; Dept. of Electr. & Comput. Eng., University of California Davis, Davis, CA, US",2017 IEEE International Symposium on High Performance Computer Architecture (HPCA),"8 May 2017","2017","","","289","300","In future performance improvement of the basic building block of supercomputers has to come through increased integration enabled by 3D (vertical) and 2.5D (horizontal) die-stacking. But to take advantage of this integration we need an interconnection network between the memory and compute die that not only can provide an order of magnitude higher bandwidth but also consume an order of magnitude less power than today's state of the art electronic interconnects. We show how Arrayed Waveguide Grating Router-based photonic interconnects implemented on the silicon interposer can be used to realize a 16 × 16 photonic Network-on-Chip (NoC) with a bisection bandwidth of 16 Tb/s. We propose a baseline network, which consumes 2.57 pJ/bit assuming 100% utilization. We show that the power is dominated by the electro-optical interface of the transmitter, which can be reduced by a more aggressive design that improves the energy per bit to 0.454 pJ/bit at 100% utilization. Compared to recently proposed interposer-based electrical NoC's we show an average performance improvement of 25% on the PARSEC benchmark suite on a 64-core system using the Gem5 simulation framework.","2378-203X","978-1-5090-4985-1","10.1109/HPCA.2017.17","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7920833","","Bandwidth;Photonics;Arrayed waveguide gratings;Ports (Computers);Multiprocessor interconnection;Topology","","15","","49","IEEE","8 May 2017","","","IEEE","IEEE Conferences"
"Secure Dynamic Memory Scheduling Against Timing Channel Attacks","Y. Wang; B. Wu; G. E. Suh","Cornell University, Ithaca, NY, USA; Cornell University, Ithaca, NY, USA; Cornell University, Ithaca, NY, US",2017 IEEE International Symposium on High Performance Computer Architecture (HPCA),"8 May 2017","2017","","","301","312","This paper presents SecMC, a secure memory controller that provides efficient memory scheduling with a strong quantitative security guarantee against timing channel attacks. The first variant, named SecMC-NI, eliminates timing channels while allowing a tight memory schedule by interleaving memory requests that access different banks or ranks. Experimental results show that SecMC-NI significantly (45% on average) improves the performance of the best known scheme that does not rely on restricting memory placements. To further improve the performance, the paper proposes SecMC-Bound, which enables trading-off security for performance with a quantitative information theoretic bound on information leakage. The experimental results show that allowing small information leakage can yield significant performance improvements.","2378-203X","978-1-5090-4985-1","10.1109/HPCA.2017.27","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7920834","","Timing;Security;Schedules;Interference;Dynamic scheduling;Random access memory;Cloud computing","","6","1","23","IEEE","8 May 2017","","","IEEE","IEEE Conferences"
