"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Leaking Information Through Cache LRU States","W. Xiong; J. Szefer","Yale University, New Haven, CT, USA; Yale University, New Haven, CT, USA",2020 IEEE International Symposium on High Performance Computer Architecture (HPCA),"16 Apr 2020","2020","","","139","152","The Least-Recently Used cache replacement policy and its variants are widely deployed in modern processors. This paper shows for the first time in detail that the LRU states of caches can be used to leak information: any access to a cache by a sender will modify the LRU state, and the receiver is able to observe this through a timing measurement. This paper presents LRU timing-based channels both when the sender and the receiver have shared memory, e.g., shared library data pages, and when they are separate processes without shared memory. In addition, the new LRU timing-based channels are demonstrated on both Intel and AMD processors in scenarios where the sender and the receiver are sharing the cache in both hyper-threaded setting and time-sliced setting. The transmission rate of the LRU channels can be up to 600Kbps per cache set in the hyper-threaded setting. Different from the majority of existing cache channels which require the sender to trigger cache misses, the new LRU channels work with the sender only having cache hits, making the channel faster and more stealthy. This paper also demonstrates that the new LRU channels can be used in transient execution attacks, e.g., Spectre. Further, this paper shows that the LRU channels pose threats to existing secure cache designs, and this work demonstrates the LRU channels affect the secure PL cache. The paper finishes by discussing and evaluating possible defenses.","2378-203X","978-1-7281-6149-5","10.1109/HPCA47549.2020.00021","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9065598","caches, side channels, covert channels, timing-based channels, replacement policy, LRU","Receivers;Timing;Program processors;Transient analysis;Encoding;History;Computer architecture","","43","","55","IEEE","16 Apr 2020","","","IEEE","IEEE Conferences"
"Baldur: A Power-Efficient and Scalable Network Using All-Optical Switches","M. R. Jokar; J. Qiu; F. T. Chong; L. L. Goddard; J. M. Dallesasse; M. Feng; Y. Li","Department of Computer Science, University of Chicago; Department of Electrical and Computer Engineering, University of Illinois at Urbana-Champaign; Department of Computer Science, University of Chicago; Department of Electrical and Computer Engineering, University of Illinois at Urbana-Champaign; Department of Electrical and Computer Engineering, University of Illinois at Urbana-Champaign; Department of Electrical and Computer Engineering, University of Illinois at Urbana-Champaign; Department of Computer Science, University of Chicago",2020 IEEE International Symposium on High Performance Computer Architecture (HPCA),"16 Apr 2020","2020","","","153","166","We present the first all-optical network, Baldur, to enable power-efficient and high-speed communications in future exascale computing systems. The essence of Baldur is its ability to perform packet routing on-the-fly in the optical domain using an emerging technology called the transistor laser (TL), which presents interesting opportunities and challenges at the system level. Optical packet switching readily eliminates many inefficiencies associated with the crossings between optical and electrical domains. However, TL gates consume high power at the current technology node, which makes TL-based buffering and optical clock recovery impractical. Consequently, we must adopt novel (bufferless and clock-less) architecture and design approaches that are substantially different from those used in current networks. At the architecture level, we support a bufferless design by turning to techniques that have fallen out of favor for current networks. Baldur uses a low-radix, multi-stage network with a simple routing algorithm that drops packets to handle congestion, and we further incorporate path multiplicity and randomness to minimize packet drops. This design also minimizes the number of TL gates needed in each switch. At the logic design level, a non-conventional, length-based data encoding scheme is used to eliminate the need for clock recovery. We thoroughly validate and evaluate Baldur using a circuit simulator and a network simulator. Our results show that Baldur achieves up to 3,000X lower average latency while consuming 3.2X-26.4X less power than various state-of-the art networks under a wide variety of traffic patterns and real workloads, for the scale of 1,024 server nodes. Baldur is also highly scalable, since its power per node stays relatively constant as we increase the network size to over 1 million server nodes, which corresponds to 14.6X-31.0X power improvements compared to state-of-the-art networks at this scale.","2378-203X","978-1-7281-6149-5","10.1109/HPCA47549.2020.00022","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9065595","optical computing;all-optical network;exascale computing;datacenter network","Optical switches;Optical buffering;Optical fiber networks;High-speed optical techniques;Optical packet switching;Logic gates;Servers","","6","","46","IEEE","16 Apr 2020","","","IEEE","IEEE Conferences"
"Twig: Multi-Agent Task Management for Colocated Latency-Critical Cloud Services","R. Nishtala; V. Petrucci; P. Carpenter; M. Sjalander","Norwegian University of Science and Technology, Norway; Federal University of Bahia, Brazil; Barcelona Supercomputing Center, Spain; Norwegian University of Science and Technology, Trondheim, Norway",2020 IEEE International Symposium on High Performance Computer Architecture (HPCA),"16 Apr 2020","2020","","","167","179","Many of the important services running on data centres are latency-critical, time-varying, and demand strict user satisfaction. Stringent tail-latency targets for colocated services and increasing system complexity make it challenging to reduce the power consumption of data centres. Data centres typically sacrifice server efficiency to maintain tail-latency targets resulting in an increased total cost of ownership. This paper introduces Twig, a scalable quality-of-service (QoS) aware task manager for latency-critical services co-located on a server system. Twig successfully leverages deep reinforcement learning to characterise tail latency using hardware performance counters and to drive energy-efficient task management decisions in data centres. We evaluate Twig on a typical data centre server managing four widely used latency-critical services. Our results show that Twig outperforms prior works in reducing energy usage by up to 38% while achieving up to 99% QoS guarantee for latency-critical services.","2378-203X","978-1-7281-6149-5","10.1109/HPCA47549.2020.00023","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9065442","","Task analysis;Quality of service;Data centers;Servers;Resource management;Standards;Explosions","","55","","72","IEEE","16 Apr 2020","","","IEEE","IEEE Conferences"
"QuickNN: Memory and Performance Optimization of k-d Tree Based Nearest Neighbor Search for 3D Point Clouds","R. Pinkham; S. Zeng; Z. Zhang",University of Michigan; General Motors; University of Michigan,2020 IEEE International Symposium on High Performance Computer Architecture (HPCA),"16 Apr 2020","2020","","","180","192","The use of Light Detection And Ranging (LiDAR) has enabled the continued improvement in accuracy and performance of autonomous navigation. The latest applications require LiDAR's of the highest spatial resolution, which generate a massive amount of 3D point clouds that need to be processed in real time. In this work, we investigate the architecture design for k-Nearest Neighbor (kNN) search, an important processing kernel for 3D point clouds. An approximate kNN search based on a k-dimensional (k-d) tree is employed to improve performance. However, even for today's moderate-sized problems, this approximate kNN search is severely hindered by memory bandwidth due to numerous random accesses and minimal data reuse opportunities. We apply several memory optimization schemes to alleviate the bandwidth bottleneck: 1) the k-d tree data structure is partitioned to two sets: tree nodes and point buckets, based on their distinct characteristics - tree nodes that have high reuse are cached for their lifetime to facilitate search, while point buckets with low reuse are organized in regular contiguous segments in external memory to facilitate efficient burst access; 2) write and read caches are added to gather random accesses to transform them to sequential accesses; and 3) tree construction and tree search are interleaved to cut redundant access streams. With optimized memory bandwidth, the kNN search can be further accelerated by two new processing schemes: 1) parallel tree traversal that utilizes multiple workers with minimal tree duplication overhead, and 2) incremental tree building that minimizes the overhead of tree construction by dynamically updating the tree instead of building it from scratch every time. We demonstrate the performance and memory-optimized QuickNN architecture on FPGA and perform exhaustive benchmarking, showing that up to a 19× and 7.3× speedup over k-d tree searches performed on a modern CPU and GPU, respectively, and a 14.5× speedup over a comparable sized architecture performing an exact search. Finally, we show that QuickNN achieves two orders of magnitude performance per watt increase over CPU and GPU methods.","2378-203X","978-1-7281-6149-5","10.1109/HPCA47549.2020.00024","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9065602","autonomous driving;k nearest neighbor;fpga;architecture;lidar","Three-dimensional displays;Computer architecture;Search problems;Laser radar;Bandwidth;Buildings;Benchmark testing","","41","","49","IEEE","16 Apr 2020","","","IEEE","IEEE Conferences"
"CLITE: Efficient and QoS-Aware Co-Location of Multiple Latency-Critical Jobs for Warehouse Scale Computers","T. Patel; D. Tiwari",Northeastern University; Northeastern University,2020 IEEE International Symposium on High Performance Computer Architecture (HPCA),"16 Apr 2020","2020","","","193","206","Large-scale data centers run latency-critical jobs with quality-of-service (QoS) requirements, and throughput-oriented background jobs, which need to achieve high perfor-mance. Previous works have proposed methods which cannot co-locate multiple latency-critical jobs with multiple back-grounds jobs while: (1) meeting the QoS requirements of all latency-critical jobs, and (2) maximizing the performance of the background jobs. This paper proposes CLITE, a Bayesian Optimization-based, multi-resource partitioning technique which achieves these goals. CLITE is publicly available at https://github.com/GoodwillComputingLab/CLITE.","2378-203X","978-1-7281-6149-5","10.1109/HPCA47549.2020.00025","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9065583","QoS Delivery;Warehouse Scale Computing;Latency Critical Jobs;Multi Tenancy","Quality of service;Bandwidth;Sensitivity;Adaptation models;Bayes methods;Resource management;Data centers","","123","","72","IEEE","16 Apr 2020","","","IEEE","IEEE Conferences"
"Q-Zilla: A Scheduling Framework and Core Microarchitecture for Tail-Tolerant Microservices","A. Mirhosseini; B. L. West; G. W. Blake; T. F. Wenisch",University of Michigan; University of Michigan; Amazon Web Services; University of Michigan,2020 IEEE International Symposium on High Performance Computer Architecture (HPCA),"16 Apr 2020","2020","","","207","219","Managing tail latency is a primary challenge in designing large-scale Internet services. Queuing is a major contributor to end-to-end tail latency, wherein nominal tasks are enqueued behind rare, long ones, due to Head-of-Line (HoL) blocking. In this paper, we introduce Q-Zilla, a scheduling framework to tackle tail latency from a queuing perspective, and CoreZilla, a microarchitectural instantiation of our framework. On the algorthmic front, we first propose Server-Queue Decoupled Size-Interval Task Assignment (SQD-SITA), an efficient scheduling algorithm to minimize tail latency for high-disparity service distributions. SQD-SITA is inspired by an earlier algorithm, SITA, which explicitly seeks to address HoL blocking by providing an ""express-lane"" for short tasks, protecting them from queuing behind rare, long ones. But, SITA requires prior knowledge of task lengths to steer them into their corresponding lane, which is impractical. Furthermore, SITA may underperform an M/G/k system when some lanes become underutilized. In contrast, SQD-SITA uses incremental preemption to avoid the need for a priori task-size information, and dynamically reallocates servers to lanes to increase server utilization with no performance penalty. We then introduce Interruptible SQD-SITA, which further improves tail latency at the cost of additional preemptions. Finally, we describe and evaluate CoreZilla, wherein a multi-threaded core efficiently implements ISQD-SITA in a software-transparent manner at minimal cost. Our evaluation demonstrates that CoreZilla improves tail latency over a conventional SMT core with 2, 4, and 8 contexts by 2.25×, 3.23×, and 4.88×, on average, respectively.","2378-203X","978-1-7281-6149-5","10.1109/HPCA47549.2020.00026","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9065545","","Task analysis;Context;Servers;Organizations;Registers;Queueing analysis;Synchronization","","21","","80","IEEE","16 Apr 2020","","","IEEE","IEEE Conferences"
"PREMA: A Predictive Multi-Task Scheduling Algorithm For Preemptible Neural Processing Units","Y. Choi; M. Rhu","School of Electrical Engineering, KAIST; School of Electrical Engineering, KAIST",2020 IEEE International Symposium on High Performance Computer Architecture (HPCA),"16 Apr 2020","2020","","","220","233","To amortize cost, cloud vendors providing DNN acceleration as a service to end-users employ consolidation and virtualization to share the underlying resources among multiple DNN service requests. This paper makes a case for a ""preemptible"" neural processing unit (NPU) and a ""predictive"" multi-task scheduler to meet the latency demands of high-priority inference while maintaining high throughput. We evaluate both the mechanisms that enable NPUs to be preemptible and the policies that utilize them to meet scheduling objectives. We show that preemptive NPU multi-tasking can achieve an average 7.8×, 1.4×, and 4.8× improvement in latency, throughput, and SLA satisfaction, respectively.","2378-203X","978-1-7281-6149-5","10.1109/HPCA47549.2020.00027","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9065590","","Task analysis;Throughput;Graphics processing units;Servers;Google;Computer architecture;Random access memory","","88","","73","IEEE","16 Apr 2020","","","IEEE","IEEE Conferences"
"Domain-Specialized Cache Management for Graph Analytics","P. Faldu; J. Diamond; B. Grot",The University of Edinburgh; Oracle Labs; The University of Edinburgh,2020 IEEE International Symposium on High Performance Computer Architecture (HPCA),"16 Apr 2020","2020","","","234","248","Graph analytics power a range of applications in areas as diverse as finance, networking and business logistics. A common property of graphs used in the domain of graph analytics is a power-law distribution of vertex connectivity, wherein a small number of vertices are responsible for a high fraction of all connections in the graph. These richly-connected, hot, vertices inherently exhibit high reuse. However, this work finds that state-of-the-art hardware cache management schemes struggle in capitalizing on their reuse due to highly irregular access patterns of graph analytics. In response, we propose GRASP, domain-specialized cache management at the last-level cache for graph analytics. GRASP augments existing cache policies to maximize reuse of hot vertices by protecting them against cache thrashing, while maintaining sufficient flexibility to capture the reuse of other vertices as needed. GRASP keeps hardware cost negligible by leveraging lightweight software support to pinpoint hot vertices, thus eliding the need for storage-intensive prediction mechanisms employed by state-of-the-art cache management schemes. On a set of diverse graph-analytic applications with large high-skew graph datasets, GRASP outperforms prior domain-agnostic schemes on all datapoints, yielding an average speed-up of 4.2% (max 9.4%) over the best-performing prior scheme. GRASP remains robust on low-/no-skew datasets, whereas prior schemes consistently cause a slowdown.","2378-203X","978-1-7281-6149-5","10.1109/HPCA47549.2020.00028","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9065556","graph analytics;graph reordering;skew;last-level cache;cache management;domain-specialized","Hardware;Software;Task analysis;Computer architecture;Robustness;System-on-chip;Color","","44","","72","IEEE","16 Apr 2020","","","IEEE","IEEE Conferences"
"ALRESCHA: A Lightweight Reconfigurable Sparse-Computation Accelerator","B. Asgari; R. Hadidi; T. Krishna; H. Kim; S. Yalamanchili","Georgia Institute of Technology, Atlanta, GA; Georgia Institute of Technology, Atlanta, GA; Georgia Institute of Technology, Atlanta, GA; Georgia Institute of Technology, Atlanta, GA; Georgia Institute of Technology, Atlanta, GA",2020 IEEE International Symposium on High Performance Computer Architecture (HPCA),"16 Apr 2020","2020","","","249","260","Sparse problems that dominate a wide range of applications fail to effectively benefit from high memory bandwidth and concurrent computations in modern high-performance computer systems. Therefore, hardware accelerators have been proposed to capture a high degree of parallelism in sparse problems. However, the unexplored challenge for sparse problems is the limited opportunity for parallelism because of data dependencies, a common computation pattern in scientific sparse problems. Our key insight is to extract parallelism by mathematically transforming the computations into equivalent forms. The transformation breaks down the sparse kernels into a majority of independent parts and a minority of data-dependent ones and reorders these parts to gain performance. To implement the key insight, we propose a lightweight reconfigurable sparse-computation accelerator (Alrescha). To efficiently run the data-dependent and parallel parts and to enable fast switching between them, Alrescha makes two contributions. First, it implements a compute engine with a fixed compute unit for the parallel parts and a lightweight reconfigurable engine for the execution of the data-dependent parts. Second, Alrescha benefits from a locally-dense storage format, with the right order of non-zero values to yield the order of computations dictated by the transformation. The combination of the lightweight reconfigurable hardware and the storage format enables uninterrupted streaming from memory. Our simulation results show that compared to GPU, Alrescha achieves an average speedup of 15.6x for scientific sparse problems, and 8x for graph algorithms. Moreover, compared to GPU, Alrescha consumes 14x less energy.","2378-203X","978-1-7281-6149-5","10.1109/HPCA47549.2020.00029","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9065572","Sparse;Reconfiguration;Accelerator;Scientific Problems;PDE solver","Sparse matrices;Hardware;Kernel;Parallel processing;US Department of Transportation;Mathematical model;Computational modeling","","49","","39","IEEE","16 Apr 2020","","","IEEE","IEEE Conferences"
"SpArch: Efficient Architecture for Sparse Matrix Multiplication","Z. Zhang; H. Wang; S. Han; W. J. Dally","EECS, Massachusetts Institute of Technology, Cambridge, MA, US; EECS, Massachusetts Institute of Technology, Cambridge, MA, US; EECS, Massachusetts Institute of Technology, Cambridge, MA, US; Electrical Engineering, Stanford University / NVIDIA, Stanford, CA, US",2020 IEEE International Symposium on High Performance Computer Architecture (HPCA),"16 Apr 2020","2020","","","261","274","Generalized Sparse Matrix-Matrix Multiplication (SpGEMM) is a ubiquitous task in various engineering and scientific applications. However, inner product based SpGEMM introduces redundant input fetches for mismatched nonzero operands, while outer product based approach suffers from poor output locality due to numerous partial product matrices. Inefficiency in the reuse of either inputs or outputs data leads to extensive and expensive DRAM access. To address this problem, this paper proposes an efficient sparse matrix multiplication accelerator architecture, SpArch, which jointly optimizes the data locality for both input and output matrices. We first design a highly parallelized streaming-based merger to pipeline the multiply and merge stage of partial matrices so that partial matrices are merged on chip immediately after produced. We then propose a condensed matrix representation that reduces the number of partial matrices by three orders of magnitude and thus reduces DRAM access by 5.4x. We further develop a Huffman tree scheduler to improve the scalability of the merger for larger sparse matrices, which reduces the DRAM access by another 1.8x. We also resolve the increased input matrix read induced by the new representation using a row prefetcher with near-optimal buffer replacement policy, further reducing the DRAM access by 1.5x. Evaluated on 20 benchmarks, SpArch reduces the total DRAM access by 2.8x over previous state-of-the-art. On average, SpArch achieves 4x, 19x, 18x, 17x, 1285x speedup and 6x, 164x, 435x, 307x, 62x energy savings over OuterSpace, MKL, cuSPARSE, CUSP, and ARM Armadillo, respectively.","2378-203X","978-1-7281-6149-5","10.1109/HPCA47549.2020.00030","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9065428","Sparse Matrix Multiplication;Domain-Specific Architecture;Specialized Accelerators;Huffman-Tree;Data Reuse","Random access memory;Sparse matrices;Corporate acquisitions;Prefetching;Parallel processing;Indexes;Computer architecture","","205","","60","IEEE","16 Apr 2020","","","IEEE","IEEE Conferences"
"Mitigating Voltage Drop in Resistive Memories by Dynamic RESET Voltage Regulation and Partition RESET","F. Zokaee; L. Jiang",Indiana University Bloomington; Indiana University Bloomington,2020 IEEE International Symposium on High Performance Computer Architecture (HPCA),"16 Apr 2020","2020","","","275","286","The emerging resistive random access memory (ReRAM) technology has been deemed as one of the most promising alternatives to DRAM in main memories, due to its better scalability, zero cell leakage and short read latency. The cross-point (CP) array enables ReRAM to obtain the theoretical minimum 4F^2 cell size by placing a cell at the cross-point of a word-line and a bit-line. However, ReRAM CP arrays suffer from large sneak current resulting in significant voltage drop that greatly prolongs the array RESET latency. Although prior works reduce the voltage drop in CP arrays, they either substantially increase the array peripheral overhead or cannot work well with wear leveling schemes. In this paper, we propose two array micro-architecture level techniques, dynamic RESET voltage regulation (DRVR) and partition RESET (PR), to mitigate voltage drop on both bit-lines and word-lines in ReRAM CP arrays. DRVR dynamically provides higher RESET voltage to the cells far from the write driver and thus encountering larger voltage drop on a bit-line, so that all cells on a bit-line share approximately the same latency during RESETs. PR decides how many and which cells to reset online to partition the CP array into multiple equivalent circuits with smaller word-line resistance and voltage drop. Because DRVR and PR greatly reduce the array RESET latency, the ReRAM-based main memory lifetime under the worst case non-stop write traffic significantly decreases. To increase the CP array endurance, we further upgrade DRVR by providing lower RESET voltage to the cells suffering from less voltage drop on a word-line. Our experimental results show that, compared to the combination of prior voltage drop reduction techniques, our DRVR and PR improve the system performance by 11.7% and decrease the energy consumption by 46% averagely, while still maintaining >10-year main memory system lifetime.","2378-203X","978-1-7281-6149-5","10.1109/HPCA47549.2020.00031","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9065529","","Computer architecture;Microprocessors;Switches;Resistance;Voltage control;Random access memory;Equivalent circuits","","6","","37","IEEE","16 Apr 2020","","","IEEE","IEEE Conferences"
"DRAM-Less: Hardware Acceleration of Data Processing with New Memory","J. Zhang; G. Park; D. Donofrio; J. Shalf; M. Jung","Computer Architecture and Memory Systems Laboratory, Korea Advanced Institute of Science and Technology (KAIST); Computer Architecture and Memory Systems Laboratory, Korea Advanced Institute of Science and Technology (KAIST); Computer Architecture and Memory Systems Laboratory, Lawrence Berkeley National Laboratory; Computer Architecture and Memory Systems Laboratory, Lawrence Berkeley National Laboratory; Computer Architecture and Memory Systems Laboratory, Korea Advanced Institute of Science and Technology (KAIST)",2020 IEEE International Symposium on High Performance Computer Architecture (HPCA),"16 Apr 2020","2020","","","287","302","General purpose hardware accelerators have become major data processing resources in many computing domains. However, the processing capability of hardware accelerations is often limited by costly software interventions and memory copies to support compulsory data movement between different processors and solid-state drives (SSDs). This in turn also wastes a significant amount of energy in modern accelerated systems. In this work, we propose, DRAM-less, a hardware automation approach that precisely integrates many state-of-the-art phase change memory (PRAM) modules into its data processing network to dramatically reduce unnecessary data copies with a minimum of software modifications. We implement a new memory controller that plugs a real 3x nm multi-partition PRAM to 28nm technology FPGA logic cells and interoperate its design into a real PCIe accelerator emulation platform. The evaluation results reveal that our DRAM-less achieves, on average, 47% better performance than advanced acceleration approaches that use a peer-to-peer DMA.","2378-203X","978-1-7281-6149-5","10.1109/HPCA47549.2020.00032","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9065582","near-data processing;accelerator;FPGA controller;data movement","Phase change random access memory;Data processing;Hardware;Acceleration;Kernel;Buffer storage","","4","","69","IEEE","16 Apr 2020","","","IEEE","IEEE Conferences"
"ELP2IM: Efficient and Low Power Bitwise Operation Processing in DRAM","X. Xin; Y. Zhang; J. Yang","Electrical and Computer Engineering Department, University of Pittsburgh; Department of Computer Science, University of Pittsburgh; Electrical and Computer Engineering Department, University of Pittsburgh",2020 IEEE International Symposium on High Performance Computer Architecture (HPCA),"16 Apr 2020","2020","","","303","314","Recently proposed DRAM based memory-centric architectures have demonstrated their great potentials in addressing the memory wall challenge of modern computing systems. Such architectures exploit charge sharing of multiple rows to enable in-memory bitwise operations. However, existing designs rely heavily on reserved rows to implement computation, which introduces high data movement overhead, large operation latency, large energy consumption, and low operation reliability. In this paper, we propose ELP2IM, an efficient and low power processing in-memory architecture, to address the above issues. ELP2IM utilizes two stable states of sense amplifiers in DRAM subarrays so that it can effectively reduce the number of intra-subarray data movements as well as the number of concurrently opened DRAM rows, which exhibits great performance and energy consumption advantages over existing designs. Our experimental results show that the power efficiency of ELP2IM is more than 2X improvement over the state-of-the-art DRAM based memory-centric designs in real application.","2378-203X","978-1-7281-6149-5","10.1109/HPCA47549.2020.00033","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9065462","","Random access memory;Decoding;Logic gates;Logic arrays;Complexity theory;Voltage control;Computer architecture","","59","","60","IEEE","16 Apr 2020","","","IEEE","IEEE Conferences"
"ResiRCA: A Resilient Energy Harvesting ReRAM Crossbar-Based Accelerator for Intelligent Embedded Processors","K. Qiu; N. Jao; M. Zhao; C. S. Mishra; G. Gudukbay; S. Jose; J. Sampson; M. T. Kandemir; V. Narayanan","Capital Normal University, Beijing, China; Pennsylvania State University, USA; Shandong University, Qingdao, China; Pennsylvania State University, USA; Pennsylvania State University, USA; Pennsylvania State University, USA; Pennsylvania State University, USA; Pennsylvania State University, USA; Pennsylvania State University, USA",2020 IEEE International Symposium on High Performance Computer Architecture (HPCA),"16 Apr 2020","2020","","","315","327","Many recent works have shown substantial efficiency boosts from performing inference tasks on Internet of Things (IoT) nodes rather than merely transmitting raw sensor data. However, such tasks, e.g., convolutional neural networks (CNNs), are very compute intensive. They are therefore challenging to complete at sensing-matched latencies in ultra-low-power and energy-harvesting IoT nodes. ReRAM crossbar-based accelerators (RCAs) are an ideal candidate to perform the dominant multiplication-and-accumulation (MAC) operations in CNNs efficiently, but conventional, performance-oriented RCAs, while energy-efficient, are power hungry and ill-optimized for the intermittent and unstable power supply of energy-harvesting IoT nodes. This paper presents the ResiRCA architecture that integrates a new, lightweight, and configurable RCA suitable for energy harvesting environments as an opportunistically executing augmentation to a baseline sense-and-transmit battery-powered IoT node. To maximize ResiRCA throughput under different power levels, we develop the ResiSchedule approach for dynamic RCA reconfiguration. The proposed approach uses loop tiling-based computation decomposition, model duplication within the RCA, and inter-layer pipelining to reduce RCA activation thresholds and more closely track execution costs with dynamic power income. Experimental results show that ResiRCA together with ResiSchedule achieve average speedups and energy efficiency improvements of 8× and 14× respectively compared to a baseline RCA with intermittency-unaware scheduling.","2378-203X","978-1-7281-6149-5","10.1109/HPCA47549.2020.00034","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9065347","Energy harvesting, ReRAM crossbar, CNN, Reconfigurable hardware, Loop tiling, Computation scheduling","Throughput;Power demand;Computer architecture;Task analysis;Hardware;Kernel","","27","","45","IEEE","16 Apr 2020","","","IEEE","IEEE Conferences"
"A^3: Accelerating Attention Mechanisms in Neural Networks with Approximation","T. J. Ham; S. J. Jung; S. Kim; Y. H. Oh; Y. Park; Y. Song; J. -H. Park; S. Lee; K. Park; J. W. Lee; D. -K. Jeong",Seoul National University; Seoul National University; Seoul National University; Sungkyunkwan University; Seoul National University; Seoul National University; Seoul National University; Seoul National University; SK Hynix; Seoul National University; Seoul National University,2020 IEEE International Symposium on High Performance Computer Architecture (HPCA),"16 Apr 2020","2020","","","328","341","With the increasing computational demands of the neural networks, many hardware accelerators for the neural networks have been proposed. Such existing neural network accelerators often focus on popular neural network types such as convolutional neural networks (CNNs) and recurrent neural networks (RNNs); however, not much attention has been paid to attention mechanisms, an emerging neural network primitive that enables neural networks to retrieve most relevant information from a knowledge-base, external memory, or past states. The attention mechanism is widely adopted by many state-of-the-art neural networks for computer vision, natural language processing, and machine translation, and accounts for a large portion of total execution time. We observe today's practice of implementing this mechanism using matrix-vector multiplication is suboptimal as the attention mechanism is semantically a content-based search where a large portion of computations ends up not being used. Based on this observation, we design and architect A3, which accelerates attention mechanisms in neural networks with algorithmic approximation and hardware specialization. Our proposed accelerator achieves multiple orders of magnitude improvement in energy efficiency (performance/watt) as well as substantial speedup over the state-of-the-art conventional hardware.","2378-203X","978-1-7281-6149-5","10.1109/HPCA47549.2020.00035","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9065498","attention mechanism;approximation;neural network;accelerators;Domain Specific Architectures","Artificial neural networks;Hardware;Task analysis;Computational modeling;Bit error rate;Data models","","175","","79","IEEE","16 Apr 2020","","","IEEE","IEEE Conferences"
"AccPar: Tensor Partitioning for Heterogeneous Deep Learning Accelerators","L. Song; F. Chen; Y. Zhuo; X. Qian; H. Li; Y. Chen",Duke University; Duke University; University of Southern California; University of Southern California; Duke University; Duke University,2020 IEEE International Symposium on High Performance Computer Architecture (HPCA),"16 Apr 2020","2020","","","342","355","Deep neural network (DNN) accelerators as an example of domain-specific architecture have demonstrated great success in DNN inference. However, the architecture acceleration for equally important DNN training has not yet been fully studied. With data forward, error backward and gradient calculation, DNN training is a more complicated process with higher computation and communication intensity. Because the recent research demonstrates a diminishing specialization return, namely, “accelerator wall”, we believe that a promising approach is to explore coarse-grained parallelism among multiple performance-bounded accelerators to support DNN training. Distributing computations on multiple heterogeneous accelerators to achieve high throughput and balanced execution, however, remaining challenging. We present ACCPAR, a principled and systematic method of determining the tensor partition among heterogeneous accelerator arrays. Compared to prior empirical or unsystematic methods, ACCPAR considers the complete tensor partition space and can reveal previously unknown new parallelism configurations. ACCPAR optimizes the performance based on a cost model that takes into account both computation and communication costs of a heterogeneous execution environment. Hence, our method can avoid the drawbacks of existing approaches that use communication as a proxy of the performance. The enhanced flexibility of tensor partitioning in ACCPAR allows the flexible ratio of computations to be distributed among accelerators with different performances. The proposed search algorithm is also applicable to the emerging multi-path patterns in modern DNNs such as ResNet. We simulate ACCPAR on a heterogeneous accelerator array composed of both TPU-v2 and TPU-v3 accelerators for the training of large-scale DNN models such as Alexnet, Vgg series and Resnet series. The average performance improvements of the state-of-the-art “one weird trick” (OWT) and HYPAR, and ACCPAR, normalized to the baseline data parallelism scheme where each accelerator replicates the model and processes different input data in parallel, are 2.98×, 3.78×, and 6.30×, respectively.","2378-203X","978-1-7281-6149-5","10.1109/HPCA47549.2020.00036","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9065574","Deep Learning Accelerator;Tensor Partitioning;Training Acceleration","Tensile stress;Computational modeling;Training;Parallel processing;Data models;Computer architecture;Bandwidth","","42","","166","IEEE","16 Apr 2020","","","IEEE","IEEE Conferences"
