"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Domino Temporal Data Prefetcher","M. Bakhshalipour; P. Lotfi-Kamran; H. Sarbazi-Azad","Institute for Research in Fundamental Sciences (IPM); School of Computer Science, Institute for Research in Fundamental Sciences (IPM); School of Computer Science, Institute for Research in Fundamental Sciences (IPM)",2018 IEEE International Symposium on High Performance Computer Architecture (HPCA),"29 Mar 2018","2018","","","131","142","Big-data server applications frequently encounter data misses, and hence, lose significant performance potential. One way to reduce the number of data misses or their effect is data prefetching. As data accesses have high temporal correlations, temporal prefetching techniques are promising for them. While state-of-the-art temporal prefetching techniques are effective at reducing the number of data misses, we observe that there is a significant gap between what they offer and the opportunity. This work aims to improve the effectiveness of temporal prefetching techniques. We identify the lookup mechanism of existing temporal prefetchers responsible for the large gap between what they offer and the opportunity. Existing lookup mechanisms either not choose the right stream in the history, or unnecessarily delay the stream selection, and hence, miss the opportunity at the beginning of every stream. In this work, we introduce Domino prefetching to address the limitations of existing temporal prefetchers. Domino prefetcher is a temporal data prefetching technique that logically looks up the history with both one and two last miss addresses to find a match for prefetching. We propose a practical design for Domino prefetcher that employs an Enhanced Index Table that is indexed by just a single miss address. We show that Domino prefetcher captures more than 90% of the temporal opportunity. Through detailed evaluation targeting a quad-core processor and a set of server workloads, we show that Domino prefetcher improves system performance by 16% over the baseline with no data prefetcher and 6% over the state-of- the-art temporal data prefetcher.","2378-203X","978-1-5386-3659-6","10.1109/HPCA.2018.00021","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8327004","Temporal prefetcher;data miss;server workload;single address lookup;two address lookup","Prefetching;History;Servers;Correlation;Indexes;Media;Context","","72","","66","IEEE","29 Mar 2018","","","IEEE","IEEE Conferences"
"ProFess: A Probabilistic Hybrid Main Memory Management Framework for High Performance and Fairness","D. Knyaginin; V. Papaefstathiou; P. Stenstrom","Chalmers University of Technology, Gothenburg, Sweden; FORTH-ICS, Heraklion, Crete, Greece; Chalmers University of Technology, Gothenburg, Sweden",2018 IEEE International Symposium on High Performance Computer Architecture (HPCA),"29 Mar 2018","2018","","","143","155","Non-Volatile Memory (NVM) technologies enable cost-effective hybrid main memories with two partitions: M1 (DRAM) and slower but larger M2 (NVM). This paper considers a flat migrating organization of hybrid memories. A challenging and open issue of managing such memories is to allocate M1 among co-running programs such that high fairness is achieved at the same time as high performance. This paper introduces ProFess: a Probabilistic hybrid main memory management Framework for high performance and fairness. It comprises: i) a Relative-Slowdown Monitor (RSM) that enables fair management by indicating which program suffers the most from competition for M1; and ii) a probabilistic Migration-Decision Mechanism (MDM) that unlocks high performance by realizing cost-benefit analysis that is individual for each pair of data blocks considered for migration. Within ProFess, RSM guides MDM towards high fairness. We show that for the multiprogrammed workloads evaluated, ProFess improves fairness by 15% (avg.; up to 29%), compared to the state-of-the-art, while outperforming it by 12% (avg.; up to 29%).","2378-203X","978-1-5386-3659-6","10.1109/HPCA.2018.00022","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8327005","hybrid main memory;flat migrating organization;fairness;performance;hardware","Random access memory;Nonvolatile memory;Organizations;Memory management;Probabilistic logic;Three-dimensional displays;Topology","","6","","40","IEEE","29 Mar 2018","","","IEEE","IEEE Conferences"
"RCoal: Mitigating GPU Timing Attack via Subwarp-Based Randomized Coalescing Techniques","G. Kadam; D. Zhang; A. Jog","College of William and Mary, Williamsburg, VA; Penn State University, State College, PA; College of William and Mary, Williamsburg, VA",2018 IEEE International Symposium on High Performance Computer Architecture (HPCA),"29 Mar 2018","2018","","","156","167","Graphics processing units (GPUs) are becoming default accelerators in many domains such as high-performance computing (HPC), deep learning, and virtual/augmented reality. Recently, GPUs have also shown significant speedups for a variety of security-sensitive applications such as encryptions. These speedups have largely benefited from the high memory bandwidth and compute throughput of GPUs. One of the key features to optimize the memory bandwidth consumption in GPUs is intra-warp memory access coalescing, which merges memory requests originating from different threads of a single warp into as few cache lines as possible. However, this coalescing feature is also shown to make the GPUs prone to the correlation timing attacks as it exposes the relationship between the execution time and the number of coalesced accesses. Consequently, an attacker is able to correctly reveal an AES private key via repeatedly gathering encrypted data and execution time on a GPU. In this work, we propose a series of defense mechanisms to alleviate such timing attacks by carefully trading off performance for improved security. Specifically, we propose to randomize the coalescing logic such that the attacker finds it hard to guess the correct number of coalesced accesses generated. To this end, we propose to randomize: a) the granularity (called as subwarp) at which warp threads are grouped together for coalescing, and b) the threads selected by each subwarp for coalescing. Such randomization techniques result in three mechanisms: fixed-sized subwarp (FSS), random-sized subwarp (RSS), and random-threaded subwarp (RTS). We find that the combination of these security mechanisms offers 24- to 961-times improvement in the security against the correlation timing attacks with 5 to 28% performance degradation.","2378-203X","978-1-5386-3659-6","10.1109/HPCA.2018.00023","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8327006","GPUs;Hardware Security;Coalescing","Instruction sets;Graphics processing units;Timing;Cryptography;Correlation;Memory management","","37","","37","IEEE","29 Mar 2018","","","IEEE","IEEE Conferences"
"Are Coherence Protocol States Vulnerable to Information Leakage?","F. Yao; M. Doroslovacki; G. Venkataramani","Dept. of Electr. & Comput. Eng., George Washington Univ., Washington, DC, USA; Dept. of Electr. & Comput. Eng., George Washington Univ., Washington, DC, USA; Dept. of Electr. & Comput. Eng., George Washington Univ., Washington, DC, USA",2018 IEEE International Symposium on High Performance Computer Architecture (HPCA),"29 Mar 2018","2018","","","168","179","Most commercial multi-core processors incorporate hardware coherence protocols to support efficient data transfers and updates between their constituent cores. While hardware coherence protocols provide immense benefits for application performance by removing the burden of software-based coherence, we note that understanding the security vulnerabilities posed by such oft-used, widely-adopted processor features is critical for secure processor designs in the future. In this paper, we demonstrate a new vulnerability exposed by cache coherence protocol states. We present novel insights into how adversaries could cleverly manipulate the coherence states on shared cache blocks, and construct covert timing channels to illegitimately communicate secrets to the spy. We demonstrate 6 different practical scenarios for covert timing channel construction. In contrast to prior works, we assume a broader adversary model where the trojan and spy can either exploit explicitly shared read-only physical pages (e.g., shared library code), or use memory deduplication feature to implicitly force create shared physical pages. We demonstrate how adversaries can manipulate combinations of coherence states and data placement in different caches to construct timing channels. We also explore how adversaries could exploit multiple caches and their associated coherence states to improve transmission bandwidth with symbols encoding multiple bits. Our experimental results on commercial systems show that the peak transmission bandwidths of these covert timing channels can vary between 700 to 1100 Kbits/sec. To the best of our knowledge, our study is the first to highlight the vulnerability of hardware cache coherence protocols to timing channels that can help computer architects to craft effective defenses against exploits on such critical processor features.","2378-203X","978-1-5386-3659-6","10.1109/HPCA.2018.00024","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8327007","coherence protocols;covert timing channels;information leakage;hardware security","Coherence;Trojan horses;Timing;Protocols;Hardware;Bandwidth;Security","","81","","41","IEEE","29 Mar 2018","","","IEEE","IEEE Conferences"
"Record-Replay Architecture as a General Security Framework","Y. Shalabi; M. Yan; N. Honarmand; R. B. Lee; J. Torrellas",University of Illinois at Urbana-Champaign; University of Illinois at Urbana-Champaign; NA; Princeton University; University of Illinois at Urbana-Champaign,2018 IEEE International Symposium on High Performance Computer Architecture (HPCA),"29 Mar 2018","2018","","","180","193","Hardware security features need to strike a careful balance between design intrusiveness and completeness of methods. In addition, they need to be flexible, as security threats continuously evolve. To help address these requirements, this paper proposes a novel framework where Record and Deterministic Replay (RnR) is used to complement hardware security features. We call the framework RnR-Safe. RnR-Safe reduces the cost of security hardware by allowing it to be less precise at detecting attacks, potentially reporting false positives. This is because it relies on on-the-fly replay that transparently verifies whether the alarm is a real attack or a false positive. RnR-Safe uses two replayers: an always-on, fast Checkpoint replayer that periodically creates checkpoints, and a detailed-analysis Alarm replayer that is triggered when there is a threat alarm. As an example application, we use RnR-Safe to thwart Return Oriented Programming (ROP) attacks, including on the Linux kernel. Our design augments the Return Address Stack (RAS) with relatively inexpensive hardware. We evaluate RnR-Safe using a variety of workloads on virtual machines running Linux. We find that RnR-Safe is very effective. Thanks to the judicious RAS hardware extensions and hypervisor changes, the checkpointing replayer has an execution speed comparable to the recorded execution. Also, the alarm replayer needs to handle very few false positives.","2378-203X","978-1-5386-3659-6","10.1109/HPCA.2018.00025","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8327008","Record and Deterministic Replay;Hardware Security;Return Oriented Programming","Hardware;Security;Kernel;Virtual machine monitors;Computer architecture;Linux;Monitoring","","10","","77","IEEE","29 Mar 2018","","","IEEE","IEEE Conferences"
"The DRAM Latency PUF: Quickly Evaluating Physical Unclonable Functions by Exploiting the Latency-Reliability Tradeoff in Modern Commodity DRAM Devices","J. S. Kim; M. Patel; H. Hassan; O. Mutlu",Carnegie Mellon University; ETH Zürich; ETH Zürich; Carnegie Mellon University,2018 IEEE International Symposium on High Performance Computer Architecture (HPCA),"29 Mar 2018","2018","","","194","207","Physically Unclonable Functions (PUFs) are commonly used in cryptography to identify devices based on the uniqueness of their physical microstructures. DRAM-based PUFs have numerous advantages over PUF designs that exploit alternative substrates: DRAM is a major component of many modern systems, and a DRAM-based PUF can generate many unique identiers. However, none of the prior DRAM PUF proposals provide implementations suitable for runtime-accessible PUF evaluation on commodity DRAM devices. Prior DRAM PUFs exhibit unacceptably high latencies, especially at low temperatures (e.g., >125.8s on average for a 64KiB memory segment below 55C), and they cause high system interference by keeping part of DRAM unavailable during PUF evaluation. In this paper, we introduce the DRAM latency PUF, a new class of fast, reliable DRAM PUFs. The key idea is to reduce DRAM read access latency below the reliable datasheet specications using software-only system calls. Doing so results in error patterns that reect the compound eects of manufacturing variations in various DRAM structures (e.g., capacitors, wires, sense ampli- ers). Based on a rigorous experimental characterization of 223 modern LPDDR4 DRAM chips, we demonstrate that these error patterns 1) satisfy runtime-accessible PUF requirements, and 2) are quickly generated (i.e., at 88.2ms) irrespective of operating temperature using a real system with no additional hardware modications. We show that, for a constant DRAM capacity overhead of 64KiB, our implementation of the DRAM latency PUF enables an average (minimum, maximum) PUF evaluation time speedup of 152x (109x, 181x) at 70C and 1426x (868x, 1783x) at 55C when compared to a DRAM retention PUF and achieves greater speedups at even lower temperatures.","2378-203X","978-1-5386-3659-6","10.1109/HPCA.2018.00026","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8327009","","DRAM chips;Proposals;Runtime;Reliability;Servers;Authentication","","100","","145","IEEE","29 Mar 2018","","","IEEE","IEEE Conferences"
"Accelerate GPU Concurrent Kernel Execution by Mitigating Memory Pipeline Stalls","H. Dai; Z. Lin; C. Li; C. Zhao; F. Wang; N. Zheng; H. Zhou","Departrnent of Electrical and Computer Engineering, North Carolina State University; Departrnent of Electrical and Computer Engineering, North Carolina State University; Departrnent of Electrical and Computer Engineering, North Carolina State University; School of Electrical and Information Engineering, Xi'an Jiaotong University; School of Electrical and Information Engineering, Xi'an Jiaotong University; School of Electrical and Information Engineering, Xi'an Jiaotong University; Departrnent of Electrical and Computer Engineering, North Carolina State University",2018 IEEE International Symposium on High Performance Computer Architecture (HPCA),"29 Mar 2018","2018","","","208","220","Following the advances in technology scaling, graphics processing units (GPUs) incorporate an increasing amount of computing resources and it becomes difficult for a single GPU kernel to fully utilize the vast GPU resources. One solution to improve resource utilization is concurrent kernel execution (CKE). Early CKE mainly targets the leftover resources. However, it fails to optimize the resource utilization and does not provide fairness among concurrent kernels. Spatial multitasking assigns a subset of streaming multiprocessors (SMs) to each kernel. Although achieving better fairness, the resource underutilization within an SM is not addressed. Thus, intra-SM sharing has been proposed to issue thread blocks from different kernels to each SM. However, as shown in this study, the overall performance may be undermined in the intra-SM sharing schemes due to the severe interference among kernels. Specifically, as concurrent kernels share the memory subsystem, one kernel, even as computing-intensive, may starve from not being able to issue memory instructions in time. Besides, severe L1 D-cache thrashing and memory pipeline stalls caused by one kernel, especially a memory-intensive one, will impact other kernels, further hurting the overall performance. In this study, we investigate various approaches to overcome the aforementioned problems exposed in intra-SM sharing. We first highlight that cache partitioning techniques proposed for CPUs are not effective for GPUs. Then we propose two approaches to reduce memory pipeline stalls. The first is to balance memory accesses of concurrent kernels. The second is to limit the number of inflight memory instructions issued from individual kernels. Our evaluation shows that the proposed schemes significantly improve the weighted speedup of two state-of-the-art intra-SM sharing schemes, Warped-Slicer and SMK, by 24.6% and 27.2% on average, respectively, with lightweight hardware overhead.","2378-203X","978-1-5386-3659-6","10.1109/HPCA.2018.00027","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8327010","GPU;Resource Utilization;Concurrent Kernel Execution;Interference;Memory Pipeline Stall;Memory Subsystem","Kernel;Graphics processing units;Pipelines;Instruction sets;Resource management;Benchmark testing;Computer architecture","","32","","48","IEEE","29 Mar 2018","","","IEEE","IEEE Conferences"
"LATTE-CC: Latency Tolerance Aware Adaptive Cache Compression Management for Energy Efficient GPUs","A. Arunkumar; S. -Y. Lee; V. Soundararajan; C. -J. Wu","School of Computing Informatics, & Decision Systems Engineering Arizona State University, Tempe, AZ; School of Computing Informatics, & Decision Systems Engineering Arizona State University, Tempe, AZ; School of Computing Informatics, & Decision Systems Engineering Arizona State University, Tempe, AZ; School of Computing Informatics, & Decision Systems Engineering Arizona State University, Tempe, AZ",2018 IEEE International Symposium on High Performance Computer Architecture (HPCA),"29 Mar 2018","2018","","","221","234","General-purpose GPU applications are significantly constrained by the efficiency of the memory subsystem and the availability of data cache capacity on GPUs. Cache compression, while is able to expand the effective cache capacity and improve cache efficiency, comes with the cost of increased hit latency. This has constrained the application of cache compression to mostly lower level caches, leaving it unexplored for L1 caches and for GPUs. Directly applying state-of-the-art high performance cache compression schemes on GPUs results in a wide performance variation from -52% to 48%. To maximize the performance and energy benefits of cache compression for GPUs, we propose a new compression management scheme, called LATTE-CC. LATTE-CC is designed to exploit the dynamically-varying latency tolerance feature of GPUs. LATTE-CC compresses cache lines based on its prediction of the degree of latency tolerance of GPU streaming multiprocessors and by choosing between three distinct compression modes: no compression, low-latency, and high-capacity. LATTE-CC improves the performance of cache sensitive GPGPU applications by as much as 48.4% and by an average of 19.2%, outperforming the static application of compression algorithms. LATTE-CC also reduces GPU energy consumption by an average of 10%, which is twice as much as that of the state-of-the-art compression scheme.","2378-203X","978-1-5386-3659-6","10.1109/HPCA.2018.00028","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8327011","Graphics Processing Units;Cache Compression;Latency Tolerance","Computer architecture","","16","","43","IEEE","29 Mar 2018","","","IEEE","IEEE Conferences"
"High-Performance GPU Transactional Memory via Eager Conflict Detection","X. Ren; M. Lis",The University of British Columbia; The University of British Columbia,2018 IEEE International Symposium on High Performance Computer Architecture (HPCA),"29 Mar 2018","2018","","","235","246","GPUs transactional memory (TM) proposals to date have relied on lazy, value-based conflict detection, assuming that GPUs can amortize the latency by executing other warps. In practice, however, concurrency must be throttled to a few warps per core to avoid high abort rates, and TM performance has remained far below that of fine-grained locks. We trace this to the latency cost of validating transactions: two round trips across the crossbar required for most commits and aborts. With limited concurrency, the warp scheduler cannot amortize this, and leaves the core idle most of the time. In this paper, we show that value-based validation does not scale to high thread counts, and eager conflict detection becomes more efficient as the number of threads grows. We leverage this insight to propose GETM, a GPU TM with eager conflict detection. GETM relies on a novel distributed logical clock scheme to implement eager conflict detection without the need for cache coherence or signature broadcasts. GETM is up to 2.1 times faster than the state-of-the art prior work WarpTM (gmean 1.2 times), with 3.6 times lower silicon area overheads and 2.2 times lower power overheads.","2378-203X","978-1-5386-3659-6","10.1109/HPCA.2018.00029","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8327012","GPU;transactional memory","Graphics processing units;Proposals;Concurrent computing;Clocks;Coherence;Hardware;Message systems","","3","","78","IEEE","29 Mar 2018","","","IEEE","IEEE Conferences"
"Efficient and Fair Multi-programming in GPUs via Effective Bandwidth Management","H. Wang; F. Luo; M. Ibrahim; O. Kayiran; A. Jog",College of William and Mary; College of William and Mary; College of William and Mary; Advanced Micro Devices Inc.; College of William and Mary,2018 IEEE International Symposium on High Performance Computer Architecture (HPCA),"29 Mar 2018","2018","","","247","258","Managing the thread-level parallelism (TLP) of GPGPU applications by limiting it to a certain degree is known to be effective in improving the overall performance. However, we find that such prior techniques can lead to sub-optimal system throughput and fairness when two or more applications are co-scheduled on the same GPU. It is because they attempt to maximize the performance of individual applications in isolation, ultimately allowing each application to take a disproportionate amount of shared resources. This leads to high contention in shared cache and memory. To address this problem, we propose new application-aware TLP management techniques for a multi-application execution environment such that all co-scheduled applications can make good and judicious use of all the shared resources. For measuring such use, we propose an application-level utility metric, called effective bandwidth, which accounts for two runtime metrics: attained DRAM bandwidth and cache miss rates. We find that maximizing the total effective bandwidth and doing so in a balanced fashion across all co-located applications can significantly improve the system throughput and fairness. Instead of exhaustively searching across all the different combinations of TLP configurations that achieve these goals, we find that a significant amount of overhead can be reduced by taking advantage of the trends, which we call patterns, in the way application's effective bandwidth changes with different TLP combinations. Our proposed pattern-based TLP management mechanisms improve the system throughput and fairness by 20% and 2x, respectively, over a baseline where each application executes with a TLP configuration that provides the best performance when it executes alone.","2378-203X","978-1-5386-3659-6","10.1109/HPCA.2018.00030","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8327013","Bandwidth Management;Fairness;GPUs","Bandwidth;Graphics processing units;Measurement;Throughput;Indexes;Random access memory;Interference","","35","","69","IEEE","29 Mar 2018","","","IEEE","IEEE Conferences"
"A Novel Register Renaming Technique for Out-of-Order Processors","H. Tabani; J. -M. Arnau; J. Tubella; A. Gonzalez","Department of Computer Architecture, Universitat Politécnica de Catalunya, Barcelona, Spain; Department of Computer Architecture, Universitat Politécnica de Catalunya, Barcelona, Spain; Department of Computer Architecture, Universitat Politécnica de Catalunya, Barcelona, Spain; Department of Computer Architecture, Universitat Politécnica de Catalunya, Barcelona, Spain",2018 IEEE International Symposium on High Performance Computer Architecture (HPCA),"29 Mar 2018","2018","","","259","270","Modern superscalar processors support a large number of in-flight instructions, which requires sizeable register files. Conventional register renaming techniques allocate a new storage location, i.e. physical register, for every instruction whose destination is a logical register in order to remove false dependences. Physical registers are released in a conservative manner when the same logical register is redefined. For this reason, many cycles may happen between the last read and the release of a physical register, leading to suboptimal utilization of the register file. We have observed that for more than 50% of the instructions in SPECfp and more than 30% of the instructions in SPECint that have a destination register, the produced value has only a single consumer. In this case, the RAW dependence guarantees that the producer-consumer instructions pair will be executed in program order and, hence, the same physical register can be used to store the value produced by both instructions. In this paper, we propose a renaming technique that exploits this property to reduce the pressure on the register file. Our technique leverages physical register sharing by introducing minor changes in the register map table and the issue queue. We also describe how our renaming scheme supports precise exceptions. We evaluated our renaming technique on top of a modern out-of-order processor. Our experimental results show that it provides 6% speedup on average for the SPEC2006 benchmarks. Alternatively, our renaming scheme achieves the same performance while reducing the number of physical registers by 10.5%.","2378-203X","978-1-5386-3659-6","10.1109/HPCA.2018.00031","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8327014","Register Renaming;Register File;Precise Exceptions","Registers;Benchmark testing;Out of order;Computer architecture;Hardware;Parallel processing","","12","","20","IEEE","29 Mar 2018","","","IEEE","IEEE Conferences"
"Wait of a Decade: Did SPEC CPU 2017 Broaden the Performance Horizon?","R. Panda; S. Song; J. Dean; L. K. John",equivalent contribution to this work; equivalent contribution to this work; The University of Texas at Austin; The University of Texas at Austin,2018 IEEE International Symposium on High Performance Computer Architecture (HPCA),"29 Mar 2018","2018","","","271","282","The recently released SPEC CPU2017 benchmark suite has already started receiving a lot of attention from both industry and academic communities. However, due to the significantly high size and complexity of the benchmarks, simulating all the CPU2017 benchmarks for design trade-off evaluation is likely to become extremely difficult. Simulating a randomly selected subset, or a random input set, may result in misleading conclusions. This paper analyzes the SPEC CPU2017 benchmarks using performance counter based experimentation from seven commercial systems, and uses statistical techniques such as principal component analysis and clustering to identify similarities among benchmarks. Such analysis can reveal benchmark redundancies and identify subsets for researchers who cannot use all benchmarks in pre-silicon design trade-off evaluations. Many of the SPEC CPU2006 benchmarks have been replaced with larger and complex workloads in the SPEC CPU2017 suite. However, compared to CPU2006, it is unknown whether SPEC CPU2017 benchmarks have different performance demands or whether they stress machines differently. Additionally, to evaluate the balance of CPU2017 benchmarks, we analyze the performance characteristics of CPU2017 workloads and compare them with emerging database, graph analytics and electronic design automation (EDA) workloads. This paper provides the first detailed analysis of SPEC CPU2017 benchmark suite for the architecture community.","2378-203X","978-1-5386-3659-6","10.1109/HPCA.2018.00032","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8327015","Performance Evaluation;SPEC CPU2017;Benchmark Redundancy Analysis","Benchmark testing;C++ languages;Measurement;Industries;Principal component analysis;Redundancy;Stress","","73","","42","IEEE","29 Mar 2018","","","IEEE","IEEE Conferences"
"Architectural Support for Task Dependence Management with Flexible Software Scheduling","E. Castillo; L. Alvarez; M. Moreto; M. Casas; E. Vallejo; J. L. Bosque; R. Beivide; M. Valero",Universidad Politecnica de Catalunya; Universidad Politecnica de Catalunya; NA; Universidad Politecnica de Catalunya; Universidad de Cantabria; Universidad de Cantabria; Universidad de Cantabria; Universidad Politecnica de Catalunya,2018 IEEE International Symposium on High Performance Computer Architecture (HPCA),"29 Mar 2018","2018","","","283","295","The growing complexity of multi-core architectures has motivated a wide range of software mechanisms to improve the orchestration of parallel executions. Task parallelism has become a very attractive approach thanks to its programmability, portability and potential for optimizations. However, with the expected increase in core counts, finer-grained tasking will be required to exploit the available parallelism, which will increase the overheads introduced by the runtime system. This work presents Task Dependence Manager (TDM), a hardware/software co-designed mechanism to mitigate runtime system overheads. TDM introduces a hardware unit, denoted Dependence Management Unit (DMU), and minimal ISA extensions that allow the runtime system to offload costly dependence tracking operations to the DMU and to still perform task scheduling in software. With lower hardware cost, TDM outperforms hardware-based solutions and enhances the flexibility, adaptability and composability of the system. Results show that TDM improves performance by 12.3% and reduces EDP by 20.4% on average with respect to a software runtime system. Compared to a runtime system fully implemented in hardware, TDM achieves an average speedup of 4.2% with 7.3x less area requirements and significant EDP reductions. In addition, five different software schedulers are evaluated with TDM, illustrating its flexibility and performance gains.","2378-203X","978-1-5386-3659-6","10.1109/HPCA.2018.00033","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8327016","fine grain;dataflow;task based programming models;task dynamic dependences","Task analysis;Runtime;Software;Time division multiplexing;Hardware;Programming;Benchmark testing","","13","","43","IEEE","29 Mar 2018","","","IEEE","IEEE Conferences"
"GDP: Using Dataflow Properties to Accurately Estimate Interference-Free Performance at Runtime","M. Jahre; L. Eeckhout","Department of Computer Science, Norwegian University of Science and Technology (NTNU); Department of Electronics and Information Systems, Ghent University",2018 IEEE International Symposium on High Performance Computer Architecture (HPCA),"29 Mar 2018","2018","","","296","309","Multi-core memory systems commonly share resources between processors. Resource sharing improves utilization at the cost of increased inter-application interference which may lead to priority inversion, missed deadlines and unpredictable interactive performance. A key component to effectively manage multi-core resources is performance accounting which aims to accurately estimate interference-free application performance. Previously proposed accounting systems are either invasive or transparent. Invasive accounting systems can be accurate, but slow down latency-sensitive processes. Transparent accounting systems do not affect performance, but tend to provide less accurate performance estimates. We propose a novel class of performance accounting systems that achieve both performance-transparency and superior accuracy. We call the approach dataflow accounting, and the key idea is to track dynamic dataflow properties and use these to estimate interference-free performance. Our main contribution is Graph-based Dynamic Performance (GDP) accounting. GDP dynamically builds a dataflow graph of load requests and periods where the processor commits instructions. This graph concisely represents the relationship between memory loads and forward progress in program execution. More specifically, GDP estimates interference-free stall cycles by multiplying the critical path length of the dataflow graph with the estimated interference-free memory latency. GDP is very accurate with mean IPC estimation errors of 3.4% and 9.8% for our 4- and 8-core processors, respectively. When GDP is used in a cache partitioning policy, we observe average system throughput improvements of 11.9% and 20.8% compared to partitioning using the state-of-the-art Application Slowdown Model.","2378-203X","978-1-5386-3659-6","10.1109/HPCA.2018.00034","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8327017","Multi-core memory systems;Accounting","Economic indicators;Interference;Program processors;Load modeling;Resource management;Throughput;System performance","","14","","66","IEEE","29 Mar 2018","","","IEEE","IEEE Conferences"
"Crash Consistency in Encrypted Non-volatile Main Memory Systems","S. Liu; A. Kolli; J. Ren; S. Khan",University of Virginia; Pennsylvania State University; Microsoft Research; University of Virginia,2018 IEEE International Symposium on High Performance Computer Architecture (HPCA),"29 Mar 2018","2018","","","310","323","Non-Volatile Main Memory (NVMM) systems provide high performance by directly manipulating persistent data in-memory, but require crash consistency support to recover data in a consistent state in case of a power failure or system crash. In this work, we focus on the interplay between the crash consistency mechanisms and memory encryption. Memory encryption is necessary for these systems to protect data against the attackers with physical access to the persistent main memory. As decrypting data at every memory read access can significantly degrade the performance, prior works propose to use a memory encryption technique, counter-mode encryption, that reduces the decryption overhead by performing a memory read access in parallel with the decryption process using a counter associated with each cache line. Therefore, a pair of data and counter value is needed to correctly decrypt data after a system crash. We demonstrate that counter-mode encryption does not readily extend to crash consistent NVMM systems as the system will fail to recover data in a consistent state if the encrypted data and associated counter are not written back to memory atomically, a requirement we refer to as counter-atomicity. We show that näıvely enforcing counter-atomicity for all NVMM writes can serialize memory accesses and results in a significant performance degradation. In order to improve the performance, we make an observation that not all writes to NVMM need to be counter-atomic. The crash consistency mechanisms rely on versioning to keep one consistent copy of data intact while manipulating another version directly in-memory. As the recovery process only relies on the unmodified consistent version, it is not necessary to strictly enforce counter-atomicity for the writes that do not affect data recovery. Based on this insight, we propose selective counter-atomicity that allows reordering of writes to data and associated counters when the writes to persistent memory do not alter the recoverable consistent state. We propose efficient software and hardware support to enforce selective counter-atomicity. Our evaluation demonstrates that in a 1/2/4/8- core system, selective counter-atomicity improves performance by 6/11/22/40% compared to a system that enforces counter-atomicity for all NVMM writes. The performance of our selective counter-atomicity design comes within 5% of an ideal NVMM system that provides crash consistency of encrypted data at no cost.","2378-203X","978-1-5386-3659-6","10.1109/HPCA.2018.00035","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8327018","","Nonvolatile memory;Computer crashes;Encryption;Memory management;Hardware;Optimization","","64","","65","IEEE","29 Mar 2018","","","IEEE","IEEE Conferences"
