"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"VAQEM: A Variational Approach to Quantum Error Mitigation","G. S. Ravi; K. N. Smith; P. Gokhale; A. Mari; N. Earnest; A. Javadi-Abhari; F. T. Chong","University of Chicago; University of Chicago; Super. Tech; Unitary Fund; IBM Quantum, IBM T. J. Watson Research Center; IBM Quantum, IBM T. J. Watson Research Center; University of Chicago",2022 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"17 May 2022","2022","","","288","303","Variational Quantum Algorithms (VQA) are one of the most promising candidates for near-term quantum advantage. Traditionally, these algorithms are parameterized by rotational gate angles whose values are tuned over iterative execution on quantum machines. The iterative tuning of these gate angle parameters make VQAs more robust to a quantum machine’s noise profile. However, the effect of noise is still a significant detriment to VQA’s target estimations on real quantum machines — they are far from ideal. Thus, it is imperative to employ effective error mitigation strategies to improve the fidelity of these quantum algorithms on near-term machines.While existing error mitigation techniques built from theory do provide substantial gains, the disconnect between theory and real machine execution characteristics limit the scope of these improvements. Thus, it is critical to optimize mitigation techniques to explicitly suit the target application as well as the noise characteristics of the target machine.We propose VAQEM, which dynamically tailors existing error mitigation techniques to the actual, dynamic noisy execution characteristics of VQAs on a target quantum machine. We do so by tuning specific features of these mitigation techniques similar to the traditional rotation angle parameters -by targeting improvements towards a specific objective function which represents the VQA problem at hand. In this paper, we target two types of error mitigation techniques which are suited to idle times in quantum circuits: single qubit gate scheduling and the insertion of dynamical decoupling sequences. We gain substantial improvements to VQA objective measurements — a mean of over 3x across a variety of VQA applications, run on IBM Quantum machines.More importantly, while we study two specific error mitigation techniques, the proposed variational approach is general and can be extended to many other error mitigation techniques whose specific configurations are hard to select a priori. Integrating more mitigation techniques into the VAQEM framework in the future can lead to further formidable gains, potentially realizing practically useful VQA benefits on today’s noisy quantum machines.","2378-203X","978-1-6654-2027-3","10.1109/HPCA53966.2022.00029","National Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9773204","quantum computing;noisy intermediate-scale quantum;variational quantum algorithms;variational quantum eigensolver;error mitigation;dynamic decoupling;gate scheduling","Quantum algorithm;Processor scheduling;Qubit;Measurement uncertainty;Estimation;Logic gates;Linear programming","","25","","50","IEEE","17 May 2022","","","IEEE","IEEE Conferences"
"DRIPS: Dynamic Rebalancing of Pipelined Streaming Applications on CGRAs","C. Tan; N. B. Agostini; T. Geng; C. Xie; J. Li; A. Li; K. J. Barker; A. Tumeo",Pacific Northwest National Laboratory; Pacific Northwest National Laboratory; Pacific Northwest National Laboratory; NA; William & Mary; Pacific Northwest National Laboratory; Pacific Northwest National Laboratory; Pacific Northwest National Laboratory,2022 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"17 May 2022","2022","","","304","316","Coarse-grained reconfigurable arrays (CGRAs) provide higher flexibility than application-specific integrated circuits (ASICs) and higher efficiency than fine-grained reconfigurable devices such as Field Programmable Gate Arrays (FPGAs). However, CGRAs are generally designed to support offloading of a single kernel. While the CGRA design, based on communicating functional units, appears to naturally suit data streaming applications composed of multiple cooperating kernels, current approaches only statically partition the resources across application kernels. However, emerging streaming applications at the edge (scientific instruments, sensor networks, network processing) perform much more than digital signal processing and often are data and input dependent. This leads to extremely variable kernel execution times, severely impacting the throughput of the entire pipeline if resources are only statically allocated. Therefore, in this paper, we propose DRIPS — a novel CGRA architecture that can dynamically rebalance the pipeline of data-dependent streaming applications. We present a unified compiler framework to facilitate the mapping of a given streaming application onto the DRIPS CGRA architecture. The experimental results show that DRIPS achieves an average throughput improvement of 1.46× across a set of representative applications over a statically partitioned solution. The additional area overhead to enable dynamic rebalancing consumes 16.34% of the entire area for a 5×5 CGRA prototype.","2378-203X","978-1-6654-2027-3","10.1109/HPCA53966.2022.00030","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9773269","CGRA;Partial Reconfiguration;Streaming Application;Spatial Accelerator","Reconfigurable devices;Pipelines;Prototypes;Computer architecture;Logic gates;Throughput;Software","","16","","46","IEEE","17 May 2022","","","IEEE","IEEE Conferences"
"Parallel Time Batching: Systolic-Array Acceleration of Sparse Spiking Neural Computation","J. -J. Lee; W. Zhang; P. Li","Department of Electrical and Computer Engineering, University of California, Santa Barbara; Department of Electrical and Computer Engineering, University of California, Santa Barbara; Department of Electrical and Computer Engineering, University of California, Santa Barbara",2022 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"17 May 2022","2022","","","317","330","Spiking Neural Networks (SNNs) are brain- inspired computing models incorporating unique temporal dynamics and event-driven processing. Rich dynamics in both space and time offer great challenges and opportunities for efficient processing of sparse spatiotemporal data compared with conventional artificial neural networks (ANNs). Specifically, the additional overheads for handling the added temporal dimension limit the computational capabilities of neuromorphic accelerators. Iterative processing at every time-point with sparse inputs in a temporally sequential manner not only degrades the utilization of the systolic array but also intensifies data movement.In this work, we propose a novel technique and architecture that significantly improve utilization and data movement while efficiently handling temporal sparsity of SNNs on systolic arrays. Unlike time-sequential processing in conventional SNN accelerators, we pack multiple time points into a single time window (TW) and process the computations induced by active synaptic inputs falling under several TWs in parallel, leading to the proposed parallel time batching. It allows weight reuse across multiple time points and enhances the utilization of the systolic array with reduced idling of processing elements, overcoming the irregularity of sparse firing activities. We optimize the granularity of time-domain processing, i.e., the TW size, which significantly impacts the data reuse and utilization. We further boost the utilization efficiency by simultaneously scheduling non-overlapping sparse spiking activities onto the array. The proposed architectures offer a unifying solution for general spiking neural networks with commonly exhibited temporal sparsity, a key challenge in hardware acceleration, delivering 248X energy-delay product (EDP) improvement on average compared to an SNN baseline for accelerating various networks. Compared to ANN based accelerators, our approach improves EDP by 47X on the CIFAR10 dataset.","2378-203X","978-1-6654-2027-3","10.1109/HPCA53966.2022.00031","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9773259","Spiking Neural Networks (SNNs);Neural Network Accelerator;Systolic Array;Parallel Processing","Computational modeling;Computer architecture;Artificial neural networks;Parallel processing;Systolic arrays;Spatiotemporal phenomena;Computational efficiency","","28","","52","IEEE","17 May 2022","","","IEEE","IEEE Conferences"
"Near-Stream Computing: General and Transparent Near-Cache Acceleration","Z. Wang; J. Weng; S. Liu; T. Nowatzki","University of California, Los Angeles; University of California, Los Angeles; University of California, Los Angeles; University of California, Los Angeles",2022 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"17 May 2022","2022","","","331","345","Data movement and communication have become the primary bottlenecks in large multicore systems. The near-data computing paradigm provides a solution: move computation to where the data resides on-chip. Two challenges keep near-data computing from the mainstream: lack of programmer transparency and applicability. Programmer transparency requires providing sequential memory semantics with distributed computation, which requires burdensome coordination. Broad applicability requires support for combinations of address patterns (e.g. affine, indirect, multi-operand) and computation types (loads, stores, reductions, atomics).We find that streams – coarse grain memory access patterns – are a powerful ISA abstraction for near data offloading. Tracking data access at stream-granularity heavily reduces the burden of coordination for providing sequential semantics. Decomposing the problem using streams means that arbitrary combinations of address and computation patterns can be combined for broad generality.With this insight, we develop a paradigm called near-stream computing, comprising a compiler, CPU ISA extension, and a microarchitecture that facilitate programmer transparent computation offloading to shared caches. We evaluate our system on OpenMP kernels that stress broad addressing and compute behavior, and find that 46% of dynamic instructions can be offloaded to remote banks, reducing the network traffic by 76%. Overall it achieves 2.13× speedup over a state-of-the-art near-data computing technique, with a 1.90× energy efficiency gain.","2378-203X","978-1-6654-2027-3","10.1109/HPCA53966.2022.00032","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9773240","Stream-Based ISAs;Programmer-Transparent Acceleration;Near-Data Computing","Program processors;Microarchitecture;Protocols;Memory management;Semantics;Telecommunication traffic;Energy efficiency","","16","","79","IEEE","17 May 2022","","","IEEE","IEEE Conferences"
"HyBP: Hybrid Isolation-Randomization Secure Branch Predictor","L. Zhao; P. Li; R. Hou; M. C. Huang; X. Qian; L. Zhang; D. Meng","State Key Laboratory of Information Security, Institute of Information Engineering, CAS and School of Cyber Security, University of Chinese Academy of Sciences; State Key Laboratory of Information Security, Institute of Information Engineering, CAS and School of Cyber Security, University of Chinese Academy of Sciences; State Key Laboratory of Information Security, Institute of Information Engineering, CAS and School of Cyber Security, University of Chinese Academy of Sciences; University of Rochester; University of Southern California; Freelance; State Key Laboratory of Information Security, Institute of Information Engineering, CAS and School of Cyber Security, University of Chinese Academy of Sciences",2022 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"17 May 2022","2022","","","346","359","Recently exposed vulnerabilities reveal the necessity to improve the security of branch predictors. Branch predictors record history about the execution of different processes, and such information from different processes are stored in the same structure and thus accessible to each other. This leaves the attackers with the opportunities for malicious training and malicious perception. Physical or logical isolation mechanisms such as using dedicated tables and flushing during context-switch can provide security but incur non-trivial costs in space and/or execution time. Randomization mechanisms incurs the performance cost in a different way: those with higher securities add latency to the critical path of the pipeline, while the simpler alternatives leave vulnerabilities to more sophisticated attacks.This paper proposes HyBP, a practical hybrid protection and effective mechanism for building secure branch predictors. The design applies the physical isolation and randomization in the right component to achieve the best of both worlds. We propose to protect the smaller tables with physically isolation based on (thread, privilege) combination; and protect the large tables with randomization. Surprisingly, the physical isolation also significantly enhances the security of the last-level tables by naturally filtering out accesses, reducing the information flow to these bigger tables. As a result, key changes can happen less frequently and be performed conveniently at context switches. Moreover, we propose a latency hiding design for a strong cipher by precomputing the ""code book"" with a validated, cryptographically strong cipher. Overall, our design incurs a performance penalty of 0.5% compared to 5.1% of physical isolation under the default context switching interval in Linux.","2378-203X","978-1-6654-2027-3","10.1109/HPCA53966.2022.00033","Chinese Academy of Sciences; National Science Fund for Distinguished Young Scholars; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9773264","","Context;Training;Ciphers;Costs;Filtering;Linux;Buildings","","5","","49","IEEE","17 May 2022","","","IEEE","IEEE Conferences"
"IR-ORAM: Path Access Type Based Memory Intensity Reduction for Path-ORAM","M. Raoufi; Y. Zhang; J. Yang","Computer Science Department, University of Pittsburgh, Pittsburgh, USA; Computer Science Department, University of Pittsburgh, Pittsburgh, USA; Electrical and Computer Engineering Department, University of Pittsburgh, Pittsburgh, USA",2022 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"17 May 2022","2022","","","360","372","Path ORAM is an effective ORAM (Oblivious RAM) primitive for protecting memory access patterns. Path ORAM converts each off-chip memory request from user program to tens to hundreds of memory accesses. While several schemes have been proposed to mitigate the total number of memory accesses, Path ORAM remains a highly memory intensive primitive that leads to large memory bandwidth occupation and performance degradation.In this paper, we propose IR-ORAM to reduce the memory intensity based on path access types in Path ORAM. Path accesses in Path ORAM, while being kept oblivious to ensure privacy protection, can be categorized to three types: paths for requested data blocks, paths for position map blocks, and dummy paths. We develop a set of techniques to reduce the memory intensity of each type while ensuring the obliviousness at the same time — we reduce the number of data blocks to access for each tree path, reduce the number of path accesses for position maps, and convert many dummy path accesses to early write-backs of dirty data in LLC. Our experimental results show that IR-ORAM achieves on average 42% performance improvement over the state-of-the-art while effectively enforcing the memory access obliviousness and the same level of security protection.","2378-203X","978-1-6654-2027-3","10.1109/HPCA53966.2022.00034","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9773210","memory systems;oblivious RAM;ORAM","Data privacy;Random access memory;Computer architecture;Bandwidth;Security;Optimization","","5","","40","IEEE","17 May 2022","","","IEEE","IEEE Conferences"
"SafeGuard: Reducing the Security Risk from Row-Hammer via Low-Cost Integrity Protection","A. Fakhrzadehgan; Y. N. Patt; P. J. Nair; M. K. Qureshi",University of Texas at Austin; University of Texas at Austin; University of British Columbia; Georgia Tech,2022 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"17 May 2022","2022","","","373","386","Row-Hammer (RH) is a DRAM data-disturbance failure that occurs when a row is activated frequently, which causes bit-flips in nearby rows. Row-Hammer is a significant security threat as an attacker can exploit the bit-flips to do privilege escalation and leak confidential data. While several solutions aim to mitigate RH, such solutions depend on the RH threshold and adversarial access patterns. Solutions developed for a given threshold become ineffective for newer devices with lower thresholds, and new attack patterns continue to break existing mitigations. Currently, there is no guaranteed solution for RH, which means that the system remains vulnerable to security threats even in the presence of RH mitigation.In this paper, we contend that simply relying on RH mitigation is insufficient to provide security in the presence of reducing threshold and motivated attackers. We propose SafeGuard, which equips the system with low-cost integrity protection as a defense against potential attacks that break the RH mitigation. As SafeGuard can detect arbitrary failures, it converts the problem of RH bit-flips from a security threat (silent consumption of corrupted data) to a reliability concern (detectable uncorrectable errors caused by integrity violation). We develop SafeGuard for systems that employ ECC modules and show that SafeGuard can provide strong detection to both SECDED (46-bit MAC per cache-line) and Chipkill (32-bit MAC per cache-line) while retaining the correction capability of conventional designs. SafeGuard avoids incurring any storage overheads in DRAM by simply reorganizing the ECC code to operate at a cache-line granularity (64 bytes) instead of a word granularity (8 bytes). Our evaluations show that SafeGuard has a negligible impact on both the system performance (0.7%) and the system reliability due to naturally occurring errors while still providing a strong defense against the security risk of RH by detecting arbitrary bit-flips.","2378-203X","978-1-6654-2027-3","10.1109/HPCA53966.2022.00035","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9773250","Row-Hammer;Reliability;Security;Integrity","Computational modeling;System performance;Random access memory;Computer architecture;Error correction codes;Security;Reliability","","29","","48","IEEE","17 May 2022","","","IEEE","IEEE Conferences"
"Detecting Qubit-coupling Faults in Ion-trap Quantum Computers","A. Maksymov; J. Nguyen; V. Chaplin; Y. Nam; I. L. Markov",IonQ; IonQ; IonQ; IonQ; IonQ,2022 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"17 May 2022","2022","","","387","399","Ion-trap quantum computers offer a large number of possible qubit couplings, each of which requires individual calibration and can be misconfigured. To enhance the duty cycle of an ion trap, we develop a strategy that diagnoses individual miscalibrated couplings using only log-many tests. This strategy is validated on a commercial ion-trap quantum computer, where we illustrate the process of debugging faulty quantum gates. Our methodology provides a scalable pathway towards fault detections on a larger scale ion-trap quantum computers, confirmed by simulations up to 32 qubits.","2378-203X","978-1-6654-2027-3","10.1109/HPCA53966.2022.00036","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9773268","","Computers;Couplings;Fault detection;Computational modeling;Qubit;Debugging;Computer architecture","","3","","50","IEEE","17 May 2022","","","IEEE","IEEE Conferences"
"DigiQ: A Scalable Digital Controller for Quantum Computers Using SFQ Logic","M. R. Jokar; R. Rines; G. Pasandi; H. Cong; A. Holmes; Y. Shi; M. Pedram; F. T. Chong","Department of Computer Science, University of Chicago; Department of Computer Science, University of Chicago; Department of Electrical and Computer Engineering, University of Southern California (USC); Department of Electrical and Computer Engineering, University of Southern California (USC); Department of Computer Science, University of Chicago; Amazon Braket; Department of Electrical and Computer Engineering, University of Southern California (USC); Department of Computer Science, University of Chicago",2022 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"17 May 2022","2022","","","400","414","The control of cryogenic qubits in today’s super-conducting quantum computer prototypes presents significant scalability challenges due to the massive costs of generating/routing the analog control signals that need to be sent from a classical controller at room temperature to the quantum chip inside the dilution refrigerator. Thus, researchers in industry and academia have focused on designing in-fridge classical controllers in order to mitigate these challenges. Due to the maturity of CMOS logic, many industrial efforts (Microsoft, Intel) have focused on Cryo-CMOS as a near-term solution to design in-fridge classical controllers. Meanwhile, Supercon-ducting Single Flux Quantum (SFQ) is an alternative, less mature classical logic family proposed for large-scale in-fridge controllers. SFQ logic has the potential to maximize scalability thanks to its ultra-high speed and very low power consumption. However, architecture design for SFQ logic poses challenges due to its unconventional pulse-driven nature and lack of dense memory and logic. Thus, research at the architecture level is essential to guide architects to design SFQ-based classical controllers for large-scale quantum machines.In this paper, we present DigiQ, the first system-level design of a Noisy Intermediate Scale Quantum (NISQ)-friendly SFQ-based classical controller. We perform a design space exploration of SFQ-based controllers and co-design the quantum gate decompositions and SFQ-based implementation of those decompositions to find an optimal SFQ-friendly design point that trades area and power for latency and control while ensuring good quantum algorithmic performance. Our co-design results in a single instruction, multiple data (SIMD) controller architecture, which has high scalability, but imposes new challenges on the calibration of control pulses. We present software-level solutions to address these challenges, which if unaddressed would degrade quantum circuit fidelity given the imperfections of qubit hardware.To validate and characterize DigiQ, we first implement it using hardware description languages and synthesize it using state-of-the-art/validated SFQ synthesis tools. Our synthesis results show that DigiQ can operate within the tight power and area budget of dilution refrigerators at >42,000-qubit scales. Second, we confirm the effectiveness of DigiQ in running quantum algorithms by modeling the execution time and fidelity of a variety of NISQ applications. We hope that the promising results of this paper motivate experimentalists to further explore SFQ-based quantum controllers to realize large-scale quantum machines with maximized scalability.","2378-203X","978-1-6654-2027-3","10.1109/HPCA53966.2022.00037","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9773260","SFQ-based quantum gate;Quantum optimal control;Scalable quantum computer;Cryogenic electronic","Quantum algorithm;Scalability;Qubit;Prototypes;Computer architecture;Logic gates;Temperature control","","25","","68","IEEE","17 May 2022","","","IEEE","IEEE Conferences"
"HiPerRF: A Dual-Bit Dense Storage SFQ Register File","H. Zha; N. K. Katam; M. Pedram; M. Annavaram","Department of Electrical and Computer Engineering, University of Southern California, Los Angeles, USA; SeeQC Inc., Elmsford, USA; Department of Electrical and Computer Engineering, University of Southern California, Los Angeles, USA; Department of Electrical and Computer Engineering, University of Southern California, Los Angeles, USA",2022 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"17 May 2022","2022","","","415","428","Single Flux Quantum (SFQ) superconducting technology provides significant power and performance benefits in the era of diminishing CMOS scaling. Recent advances in design tools and fabrication facilities have brought SFQ based computing to the forefront. One challenge faced by SFQ technology is to have a compact and robust on-chip memory, which can be used for implementing register files and cache memory. While dense memories are being investigated through the development of three-terminal devices such as Nanocryotrons, in this work, we build on a novel memory cell built using traditional Josephson junctions (JJs). In particular, we design a high capacity register file, called HiPerRF, that builds on a High Capacity Destructive ReadOut (HC-DRO) cell in SFQ technology. HC-DRO design can store up to three fluxon pulses, thereby providing the equivalent of 2-bit storage in a single cell. However, these cells provide only destructive readout capability, namely each value can be read only once. However, CPU register file contents are read multiple times in any program, and hence a destructive readout complicates register file design. HiPerRF provides the non-destructive property using a loopback write mechanism, thereby preserving the higher density of HC-DRO cells without compromising the multi-read demands of a register file. HiPerRF reduces the JJ count of the register file design, after accounting for all the peripheral access circuitry costs, by 56.1% and reduces the static power by 46.2%. Furthermore, HiPerRF reduces the JJ count by 16.3% even when considering an entire in-order RISC-V CPU core.","2378-203X","978-1-6654-2027-3","10.1109/HPCA53966.2022.00038","Office of the Director; Intelligence Advanced Research Projects Activity; Army Research Office; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9773197","Superconducting electronics;SFQ;Register File;Destructive Readout","Context;Microprocessors;Computer architecture;Logic gates;Josephson junctions;Nanoscale devices;Logic design","","6","","33","IEEE","17 May 2022","","","IEEE","IEEE Conferences"
"ReGNN: A Redundancy-Eliminated Graph Neural Networks Accelerator","C. Chen; K. Li; Y. Li; X. Zou","College of Information Science and Engineering, Hunan University, China; College of Information Science and Engineering, Hunan University, China; College of Information Science and Engineering, Hunan University, China; College of Information Science and Engineering, Hunan University, China",2022 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"17 May 2022","2022","","","429","443","Graph neural networks (GNNs), which extend conventional deep learning technologies to process graph-structured data, have shown its powerful graph representation learning ability. Existing typical GNNs utilize neighborhood message passing mechanism based on neural networks that updates target vertex representations by aggregating feature messages from neighboring source vertices. To accelerate the computations of GNNs, some customized accelerators, which follow the neighborhood aggregation computation pattern for each vertex, have been proposed. Through analysis, we observe that a naive implementation of the neighborhood aggregation results in redundant computations and communications.In this paper, we propose a novel redundancy-eliminated GNN accelerator, shortly termed as ReGNN. ReGNN is supported by an algorithm and architecture co-design. We first propose a dynamic redundancy-eliminated neighborhood message passing algorithm for GNNs. Then a novel architecture is designed to support the proposed algorithm and transform the redundancy elimination into performance improvement. ReGNN is also a configurable pipelined architecture that can be configured to support different GNN variants. In terms of the same computations, ReGNN provides the same accuracy as traditional GNNs. To the best of our knowledge, ReGNN is the first accelerator that can eliminate computation redundancy in GNNs. Our proposed ReGNN system gains an average of 9.1× speedup and 8.9× energy efficiency over state-of-the-art GNN accelerators.","2378-203X","978-1-6654-2027-3","10.1109/HPCA53966.2022.00039","National Key Research and Development Program of China; National Natural Science Foundation of China; National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9773273","Graph Neural Networks;Hardware Accelerator;Redundancy-Aware Computation;Software-Hardware Co-Design","Representation learning;Knowledge engineering;Deep learning;Message passing;Heuristic algorithms;Redundancy;Computer architecture","","41","","37","IEEE","17 May 2022","","","IEEE","IEEE Conferences"
"LISA: Graph Neural Network based Portable Mapping on Spatial Accelerators","Z. Li; D. Wu; D. Wijerathne; T. Mitra","School of Computing, National University of Singapore; School of Computing, National University of Singapore; School of Computing, National University of Singapore; School of Computing, National University of Singapore",2022 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"17 May 2022","2022","","","444","459","Spatial accelerators, such as Coarse-Grained Reconfigurable Arrays (CGRA), provide a promising pathway to scale the performance and power efficiency of computing systems. These accelerators depend on effective compilers to take advantage of the parallelism offered by the underlying architecture. Currently, the compilers are handcrafted for spatial accelerators, which is challenging from time to market perspective, especially with the rapid increase of diverse accelerators. In this paper, we present a portable compilation framework, called LISA, that can be tuned automatically to generate quality mapping for varied spatial accelerators. Our key contribution is to automatically identify the impact of the dataflow graph (DFG) structure characteristics (representing an application) on the mapping for a new accelerator. Towards this end, we abstract the DFG structure in graph attributes, use Graph Neural Network (GNN) to analyze the graph attributes, and identify the mapping impact for an accelerator architecture with an all-encompassing global view. Finally, we augment a simulated annealing-based mapping approach to take into account the impact of DFG structure in guiding the placement of the dataflow graph nodes and the routing of the dependencies on the accelerator. Our experimental evaluation concretely demonstrates the substantial benefit of our approach compared to the state-of-the-art solutions.","2378-203X","978-1-6654-2027-3","10.1109/HPCA53966.2022.00040","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9773209","Spatial Accelerators;CGRA;Compiler","Computational modeling;Time to market;Accelerator architectures;Simulated annealing;Manuals;Parallel processing;Routing","","25","","55","IEEE","17 May 2022","","","IEEE","IEEE Conferences"
"GCoD: Graph Convolutional Network Acceleration via Dedicated Algorithm and Accelerator Co-Design","H. You; T. Geng; Y. Zhang; A. Li; Y. Lin","Rice University, Houston, TX; Pacific Northwest National Laboratory, Richland, WA; Rice University, Houston, TX; Pacific Northwest National Laboratory, Richland, WA; Rice University, Houston, TX",2022 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"17 May 2022","2022","","","460","474","Graph Convolutional Networks (GCNs) have emerged as the state-of-the-art graph learning model. However, it can be notoriously challenging to inference GCNs over large graph datasets, limiting their application to large real-world graphs and hindering the exploration of deeper and more sophisticated GCN graphs. This is because real-world graphs can be extremely large and sparse. Furthermore, the node degree of GCNs tends to follow the power-law distribution and therefore have highly irregular adjacency matrices, resulting in prohibitive inefficiencies in both data processing and movement and thus substantially limiting the achievable GCN acceleration efficiency. To this end, this paper proposes a GCN algorithm and accelerator Co-Design framework dubbed GCoD which can largely alleviate the aforementioned GCN irregularity and boost GCNs’ inference efficiency. Specifically, on the algorithm level, GCoD integrates a split and conquer GCN training strategy that polarizes the graphs to be either denser or sparser in local neighborhoods without compromising the model accuracy, resulting in graph adjacency matrices that (mostly) have merely two levels of workload and enjoys largely enhanced regularity and thus ease of acceleration. On the hardware level, we further develop a dedicated two-pronged accelerator with a separated engine to process each of the aforementioned denser and sparser workloads, further boosting the overall utilization and acceleration efficiency. Extensive experiments and ablation studies validate that our GCoD consistently reduces the number of off-chip accesses, leading to speedups 15286×, 294×, 7.8×, and 2.5× as compared to CPUs, GPUs, and prior-art GCN accelerators including HyGCN and AWB-GCN, respectively, while maintaining or even improving the task accuracy. Additionally, we visualize GCoD trained graph adjacency matrices for a better understanding of its advantages.","2378-203X","978-1-6654-2027-3","10.1109/HPCA53966.2022.00041","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9773223","GCNs;algorithm and accelerator co-design","Training;Limiting;Computer architecture;Boosting;Data processing;Inference algorithms;Hardware","","43","","51","IEEE","17 May 2022","","","IEEE","IEEE Conferences"
"Atomic Dataflow based Graph-Level Workload Orchestration for Scalable DNN Accelerators","S. Zheng; X. Zhang; L. Liu; S. Wei; S. Yin","Tsinghua University, Beijing, China; Tsinghua University, Beijing, China; Tsinghua University, Beijing, China; Tsinghua University, Beijing, China; Tsinghua University, Beijing, China",2022 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"17 May 2022","2022","","","475","489","To efficiently deploy state-of-the-art deep neural network (DNN) workloads with growing computational intensity and structural complexity, scalable DNN accelerators have been proposed in recent years, which are featured by multi-tensor engines and distributed on-chip buffers. Such spatial architectures have significantly expanded scheduling space in terms of parallelism and data reuse potentials, which demands for delicate workload orchestration. Previous works on DNN’s hardware mapping problem mainly focus on operator-level loop transformation for single array, which are insufficient for this new challenge. Resource partitioning methods for multi-engines such as CNN-partition and inter-layer pipelining have been studied. However, their intrinsic disadvantages of workload unbalance and pipeline delay still prevent scalable accelerators from releasing full potentials.In this paper, we propose atomic dataflow, a novel graph-level scheduling and mapping approach developed for DNN inference. Instead of partitioning hardware resources into fixed regions and binding each DNN layer to a certain region sequentially, atomic dataflow schedules the DNN computation graph in workload-specific granularity (atoms) to ensure PE-array utilization, supports flexible atom ordering to exploit parallelism, and orchestrates atom-engine mapping to optimize data reuse between spatially connected tensor engines. Firstly, we propose a simulated annealing based atomic tensor generation algorithm to minimize load unbalance. Secondly, we develop a dynamic programming based atomic DAG scheduling algorithm to systematically explore massive ordering potentials. Finally, to facilitate data locality and reduce expensive off-chip memory access, we present mapping and buffering strategies to efficiently utilize distributed on-chip storage. With an automated optimization framework being established, experimental results show significant improvements over baseline approaches in terms of performance, hardware utilization, and energy consumption.","2378-203X","978-1-6654-2027-3","10.1109/HPCA53966.2022.00042","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9773218","scheduling;domain-specific architectures","Schedules;Tensors;Scheduling algorithms;Atomic layer deposition;Simulated annealing;Hardware;System-on-chip","","23","","64","IEEE","17 May 2022","","","IEEE","IEEE Conferences"
